distrito,id,descripcion,fecha_inst,longitud,latitud
6,1486,NUMANCIA - ALEJANDRO RODRIGUEZ - P.P.,1997-04-04T00:00:00Z,-3.71082333362159,40.4558499645799
4,465,AV. BRUSELAS - BIARRITZ - BRESCIA,1971-10-21T00:00:00Z,-3.66426784487138,40.4365699885397
4,691,AV. BRASILIA - MARTINEZ IZQUIERDO,1976-02-07T00:00:00Z,-3.6610035777007,40.4352765608709
4,1062,AV. TOREROS - ROBERTO DOMINGO,1982-07-09T00:00:00Z,-3.6614984834,40.4334317545067
12,1203,AV. POBLADOS - GUETARIA,1990-11-06T00:00:00Z,-3.71561972814385,40.3737993580252
10,1171,VALMOJADO - CONEX. CAMARENA,1988-01-12T00:00:00Z,-3.75870190144264,40.3887494475801
11,2066,AV. ABRANTES - PORTALEGRE,2008-11-13T00:00:00Z,-3.72379405051198,40.3840159281623
9,886,OSA MAYOR 98 - P.P.,1978-07-18T00:00:00Z,-3.78710290342681,40.4594131675251
8,1458,MELCHOR FERNANDEZ ALMAGRO - VILLA MARIN,1996-08-20T00:00:00Z,-3.6990591407898,40.477762667783
11,753,AV. ABRANTES - BESOLLA,1977-07-10T00:00:00Z,-3.7343825021743,40.3758719973042
8,1639,ARROYO DEL MONTE P.P.,2000-06-28T00:00:00Z,-3.72697702173797,40.4893942826157
12,1169,MARCELO USERA - SAN ANTONIO PADUA,1988-10-20T00:00:00Z,-3.70195932010681,40.3865120574482
12,1879,MANUEL NOYA - SAN NICOMEDES,2005-03-23T00:00:00Z,-3.7124492505404,40.3878003434065
16,1449,MOTA CUERVO 70 - P.P.,1996-02-15T00:00:00Z,-3.63175082267545,40.4648344397733
9,4599,VENTURA RODRIGUEZ -MARTIN HEROS-TUTOR,2020-12-09T00:00:00Z,-3.71376995840854,40.4253693799632
10,1427,"PSO. ERMITA SANTO, 31 - P.P.",1995-07-26T00:00:00Z,-3.72432876471042,40.4071798247935
15,876,AV. BADAJOZ - ARISTOTELES,1978-02-16T00:00:00Z,-3.65238561692996,40.4433091470024
11,392,PSO. MARCELINO CAMACHO - NTRA. SRA. FATIMA,1969-11-28T00:00:00Z,-3.7432501813521,40.3870935550677
21,1411,AV. LOGROÑO - TIMON,1995-05-24T00:00:00Z,-3.58212727963887,40.4735894607909
19,1240,VILLABLANCA - AV. GRAN VIA DEL ESTE,1990-11-16T00:00:00Z,-3.59516932551379,40.4036121013587
1,772,PL. JACINTO BENAVENTE,1978-01-01T00:00:00Z,-3.70353485657781,40.4142300066161
11,1947,AV. POBLADOS - ANTONIO ROMERO,2006-06-04T00:00:00Z,-3.73137749467293,40.3734504074079
1,40,PSO. RECOLETOS - BARBARA BRAGANZA,1960-01-01T00:00:00Z,-3.69121519413192,40.4231511597579
1,37,GENOVA - ZURBANO - ARGENSOLA,1960-01-01T00:00:00Z,-3.6938240171129,40.4266963117446
16,1170,SILVANO - JOSE RIZAL,1988-02-11T00:00:00Z,-3.6382378039552,40.462525565393
1,383,ATOCHA - PL. ANTON MARTIN,1969-10-10T00:00:00Z,-3.69949142699372,40.412571619037
2,4537,GRAL LACY - BUSTAMANTE,2018-10-25T00:00:00Z,-3.69096912703886,40.4006994472641
15,2073,ASURA - ESTRECHO  MESINA,2009-03-28T00:00:00Z,-3.65059115389744,40.4528161663299
12,1031,AV. POBLADOS - EXPROPIACION,1981-06-10T00:00:00Z,-3.70465968333988,40.3712856098342
18,1797,REAL DE ARGANDA - ACCESO A-3 - P.P.,2004-06-23T00:00:00Z,-3.60393684033995,40.3761008416351
16,1130,JULIO DANVILA - MESENA,1986-11-24T00:00:00Z,-3.66461584182684,40.4719522636625
7,486,GRAL. MARTINEZ CAMPOS - MIGUEL ANGEL,1972-04-01T00:00:00Z,-3.69128549589216,40.4351643373541
11,287,GRAL. RICARDOS - OCA - AV. OPORTO,1968-07-03T00:00:00Z,-3.73174588598877,40.3885332626711
17,783,AV. ANDALUCIA - ALCOCER,1978-01-01T00:00:00Z,-3.69306418807343,40.3515738415919
2,4625,RAMIREZ PRADO - JUAN DE MARIANA,2021-04-22T00:00:00Z,-3.68669931720476,40.3992486394897
2,775,PL. FRANCISCO MORANO,1978-01-01T00:00:00Z,-3.71606859851276,40.404533525848
21,1468,AV. LOGROÑO - SAN SEVERO,1996-10-10T00:00:00Z,-3.58472688535122,40.4651825742641
21,897,AV. LOGROÑO - BURETA,1978-11-29T00:00:00Z,-3.58597319893889,40.4643658419338
15,1101,AV. BADAJOZ - SALVADOR MADARIAGA,1985-02-01T00:00:00Z,-3.65702319023105,40.4407557683854
16,1408,AYACUCHO - P.P. - CENTRO COMERCIAL,1995-05-19T00:00:00Z,-3.64035326399167,40.4698817678996
16,1303,CRTA. ESTACION HORTALEZA - AV. SAN LUIS,1992-11-02T00:00:00Z,-3.65818743267761,40.4709255946002
1,1901,VIRGEN DEL PUERTO - CIUDAD DE PLASENCIA,2005-08-22T00:00:00Z,-3.72074860852034,40.41494463632
4,21,ALCALA - O'DONNELL - NUÑEZ BALBOA,1960-01-01T00:00:00Z,-3.68299713562608,40.4214791310582
15,455,HNOS. PABLO - VIRGEN PORTILLO,1971-09-16T00:00:00Z,-3.64782334243762,40.4393033833979
15,1464,VIRGEN VAL - TORRELAGUNA,1996-04-10T00:00:00Z,-3.649720686668,40.4404844942098
13,2241,COCHERON VILLA - JARDINERA - P.P.,2015-11-27T00:00:00Z,-3.63000254357468,40.3825370147345
15,1152,AV. SAN LUIS - MESENA - BOMBEROS,1987-09-25T00:00:00Z,-3.66545136040715,40.4747293178495
20,1656,JULIAN CAMARILLO - SANTA LEONOR,2000-12-12T00:00:00Z,-3.62933858038901,40.4343807117059
2,202,PSO. DELICIAS - DIVINO VALLES - JUAN VERA,1966-11-26T00:00:00Z,-3.69447341288778,40.3962322778872
3,1791,CERRO NEGRO - CALIFORNIA - P.P.,1995-10-06T00:00:00Z,-3.67203827226999,40.3964114703896
20,1625,EMILIO MUÑOZ 51 - P.P.,2000-05-18T00:00:00Z,-3.62399160244679,40.4338170801874
20,1964,SUECIA -  MANCHESTER,2006-01-08T00:00:00Z,-3.60510948755267,40.4295493135447
11,933,JOAQUIN TURINA - POLVORANCA,1979-11-28T00:00:00Z,-3.75425863352705,40.3719853888863
1,4642,"TOLEDO 96, P.P",2021-06-08T00:00:00Z,-3.7108649597235,40.4082106024595
20,1168,AV. ARCENTALES - AJOFRIN,1988-10-19T00:00:00Z,-3.62561407899391,40.4262545949975
21,2177,AV. PARTENON - AV. CAPITAL DE ESPAÑA,2014-01-21T00:00:00Z,-3.6162944855529,40.4638270495984
20,1694,ALCALA - ESFINGE,2001-11-27T00:00:00Z,-3.61167456735187,40.4470448216675
6,1116,VILLAAMIL - SANCHEZ PRECIADO,1986-04-18T00:00:00Z,-3.70916643700754,40.4638214032585
8,622,AV. BETANZOS - RIBADAVIA,1974-06-17T00:00:00Z,-3.71240827686197,40.4719775810586
1,338,TOLEDO - ARGANZUELA - HUMILLADERO,1969-08-01T00:00:00Z,-3.71016123194365,40.4091026915465
2,4613,Pº MELANCOLICOS - DUQUE TOVAR,2020-11-16T00:00:00Z,-3.72002880984752,40.4028532759652
6,1878,OFELIA NIETO 20 - P.P.,2005-02-24T00:00:00Z,-3.71014538261709,40.4594299992678
4,502,O'DONNELL - MAIQUEZ,1972-03-20T00:00:00Z,-3.67283389683253,40.4213891577156
1,309,RDA. VALENCIA - MESON PAREDES,1968-07-06T00:00:00Z,-3.70098355229509,40.4054747752199
6,1120,VILLAAMIL - CNO. CHORRILLO,1986-05-14T00:00:00Z,-3.71053445895079,40.4657720907443
5,1294,AV. PIO XII - M-30,1991-12-18T00:00:00Z,-3.67420706277232,40.471834694725
8,2232,MARIA MAEZTU - JUANITA CRUZ,2018-04-25T00:00:00Z,-3.7219452003136,40.4956197657208
2,2124,MAESTRO ARBOS - P.P.,2011-04-03T00:00:00Z,-3.69547568922157,40.3876111161675
8,1535,VENTISQUERO DE LA CONDESA - VALLE DE ENMEDIO,1998-07-21T00:00:00Z,-3.71645938046442,40.4883175732118
17,1589,SAN JENARO - ARROYO BUENO,1999-10-06T00:00:00Z,-3.70403901276503,40.3486162679063
17,1893,AV. VERBENA PALOMA - SOTO PARRAL,2005-07-07T00:00:00Z,-3.69599598249891,40.3577021616455
17,1778,GRAN VIA VILLAVERDE - CLARA SCHUMAN P.P.,2004-02-03T00:00:00Z,-3.68364234648094,40.3548614257074
12,1220,AV. POBLADOS - ORCASUR (2),1990-08-21T00:00:00Z,-3.69960942665419,40.3709805790547
12,997,AV. POBLADOS - DULCE - SALADO,1981-03-03T00:00:00Z,-3.69854166270558,40.3709619814287
16,2262,NICETO ALCALA ZAMORA 91 - P.P.,2017-03-15T00:00:00Z,-3.65759700273365,40.4996494703273
12,1918,AV. EDUARDO BARREIROS - ARENAS REY,2005-12-16T00:00:00Z,-3.69842644897501,40.3651244467624
16,1930,PRINCIPE CARLOS - FCO. PI  Y MARGALL,2006-01-03T00:00:00Z,-3.65147382685932,40.4871092192216
16,1933,FCO. PI  Y MARGALL - ANA AUSTRIA,2006-01-03T00:00:00Z,-3.66058161191652,40.4913811329584
10,2123,VIA CARPETANA - LUIS FEITO,2011-09-02T00:00:00Z,-3.74328469511346,40.3907567760333
8,1825,CNO. DE SANTIAGO - SAN JUAN DE ORTEGA,2004-02-08T00:00:00Z,-3.6735730998698,40.5032821251618
19,1016,CASALARREINA - EZCARAY,1981-08-20T00:00:00Z,-3.61341115424527,40.4090495044743
8,831,AV. CARDENAL HERRERA ORIA - CTRA. COLMENAR,1978-01-01T00:00:00Z,-3.69830639517026,40.4900769495532
8,893,GINZO DE LIMIA - FERMIN CABALLERO,1978-11-11T00:00:00Z,-3.70745185153123,40.4843652764914
9,1944,AV. COMPLUTENSE - CIEMAT,2006-03-31T00:00:00Z,-3.7293189857147,40.4554479924696
7,234,SANTA ENGRACIA - CARACAS,1967-12-07T00:00:00Z,-3.69698777791771,40.4308610572001
7,81,JOSE ABASCAL - ALONSO CANO,1960-01-01T00:00:00Z,-3.69779932156387,40.4383721826537
20,1181,SAN ROMUALDO - ALBASANZ,1989-10-11T00:00:00Z,-3.62185769679106,40.438982170868
9,124,AV. SENECA - P.P.,1964-06-16T00:00:00Z,-3.72358856804867,40.4372375680314
9,4528,QUINTANA - JUAN ALVAREZ MENDIZABAL,2018-07-30T00:00:00Z,-3.71763636520863,40.4277613688058
7,299,GRAL. ALVAREZ CASTRO - VIRIATO - P.P.,1968-04-25T00:00:00Z,-3.70246145051371,40.4360396769524
7,1499,BLASCO  DE GARAY - JOAQUIN MARIA LOPEZ,1997-09-23T00:00:00Z,-3.7112319010287,40.4375568387297
15,199,ALCALA - VIRGEN DEL SAGRARIO,1966-10-29T00:00:00Z,-3.64722498973979,40.4335417375198
20,531,ALCALA - TAMPICO,1972-10-28T00:00:00Z,-3.63213912044171,40.4395071890451
18,1916,CAMINO HORMIGUERAS 168 - P.P.,2005-07-12T00:00:00Z,-3.63582511890392,40.3766257859796
6,1990,MARQUES VIANA - PSO. DIRECCION,2007-02-04T00:00:00Z,-3.70631810577713,40.4643008840276
13,1599,AV. PABLO NERUDA - SANTOS INOCENTES,1999-10-26T00:00:00Z,-3.65962033903204,40.3814388045393
13,1648,AV. PABLO NERUDA - GUILLERMO PINGARRON,2000-10-10T00:00:00Z,-3.64590447216299,40.3865239726971
8,2171,VALCARLOS - TIERRA MELIDE,2013-11-07T00:00:00Z,-3.66299549625277,40.5063905491405
17,1868,AV. REAL PINTO - SAN CESAREO,2005-01-01T00:00:00Z,-3.7097330085538,40.3381881991076
17,747,DOMINGO PARRAGA - VILLASTAR - RENFE,1977-09-15T00:00:00Z,-3.71198649769704,40.3419790899743
15,1503,MESENA - EMETERIO CASTAÑOS,1997-10-21T00:00:00Z,-3.66207171385332,40.4633798002835
3,1755,AV. CIUDAD BARCELONA - NARCISO SERRA - P.P.,2003-03-07T00:00:00Z,-3.67973299538753,40.4038123082551
3,327,PL. MARIANO CAVIA,1968-05-11T00:00:00Z,-3.67881582300173,40.4074536725259
20,995,ALCALA - SAN MARIANO,1981-02-23T00:00:00Z,-3.61432178168159,40.4453163846178
18,1793,AV. ENSANCHE VALLECAS - REAL DE ARGANDA - P.P.,2004-06-23T00:00:00Z,-3.61364838772306,40.3792336907048
13,2148,PUERTO DE BALBARAN - VIZCONDE DE ARLESSON,2012-07-11T00:00:00Z,-3.66796324791758,40.3820819276475
13,1495,PUERTO DE BALBARAN - CANDILEJAS - P.P.,1997-07-29T00:00:00Z,-3.66596297627039,40.3801762730936
1,340,TOLEDO - PL. CEBADA,1969-10-01T00:00:00Z,-3.70838070997216,40.4112429574435
12,1404,AV. CORDOBA - TOMELLOSO,1995-04-19T00:00:00Z,-3.69747403303584,40.38206603007
10,1270,MAQUEDA - ESCALONA,1991-05-29T00:00:00Z,-3.76550660266322,40.3952414503802
17,1960,OROVILLA - CIRCULO,2006-05-07T00:00:00Z,-3.68998774002577,40.3625215593842
5,504,PL. CATALUÑA - PPE. VERGARA,1972-11-04T00:00:00Z,-3.67786035172218,40.448752330548
5,519,PPE. VERGARA - MARIA FRANCISCA,1972-01-07T00:00:00Z,-3.67842680825495,40.4442128410629
5,316,VELAZQUEZ - DR. ARCE,1968-08-13T00:00:00Z,-3.68274057999331,40.4460510522145
11,446,ANTONIO LOPEZ - MARQUES JURA REAL,1971-05-24T00:00:00Z,-3.70819483881002,40.3941675178194
11,2150,JACINTO VERDAGUER - LOLA MEMBRIVES,2012-01-16T00:00:00Z,-3.71623153672427,40.3958337034463
11,1560,ANTONIO LOPEZ - ESTEBAN ARTEAGA - P.P.,1999-01-21T00:00:00Z,-3.70981515396357,40.3949597846183
17,1525,AV. ROSALES - CONCEPCION OLIVA,1998-08-06T00:00:00Z,-3.68050061489596,40.3541631473171
17,1526,AV. ROSALES - MIGUEL SOLAS,1998-08-06T00:00:00Z,-3.67816581552003,40.3518946175163
13,726,RONDA SUR - MARTOS,1977-03-06T00:00:00Z,-3.66134961120615,40.3750356306256
11,447,ANTONIO LOPEZ - BALEARES,1971-05-28T00:00:00Z,-3.71360473006888,40.3967598112513
11,448,ANTONIO LOPEZ - TOMASA RUIZ,1971-06-06T00:00:00Z,-3.71123671370339,40.3956341955286
9,126,FERRAZ - PSO. PTOR. ROSALES,1964-10-29T00:00:00Z,-3.71644432026449,40.4251210419055
8,1529,M-603 - CUARTEL DE ARTILLERIA,1992-02-27T00:00:00Z,-3.67900550608658,40.5133356167153
4,263,JOSE ORTEGA GASSET - GRAL. DIAZ PORLIER,1968-01-01T00:00:00Z,-3.67681459869025,40.4299648349852
17,1869,AV. REAL PINTO - RESINA- MONTEJO,2005-01-01T00:00:00Z,-3.71169213651704,40.3357566077744
10,711,PSO. OLIVOS - MARIA CARMEN,1976-09-24T00:00:00Z,-3.73287160628213,40.4060529837412
10,1050,SEPULVEDA - MARIA CARMEN - P.P.,1982-10-03T00:00:00Z,-3.73314126234638,40.4050511019399
11,391,NTRA. SRA. FATIMA - ESPINAR,1969-11-28T00:00:00Z,-3.74433346088244,40.3860711758269
9,2243,ISAAC PERAL - JULIAN ROMEA P.P,2016-06-04T00:00:00Z,-3.71908280370548,40.4426690430227
13,462,AV. SAN DIEGO 68 - P.P.,1971-09-10T00:00:00Z,-3.67001320348596,40.3883502888765
7,1021,FERNANDO CATOLICO - ARCIPRESTE HITA,1981-08-09T00:00:00Z,-3.71806543946476,40.4343012618491
4,183,AV. TOREROS - CARTAGENA,1966-11-07T00:00:00Z,-3.67054685153553,40.4318953895793
8,2147,SIERRA DE ATAPUERCA - SAN JUAN DE ORTEGA,2012-11-26T00:00:00Z,-3.67153323871986,40.501860125811
16,1419,SILVANO - HAENDEL,1995-06-13T00:00:00Z,-3.62537154608786,40.4625938923625
7,74,CEA BERMUDEZ - ANDRES MELLADO,1960-01-01T00:00:00Z,-3.71409101338165,40.4390960113129
12,1646,ESTAFETA - GIRALDA - CARABELOS,2000-09-27T00:00:00Z,-3.69248913774438,40.3746602777634
17,1612,OROVILLA - UNANIMIDAD,1999-03-12T00:00:00Z,-3.68972421291212,40.3613981424555
17,1641,OROVILLA - CIUDADANIA,2000-05-07T00:00:00Z,-3.68952696251533,40.3566599176902
11,1009,MARQUES JURA REAL - BALEARES,1981-05-19T00:00:00Z,-3.71254842962732,40.3906427955292
15,1103,AÑASTRO - MESENA,1985-03-14T00:00:00Z,-3.66347086155806,40.4674962850402
11,752,AV. ABRANTES - PL. VULCANO,1977-07-10T00:00:00Z,-3.73300175888958,40.3770276079682
6,1988,MARQUES VIANA - HIERBABUENA,2007-02-04T00:00:00Z,-3.70061755178318,40.4617579378509
6,1991,VILLAAMIL 265 P.P,2007-02-04T00:00:00Z,-3.71304112294255,40.4683586039165
8,1422,RAMON GOMEZ SERNA 103 - COLEGIO - P.P.,1995-06-29T00:00:00Z,-3.72775507983667,40.4823575324675
8,1834,CASTIELLO DE JACA - PUENTE DE LA REINA,2004-02-08T00:00:00Z,-3.67580651578564,40.5021050175773
8,2155,STO. DOMINGO DE LA CALZADA - RABANAL CAMINO,2013-04-15T00:00:00Z,-3.67311738258227,40.508891321465
1,414,SAN BERNARDO - PALMA-DAOIZ,1970-11-08T00:00:00Z,-3.70673998772664,40.4266104824875
11,2034,REAL - CALDERILLA,2007-10-25T00:00:00Z,-3.74049264819343,40.3629056371618
17,1766,AV. REAL PINTO - GRAN VIA VILLAVERDE,2003-07-08T00:00:00Z,-3.70650357178054,40.3414129867549
10,243,PSO. EXTREMADURA - GRAL. MANSO,1967-08-23T00:00:00Z,-3.73667308139741,40.410627161122
10,245,PSO. EXTREMADURA - FRANCISCO BRIZUELA,1967-06-09T00:00:00Z,-3.73876061879192,40.4098301158592
6,405,BRAVO MURILLO - HERNANI,1970-06-25T00:00:00Z,-3.70376946329089,40.4483548561583
15,1474,TORRELAGUNA - SORZANO,1996-10-25T00:00:00Z,-3.65924197215847,40.4508814308442
13,1239,PUERTO DE BALBARAN - MARTELL,1990-11-15T00:00:00Z,-3.67053921910104,40.3857848635416
9,1094,ISAAC PERAL - DOMENICO SCARLATI,1984-11-04T00:00:00Z,-3.71818580713377,40.4410126448867
10,688,DUQUESA PARCENT - YEBENES,1976-06-16T00:00:00Z,-3.7537710370005,40.3958756821654
10,1667,DUQUESA PARCENT - CUART POBLET,2001-07-03T00:00:00Z,-3.75183715657281,40.3959326391745
2,1909,HIERRO - ANTRACITA,2005-10-22T00:00:00Z,-3.69040014979989,40.3902232436462
12,483,AV. POBLADOS - EDUARDO BARREIROS,1971-12-16T00:00:00Z,-3.69610226068003,40.3708634585211
11,973,PORTALEGRE - VALLE ORO - VIA,1980-06-08T00:00:00Z,-3.72317869634827,40.3870214752342
11,127,GTA. MARQUES VADILLO,1964-11-18T00:00:00Z,-3.71585966245313,40.3976439360132
11,282,GRAL. RICARDOS - PSO. QUINCE MAYO,1968-01-23T00:00:00Z,-3.71685587300923,40.3972151243606
11,289,GRAL. RICARDOS - MANUEL CARMONA,1968-08-03T00:00:00Z,-3.71877851072894,40.3961616470109
15,1915,EMILIO VARGAS - AGASTIA,2005-01-12T00:00:00Z,-3.65345299716676,40.4483162651491
7,514,JOSE ABASCAL - GRAL. ALVAREZ CASTRO,1972-08-06T00:00:00Z,-3.70263363419483,40.4385807487029
13,960,CTRA. VILLAVERDE A VALLECAS - EMBAJADORES,1980-04-16T00:00:00Z,-3.67323246745415,40.3661865925961
7,423,SAN FRANCISCO SALES - SANTANDER,1970-10-10T00:00:00Z,-3.71054477508214,40.4439159113915
10,1229,VALMOJADO - YEBENES - BARBERAN COLLAR,1990-09-24T00:00:00Z,-3.75639960920776,40.3980470901516
5,193,LOPEZ HOYOS - CARTAGENA - GRAL. ZABALA,1966-09-21T00:00:00Z,-3.67590923526468,40.4428039447773
5,238,LOPEZ HOYOS - ALFONSO XIII,1967-01-08T00:00:00Z,-3.66644912023128,40.4490997134804
8,2202,FROMISTA - PALAS DEL REY,2015-01-19T00:00:00Z,-3.67275007132876,40.5108619265968
10,232,PSO. EXTREMADURA - SANTA URSULA,1967-05-07T00:00:00Z,-3.7306043756063,40.412897568663
10,614,CARAMUEL - JUAN TORNERO,1974-05-04T00:00:00Z,-3.72676015714972,40.4117026908331
18,2067,AV. ENSANCHE VALLECAS - M-45 (OESTE),2008-11-20T00:00:00Z,-3.60674229983953,40.3672788960845
18,2145,PEÑARANDA BRACAMONTE - AV. SUERTES,2012-11-29T00:00:00Z,-3.60750983791508,40.3711110794267
18,2144,PEÑARANDA BRACAMONTE - ENTREPEÑAS,2012-11-29T00:00:00Z,-3.60692231466649,40.371893695167
9,571,GTA. SAN VICENTE,1973-05-29T00:00:00Z,-3.72041652383139,40.420233926143
15,511,ASCAO - JOSE ARCONES GIL,1972-05-26T00:00:00Z,-3.63675352450831,40.4319823828145
11,1567,VIA LUSITANA 88 - P.P.,1999-04-27T00:00:00Z,-3.72938451098159,40.3777420642276
11,1568,VIA LUSITANA - PLAZA MENINAS - P.P.,1999-04-27T00:00:00Z,-3.73014215902344,40.3770916916548
19,1014,CASALARREINA - CORDOVIN,1981-08-13T00:00:00Z,-3.61173925387885,40.4093736096537
11,1570,VIA LUSITANA 68 - P.P.,1999-04-27T00:00:00Z,-3.72716293993742,40.3795658443389
11,1573,VIA LUSITANA - RENDICION BREDA,1999-04-27T00:00:00Z,-3.73094504782394,40.3763940467965
11,1574,VIA LUSITANA 106 - P.P.,1999-04-27T00:00:00Z,-3.73220358553378,40.3753111789257
20,1760,JUAN IGNACIO LUCA TENA 7 - P.P.,2003-07-18T00:00:00Z,-3.63587078313533,40.44723212009
15,1004,TORRELAGUNA - ARTURO BALDASANO - P.P.,1981-04-15T00:00:00Z,-3.66085511353456,40.4556502000861
16,1876,CTRA.  CANILLAS - SANTO ANGEL,2005-01-02T00:00:00Z,-3.65570520724804,40.4632983221598
4,367,AV. BRUSELAS - AV. BAVIERA,1969-08-07T00:00:00Z,-3.66352844609678,40.442182958985
11,927,GTA. VALLE DE ORO,1979-11-10T00:00:00Z,-3.730824759352,40.3881393153529
5,805,PSO. HABANA - POTOSI,1978-01-01T00:00:00Z,-3.68096941974124,40.45653050543
20,1982,NIZA - BELGICA - P.P.,2007-02-14T00:00:00Z,-3.60675517671429,40.4288098607076
12,123,GTA. CADIZ,1964-08-06T00:00:00Z,-3.69932055558453,40.3880512869799
10,450,AV. POBLADOS - AV. LAS AGUILAS,1971-09-07T00:00:00Z,-3.7616551454477,40.3855101926931
10,2048,MAQUEDA 10 - MAQUEDA,2008-05-29T00:00:00Z,-3.764707969465,40.3939121773629
10,1731,AV. LAS AGUILAS - DR. BLANCO SOLER,2002-10-30T00:00:00Z,-3.7678713379924,40.3837004994041
14,4632,DR. GARCIA TAPIA - ARROYO BELINCOSO,2021-10-05T00:00:00Z,-3.65168925148733,40.4122631963902
10,910,RAFAEL FINAT - MAESTRA JUSTA FREIRE,1979-02-28T00:00:00Z,-3.76847476218735,40.3806389789047
12,714,AV. ROSALES - COLONIA SAN FERMIN,1976-11-25T00:00:00Z,-3.69192238465365,40.3678730734537
17,601,CRA. VALLECAS - AV. ROSALES,1973-07-12T00:00:00Z,-3.68253313808766,40.3603695763139
7,668,MIGUEL ANGEL - RAFAEL CALVO,1975-01-07T00:00:00Z,-3.69128988022577,40.4340364862724
10,1880,AV. LAS AGUILAS -  BLAS CABRERA,2005-03-23T00:00:00Z,-3.77555677349479,40.3820904979435
6,787,ORENSE - PEDRO TEXEIRA,1978-01-01T00:00:00Z,-3.69476530747345,40.455138969664
11,680,GRAL. RICARDOS - BLASA PEREZ,1975-11-24T00:00:00Z,-3.72694096823516,40.3916828673176
11,346,AV. OPORTO - PORTALEGRE,1969-12-04T00:00:00Z,-3.72360935029594,40.3854120945538
20,1190,SAN ROMUALDO - CRONOS,1990-02-28T00:00:00Z,-3.62073256562205,40.4361969263835
3,823,ASTROS - CRUZ SUR,1978-01-01T00:00:00Z,-3.66845687396022,40.411332895135
11,969,PSO. MARCELINO CAMACHO - EULALIA GIL,1980-11-06T00:00:00Z,-3.74168924433242,40.3864865293475
11,523,OCA - PINZON - RAMON SAINZ,1972-09-08T00:00:00Z,-3.74017618885097,40.3888224862127
11,515,NTRA. SRA. FATIMA - MONS. OSCAR ROMERO,1972-06-15T00:00:00Z,-3.74764580231588,40.3828530317771
8,2164,MONASTERIO DE SILOS - AV. SANTUARIO DE VALVERDE,2013-05-14T00:00:00Z,-3.70895982532661,40.503666404247
8,2121,MONASTERIO EL ESCORIAL - SANTUARIO VALVERDE,2011-07-02T00:00:00Z,-3.70882995514096,40.504573315638
20,1655,JULIAN CAMARILLO - ALFONSO GOMEZ,2000-12-12T00:00:00Z,-3.62672383541738,40.435221604325
16,1414,AYACUCHO - C.O.E. - P.P.,1995-05-30T00:00:00Z,-3.63409615375951,40.469450650962
14,1476,PICO ARTILLEROS - LUIS HOYOS SAINZ,1996-08-11T00:00:00Z,-3.63939662077742,40.4059459778865
10,4538,PSO. EXTREMADURA - AV. POBLADOS,2019-01-15T00:00:00Z,-3.77063423181365,40.3944131308031
11,597,CNO. VIEJO LEGANES - PELICANO,1973-09-24T00:00:00Z,-3.72930678385524,40.383617042158
11,740,CNO. VIEJO LEGANES - SAN CLEMENTE,1977-08-08T00:00:00Z,-3.73129009782556,40.3810514958919
8,1718,NTRA. SRA. VALVERDE - A. MOLINA - VISTAS  MORALEJA,2002-06-14T00:00:00Z,-3.68683831663775,40.4978086379297
16,762,AV. SAN LUIS - CUEVAS DE ALMANZORA,1977-10-26T00:00:00Z,-3.66345416560892,40.4737265124712
15,1337,MESENA - ELADIO LOPEZ VILCHES - BOMBEROS,1992-03-09T00:00:00Z,-3.66519973609569,40.4738818447996
15,1675,GOLFO DE SALONICA - DALIA,2001-04-27T00:00:00Z,-3.66492376374292,40.4783928608225
15,1124,AV. BADAJOZ - TORRELAGUNA,1986-07-22T00:00:00Z,-3.653506495785,40.4426206488385
15,1334,AV. BADAJOZ - MADRE ANTONIA PARIS,1992-08-14T00:00:00Z,-3.65188263300082,40.4436771205881
16,1308,MOSCATELAR - MILAN,1992-02-27T00:00:00Z,-3.64786216211867,40.4571350653532
1,426,PL. TIRSO MOLINA - COLEGIATA,1970-10-28T00:00:00Z,-3.70510472587267,40.412594018565
5,993,ALFONSO XIII - PRADILLO,1981-12-02T00:00:00Z,-3.66747051671543,40.4509482626201
5,1504,CARTAGENA - CANILLAS,1997-10-21T00:00:00Z,-3.6752394272885,40.441828071083
10,1367,"VALMOJADO, 99",1993-04-28T00:00:00Z,-3.75808959357528,40.3939428525544
8,837,AV. CARDENAL HERRERA ORIA - INOCENCIO FERNANDEZ P.P.,1978-01-01T00:00:00Z,-3.73145582190609,40.4771214336151
13,1329,AV. DE LA ALBUFERA - FELIPE FRAILE - JUNTA MUNICIPAL.,1992-05-08T00:00:00Z,-3.66626596570074,40.3967626188042
13,4519,AV. ALBUFERA - M-30 - VIA SERVICIO,2017-10-31T00:00:00Z,-3.66876109926148,40.3986026429482
11,393,NTRA. SRA. FATIMA - EUGENIA MONTIJO,1969-05-12T00:00:00Z,-3.74850679960539,40.3779304716721
10,4624,DANZA - SINFONIA,2021-05-17T00:00:00Z,-3.77350006713688,40.3732809088792
7,627,SAN FRANCISCO SALES - GAZTAMBIDE,1974-07-30T00:00:00Z,-3.71566788343125,40.4405631392585
7,424,SAN FRANCISCO SALES - ANDRES MELLADO,1970-10-16T00:00:00Z,-3.71422153026883,40.4415492803072
7,150,SAN FRANCISCO SALES - GUZMAN BUENO,1965-10-21T00:00:00Z,-3.71281830086509,40.4425283472744
11,766,ANTONIA RODRIGUEZ SACRISTAN - GUAYABA,1977-07-11T00:00:00Z,-3.74713955100133,40.3729726502384
