provincia,municipio,estacion,magnitud,punto_muestreo,ano,mes,dia,h01,v01,h02,v02,h03,v03,h04,v04,h05,v05,h06,v06,h07,v07,h08,v08,h09,v09,h10,v10,h11,v11,h12,v12,h13,v13,h14,v14,h15,v15,h16,v16,h17,v17,h18,v18,h19,v19,h20,v20,h21,v21,h22,v22,h23,v23,h24,v24
28,171,1,10,28171001_10_49,2021,10,4,9,V,10,V,7,V,6,V,6,V,6,V,8,V,8,V,7,V,4,V,6,V,9,V,10,V,6,V,3,V,3,V,6,V,6,V,10,V,11,V,10,V,10,V,7,V,10,V
28,171,1,12,28171001_12_8,2021,10,4,3,V,4,V,3,V,3,V,4,V,5,V,12,V,14,V,5,V,7,V,8,V,6,V,4,V,4,V,3,V,4,V,4,V,5,V,5,V,8,V,7,V,7,V,5,V,5,V
28,171,1,14,28171001_14_6,2021,10,4,69,V,68,V,68,V,69,V,63,V,49,V,41,V,40,V,55,V,60,V,62,V,69,V,73,V,79,V,85,V,84,V,86,V,81,V,70,V,53,V,59,V,53,V,46,V,40,V
28,180,1,7,28180001_7_8,2021,10,4,1,V,1,V,2,V,3,V,10,V,33,V,39,V,12,V,,N,,N,,N,,N,4,V,1,V,2,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,2,V,1,V
28,180,1,8,28180001_8_8,2021,10,4,2,V,4,V,9,V,15,V,41,V,54,V,60,V,34,V,,N,,N,,N,,N,11,V,6,V,7,V,7,V,9,V,16,V,25,V,29,V,23,V,14,V,17,V,13,V
28,180,1,9,28180001_9_49,2021,10,4,1,V,1,V,4,V,18,V,12,V,3,V,5,V,,N,,N,,N,,N,,N,11,V,10,V,8,V,4,V,1,V,4,V,7,V,7,V,7,V,5,V,8,V,8,V
28,180,1,12,28180001_12_8,2021,10,4,4,V,6,V,12,V,20,V,55,V,104,V,120,V,52,V,,N,,N,,N,,N,16,V,8,V,10,V,9,V,11,V,18,V,27,V,31,V,25,V,16,V,20,V,15,V
28,180,1,14,28180001_14_6,2021,10,4,70,V,63,V,53,V,40,V,11,V,8,V,9,V,,N,,N,57,V,60,V,64,V,71,V,84,V,85,V,87,V,84,V,72,V,58,V,55,V,60,V,62,V,57,V,60,V
28,45,2,6,28045002_6_48,2021,10,4,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.5,V,0.4,V,0.6,V,0.5,V,0.5,V,0.4,V,0.4,V,0.5,V,0.5,V,0.5,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.5,V,0.5,V
28,45,2,7,28045002_7_8,2021,10,4,1,V,1,V,1,V,2,V,6,V,16,V,6,V,33,V,10,V,10,V,6,V,5,V,8,V,4,V,3,V,6,V,4,V,2,V,2,V,1,V,1,V,1,V,1,V,1,V
28,45,2,8,28045002_8_8,2021,10,4,3,V,2,V,4,V,10,V,22,V,50,V,28,V,47,V,25,V,18,V,15,V,10,V,13,V,9,V,7,V,12,V,14,V,8,V,10,V,11,V,6,V,5,V,12,V,7,V
28,45,2,10,28045002_10_49,2021,10,4,7,V,7,V,9,V,9,V,6,V,10,V,11,V,15,V,17,V,9,V,5,V,5,V,5,V,4,V,4,V,3,V,4,V,4,V,5,V,5,V,4,V,8,V,8,V,8,V
28,45,2,12,28045002_12_8,2021,10,4,5,V,4,V,6,V,13,V,31,V,75,V,38,V,97,V,41,V,33,V,24,V,17,V,24,V,16,V,11,V,21,V,20,V,12,V,13,V,13,V,8,V,7,V,15,V,9,V
28,45,2,14,28045002_14_6,2021,10,4,64,V,64,V,63,V,54,V,45,V,21,V,32,V,25,V,41,V,49,V,61,V,63,V,66,V,71,V,76,V,75,V,75,V,73,V,68,V,64,V,67,V,65,V,54,V,58,V
28,47,2,1,28047002_1_38,2021,10,4,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V
28,47,2,7,28047002_7_8,2021,10,4,1,V,1,V,1,V,1,V,1,V,2,V,5,V,8,V,4,V,3,V,4,V,3,V,4,V,3,V,3,V,2,V,2,V,3,V,11,V,8,V,4,V,1,V,1,V,1,V
28,47,2,8,28047002_8_8,2021,10,4,4,V,3,V,4,V,8,V,12,V,16,V,21,V,27,V,14,V,11,V,11,V,9,V,9,V,8,V,10,V,9,V,12,V,22,V,54,V,43,V,24,V,8,V,3,V,3,V
28,47,2,9,28047002_9_49,2021,10,4,5,V,4,V,4,V,4,V,5,V,5,V,5,V,6,V,6,V,5,V,4,V,3,V,2,V,3,V,4,V,4,V,2,V,2,V,3,V,4,V,5,V,5,V,6,V,5,V
28,47,2,12,28047002_12_8,2021,10,4,6,V,5,V,6,V,10,V,14,V,19,V,28,V,39,V,20,V,15,V,17,V,15,V,15,V,12,V,14,V,13,V,15,V,26,V,71,V,55,V,29,V,10,V,5,V,5,V
28,47,2,14,28047002_14_6,2021,10,4,60,V,61,V,60,V,54,V,49,V,47,V,44,V,38,V,49,V,56,V,59,V,62,V,62,V,66,V,67,V,71,V,70,V,59,V,25,V,30,V,45,V,64,V,73,V,73,V
28,47,2,20,28047002_20_59,2021,10,4,0.2,V,0.1,V,0.1,V,0.2,V,0.7,V,0.2,V,0.5,V,0.8,V,0.5,V,0.4,V,0.6,V,0.3,V,0.4,V,0.3,V,0.3,V,0.5,V,0.3,V,0.4,V,0.8,V,1.1,V,1,V,0.3,V,0.2,V,0.1,V
28,47,2,30,28047002_30_59,2021,10,4,0.2,V,0.1,V,0.1,V,0.2,V,0.3,V,0.2,V,0.3,V,0.4,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.4,V,0.5,V,0.5,V,0.2,V,0.2,V,0.1,V
28,47,2,42,28047002_42_2,2021,10,4,1.3,V,1.3,V,1.3,V,1.3,V,1.3,V,1.3,V,1.3,V,1.3,V,1.3,V,1.3,V,1.3,V,1.3,V,1.3,V,1.3,V,1.3,V,1.3,V,1.3,V,1.3,V,1.3,V,1.4,V,1.3,V,1.3,V,1.3,V,1.3,V
28,47,2,44,28047002_44_2,2021,10,4,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V
28,47,2,431,28047002_431_59,2021,10,4,0.1,V,0.1,V,0.1,V,0.1,V,0.3,V,0.1,V,0.2,V,0.5,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.1,V,0.2,V,0.1,V,0.3,V,0.4,V,1.2,V,0.7,V,0.2,V,0.1,V,0.1,V
28,49,3,7,28049003_7_8,2021,10,4,3,V,2,V,3,V,4,V,9,V,32,V,83,V,107,V,35,V,34,V,32,V,10,V,8,V,6,V,5,V,7,V,8,V,12,V,17,V,12,V,21,V,20,V,24,V,8,V
28,49,3,8,28049003_8_8,2021,10,4,5,V,7,V,8,V,15,V,28,V,45,V,55,V,57,V,40,V,47,V,45,V,22,V,16,V,13,V,13,V,19,V,25,V,41,V,54,V,52,V,71,V,70,V,65,V,47,V
28,49,3,9,28049003_9_49,2021,10,4,9,V,3,V,3,V,3,V,5,V,8,V,10,V,14,V,12,V,12,V,8,V,9,V,5,V,7,V,5,V,6,V,4,V,4,V,3,V,6,V,4,V,7,V,6,V,9,V
28,49,3,10,28049003_10_49,2021,10,4,3,V,6,V,6,V,6,V,12,V,18,V,18,V,28,V,24,V,21,V,24,V,16,V,8,V,3,V,6,V,4,V,6,V,6,V,9,V,11,V,9,V,21,V,28,V,24,V
28,49,3,12,28049003_12_8,2021,10,4,9,V,10,V,12,V,22,V,42,V,94,V,182,V,222,V,94,V,99,V,94,V,38,V,28,V,22,V,20,V,29,V,38,V,59,V,79,V,70,V,103,V,100,V,101,V,59,V
28,49,3,14,28049003_14_6,2021,10,4,62,V,54,V,46,V,32,V,17,V,7,V,2,V,3,V,16,V,17,V,21,V,51,V,62,V,71,V,77,V,70,V,65,V,48,V,36,V,31,V,6,V,4,V,5,V,13,V
28,5,2,1,28005002_1_38,2021,10,4,3,V,3,V,3,V,3,V,3,V,3,V,3,V,4,V,4,V,4,V,4,V,3,V,3,V,3,V,3,V,3,V,,N,3,V,3,V,3,V,3,V,3,V,3,V,3,V
28,5,2,6,28005002_6_48,2021,10,4,0.4,V,0.4,V,0.4,V,0.5,V,0.5,V,0.5,V,0.6,V,0.5,V,0.5,V,0.4,V,0.4,V,0.5,V,0.5,V,0.4,V,0.4,V,0.4,V,,N,0.5,V,0.6,V,0.6,V,0.5,V,0.6,V,0.6,V,0.4,V
28,5,2,7,28005002_7_8,2021,10,4,1,V,1,V,2,V,15,V,19,V,18,V,34,V,37,V,22,V,10,V,4,V,13,V,15,V,5,V,4,V,4,V,,N,7,V,15,V,12,V,3,V,18,V,25,V,2,V
28,5,2,8,28005002_8_8,2021,10,4,9,V,9,V,16,V,32,V,36,V,36,V,43,V,39,V,33,V,23,V,13,V,34,V,34,V,20,V,14,V,15,V,,N,40,V,64,V,62,V,52,V,58,V,50,V,29,V
28,5,2,9,28005002_9_49,2021,10,4,1,V,1,V,1,V,1,V,1,V,2,V,4,V,9,V,8,V,11,V,14,V,13,V,13,V,12,V,17,V,17,V,,N,1,V,1,V,1,V,1,V,1,V,1,V,1,V
28,5,2,10,28005002_10_49,2021,10,4,2,V,4,V,1,V,9,V,8,V,6,V,12,V,14,V,15,V,25,V,19,V,13,V,11,V,11,V,10,V,7,V,,N,3,V,9,V,12,V,3,V,16,V,12,V,13,V
28,5,2,12,28005002_12_8,2021,10,4,11,V,11,V,19,V,55,V,65,V,63,V,95,V,95,V,68,V,38,V,19,V,54,V,56,V,28,V,20,V,21,V,,N,52,V,87,V,81,V,56,V,86,V,88,V,32,V
28,5,2,14,28005002_14_6,2021,10,4,49,V,42,V,28,V,10,V,6,V,5,V,4,V,10,V,20,V,41,V,59,V,42,V,44,V,64,V,76,V,77,V,,N,46,V,15,V,12,V,19,V,9,V,10,V,26,V
28,58,4,7,28058004_7_8,2021,10,4,1,V,1,V,1,V,1,V,1,V,3,V,13,V,29,V,7,V,5,V,3,V,2,V,2,V,2,V,2,V,3,V,1,V,1,V,2,V,1,V,2,V,1,V,2,V,1,V
28,58,4,8,28058004_8_8,2021,10,4,7,V,5,V,7,V,12,V,22,V,31,V,51,V,54,V,21,V,16,V,12,V,7,V,7,V,7,V,6,V,8,V,12,V,18,V,27,V,30,V,22,V,13,V,13,V,7,V
28,58,4,10,28058004_10_49,2021,10,4,17,V,13,V,7,V,5,V,9,V,11,V,14,V,13,V,15,V,9,V,4,V,5,V,4,V,6,V,7,V,2,V,3,V,7,V,5,V,11,V,12,V,11,V,11,V,6,V
28,58,4,12,28058004_12_8,2021,10,4,9,V,7,V,9,V,14,V,24,V,35,V,71,V,99,V,31,V,24,V,17,V,10,V,10,V,10,V,9,V,12,V,15,V,20,V,30,V,32,V,25,V,15,V,15,V,9,V
28,58,4,14,28058004_14_6,2021,10,4,57,V,56,V,53,V,46,V,38,V,29,V,12,V,13,V,40,V,51,V,59,V,67,V,69,V,71,V,74,V,75,V,73,V,67,V,56,V,47,V,49,V,51,V,50,V,59,V
28,58,4,20,28058004_20_59,2021,10,4,2,V,0.4,V,0.6,V,0.6,V,2.3,V,2.4,V,1.5,V,3.8,V,12.2,V,1.3,V,1.1,V,0.9,V,0.3,V,0.3,V,0.2,V,0.5,V,0.3,V,0.3,V,0.9,V,1.5,V,4.1,V,1.5,V,2.3,V,1.6,V
28,58,4,30,28058004_30_59,2021,10,4,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.2,V,0.1,V,0.1,V,0.2,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V
28,58,4,42,28058004_42_2,2021,10,4,1.2,V,1.2,V,1.2,V,1.2,V,1.2,V,1.2,V,1.2,V,1.3,V,1.2,V,1.2,V,1.2,V,1.2,V,1.2,V,1.2,V,1.2,V,1.2,V,1.2,V,1.2,V,1.2,V,1.2,V,1.2,V,1.2,V,1.2,V,1.2,V
28,58,4,44,28058004_44_2,2021,10,4,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V
28,58,4,431,28058004_431_59,2021,10,4,0.5,V,0.1,V,0.2,V,0.2,V,0.5,V,0.7,V,3.8,V,2,V,9.9,V,0.7,V,0.5,V,0.4,V,0.1,V,0.1,V,0.1,V,0.2,V,0.1,V,0.2,V,0.6,V,1.1,V,1.9,V,0.8,V,0.8,V,0.6,V
28,6,4,7,28006004_7_8,2021,10,4,1,V,1,V,1,V,1,V,2,V,30,V,60,V,29,V,17,V,22,V,16,V,11,V,3,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,2,V,1,V,1,V,1,V
28,6,4,8,28006004_8_8,2021,10,4,4,V,7,V,11,V,17,V,18,V,52,V,58,V,52,V,40,V,42,V,39,V,32,V,14,V,7,V,7,V,7,V,9,V,17,V,19,V,33,V,39,V,27,V,22,V,19,V
28,6,4,10,28006004_10_49,2021,10,4,1,V,2,V,6,V,10,V,8,V,7,V,14,V,21,V,17,V,17,V,16,V,13,V,11,V,8,V,3,V,1,V,1,V,1,V,2,V,2,V,7,V,10,V,9,V,6,V
28,6,4,12,28006004_12_8,2021,10,4,6,V,9,V,13,V,19,V,21,V,98,V,150,V,96,V,65,V,77,V,64,V,49,V,18,V,9,V,9,V,9,V,11,V,19,V,21,V,35,V,42,V,29,V,24,V,21,V
28,6,4,14,28006004_14_6,2021,10,4,67,V,55,V,45,V,36,V,35,V,6,V,3,V,11,V,21,V,27,V,31,V,41,V,60,V,76,V,77,V,80,V,75,V,65,V,60,V,44,V,32,V,42,V,44,V,47,V
28,6,4,20,28006004_20_59,2021,10,4,0.1,V,0.1,V,0.8,V,1.3,V,0.8,V,0.3,V,2.5,V,3.1,V,2.7,V,2.1,V,1.7,V,2.1,V,1,V,0.6,V,0.1,V,0.1,V,0.2,V,0.9,V,0.4,V,1.3,V,1.4,V,7.4,V,3.6,V,1.3,V
28,6,4,30,28006004_30_59,2021,10,4,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.4,V,0.7,V,0.4,V,0.4,V,0.4,V,0.4,V,0.2,V,0.1,V,0.1,V,0.1,V,0.1,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.1,V
28,6,4,42,28006004_42_2,2021,10,4,1.3,V,1.3,V,1.3,V,1.4,V,1.4,V,1.4,V,1.5,V,1.5,V,1.4,V,1.5,V,1.4,V,1.4,V,1.4,V,1.3,V,1.3,V,1.3,V,1.3,V,1.3,V,1.3,V,1.4,V,1.4,V,1.4,V,1.4,V,1.4,V
28,6,4,44,28006004_44_2,2021,10,4,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.2,V,0.2,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V
28,6,4,431,28006004_431_59,2021,10,4,0.1,V,0.1,V,0.2,V,0.6,V,0.5,V,0.2,V,1,V,1.8,V,1.1,V,1.1,V,0.9,V,1,V,0.5,V,0.2,V,0.1,V,0.1,V,0.1,V,0.6,V,0.1,V,0.5,V,0.5,V,2,V,1.1,V,0.4,V
28,65,14,7,28065014_7_8,2021,10,4,1,V,1,V,1,V,1,V,3,V,10,V,79,V,126,V,68,V,6,V,4,V,2,V,3,V,3,V,3,V,2,V,2,V,4,V,4,V,3,V,2,V,1,V,2,V,1,V
28,65,14,8,28065014_8_8,2021,10,4,27,V,13,V,20,V,25,V,39,V,54,V,69,V,73,V,49,V,15,V,9,V,7,V,7,V,7,V,8,V,10,V,15,V,21,V,35,V,42,V,47,V,24,V,21,V,12,V
28,65,14,9,28065014_9_49,2021,10,4,6,V,6,V,5,V,10,V,8,V,8,V,7,V,14,V,17,V,9,V,2,V,1,V,3,V,4,V,4,V,2,V,1,V,2,V,3,V,6,V,6,V,7,V,9,V,8,V
28,65,14,10,28065014_10_49,2021,10,4,5,V,7,V,5,V,5,V,5,V,8,V,15,V,20,V,22,V,10,V,6,V,6,V,3,V,3,V,4,V,3,V,2,V,2,V,5,V,7,V,8,V,10,V,12,V,11,V
28,65,14,12,28065014_12_8,2021,10,4,29,V,15,V,22,V,27,V,43,V,70,V,190,V,266,V,154,V,23,V,15,V,11,V,11,V,11,V,12,V,13,V,18,V,26,V,41,V,46,V,51,V,26,V,23,V,14,V
28,65,14,14,28065014_14_6,2021,10,4,33,V,45,V,33,V,24,V,19,V,7,V,2,V,3,V,19,V,50,V,61,V,69,V,70,V,73,V,73,V,74,V,71,V,64,V,49,V,38,V,29,V,46,V,44,V,56,V
28,67,1,7,28067001_7_8,2021,10,4,1,V,1,V,1,V,1,V,2,V,2,V,3,V,7,V,4,V,2,V,1,V,3,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V
28,67,1,8,28067001_8_8,2021,10,4,2,V,1,V,1,V,2,V,8,V,16,V,16,V,21,V,8,V,5,V,3,V,5,V,3,V,3,V,3,V,3,V,3,V,3,V,4,V,5,V,5,V,5,V,5,V,5,V
28,67,1,10,28067001_10_49,2021,10,4,8,V,8,V,7,V,4,V,5,V,5,V,8,V,11,V,11,V,10,V,8,V,8,V,6,V,5,V,9,V,4,V,2,V,6,V,2,V,5,V,5,V,5,V,3,V,7,V
28,67,1,12,28067001_12_8,2021,10,4,4,V,3,V,3,V,4,V,12,V,19,V,21,V,32,V,14,V,7,V,5,V,9,V,5,V,5,V,5,V,5,V,5,V,5,V,6,V,7,V,7,V,7,V,7,V,7,V
28,67,1,14,28067001_14_6,2021,10,4,55,V,64,V,68,V,55,V,40,V,24,V,27,V,23,V,47,V,62,V,71,V,66,V,75,V,78,V,80,V,81,V,80,V,78,V,75,V,65,V,52,V,44,V,37,V,30,V
28,7,4,7,28007004_7_8,2021,10,4,2,V,2,V,1,V,2,V,2,V,12,V,9,V,20,V,7,V,2,V,2,V,2,V,2,V,2,V,2,V,2,V,2,V,2,V,2,V,2,V,2,V,1,V,1,V,1,V
28,7,4,8,28007004_8_8,2021,10,4,18,V,10,V,9,V,10,V,32,V,55,V,51,V,53,V,25,V,9,V,6,V,6,V,6,V,5,V,5,V,7,V,12,V,12,V,30,V,28,V,29,V,16,V,6,V,4,V
28,7,4,9,28007004_9_49,2021,10,4,1,V,1,V,1,V,2,V,2,V,4,V,7,V,6,V,7,V,6,V,3,V,1,V,1,V,1,V,1,V,1,V,1,V,2,V,2,V,4,V,4,V,6,V,4,V,4,V
28,7,4,12,28007004_12_8,2021,10,4,21,V,12,V,11,V,13,V,35,V,72,V,65,V,84,V,35,V,12,V,9,V,9,V,9,V,8,V,7,V,10,V,15,V,14,V,33,V,31,V,32,V,18,V,8,V,6,V
28,7,4,14,28007004_14_6,2021,10,4,40,V,46,V,44,V,39,V,21,V,4,V,13,V,13,V,38,V,57,V,64,V,66,V,68,V,70,V,75,V,76,V,72,V,72,V,51,V,52,V,46,V,57,V,64,V,66,V
28,74,7,7,28074007_7_8,2021,10,4,4,V,4,V,4,V,5,V,10,V,17,V,42,V,54,V,34,V,9,V,4,V,4,V,3,V,4,V,4,V,4,V,5,V,6,V,14,V,11,V,8,V,3,V,1,V,1,V
28,74,7,8,28074007_8_8,2021,10,4,42,V,38,V,36,V,45,V,56,V,64,V,71,V,75,V,75,V,65,V,53,V,49,V,40,V,12,V,14,V,17,V,22,V,34,V,69,V,62,V,62,V,29,V,20,V,11,V
28,74,7,9,28074007_9_49,2021,10,4,6,V,2,V,3,V,6,V,6,V,5,V,9,V,9,V,11,V,6,V,2,V,3,V,1,V,1,V,3,V,5,V,3,V,4,V,5,V,8,V,9,V,6,V,6,V,2,V
28,74,7,10,28074007_10_49,2021,10,4,21,V,13,V,8,V,9,V,8,V,14,V,19,V,16,V,17,V,8,V,3,V,4,V,3,V,2,V,4,V,10,V,7,V,6,V,15,V,13,V,17,V,17,V,8,V,9,V
28,74,7,12,28074007_12_8,2021,10,4,48,V,44,V,42,V,52,V,72,V,89,V,136,V,158,V,127,V,78,V,59,V,55,V,45,V,19,V,20,V,23,V,29,V,43,V,90,V,79,V,74,V,34,V,22,V,13,V
28,74,7,14,28074007_14_6,2021,10,4,13,V,15,V,14,V,10,V,8,V,7,V,7,V,6,V,7,V,10,V,15,V,17,V,24,V,63,V,73,V,76,V,72,V,62,V,27,V,29,V,24,V,53,V,56,V,67,V
28,80,3,7,28080003_7_8,2021,10,4,2,V,2,V,2,V,2,V,4,V,5,V,18,V,16,V,8,V,6,V,3,V,3,V,3,V,3,V,4,V,3,V,4,V,3,V,4,V,3,V,2,V,2,V,2,V,1,V
28,80,3,8,28080003_8_8,2021,10,4,10,V,9,V,6,V,5,V,18,V,36,V,53,V,43,V,18,V,11,V,6,V,5,V,5,V,5,V,6,V,6,V,11,V,13,V,25,V,22,V,20,V,11,V,7,V,5,V
28,80,3,10,28080003_10_49,2021,10,4,7,V,9,V,9,V,7,V,8,V,10,V,8,V,10,V,9,V,8,V,3,V,3,V,3,V,3,V,3,V,1,V,2,V,5,V,5,V,7,V,9,V,8,V,7,V,8,V
28,80,3,12,28080003_12_8,2021,10,4,13,V,12,V,9,V,7,V,24,V,43,V,80,V,68,V,29,V,20,V,11,V,10,V,9,V,10,V,11,V,12,V,17,V,18,V,31,V,26,V,23,V,13,V,10,V,7,V
28,80,3,14,28080003_14_6,2021,10,4,43,V,41,V,55,V,46,V,30,V,20,V,15,V,26,V,41,V,53,V,59,V,62,V,70,V,73,V,74,V,75,V,71,V,68,V,55,V,53,V,52,V,55,V,56,V,58,V
28,9,1,7,28009001_7_8,2021,10,4,1,V,1,V,1,V,1,V,1,V,2,V,18,V,9,V,8,V,14,V,7,V,5,V,10,V,4,V,3,V,2,V,2,V,2,V,1,V,2,V,1,V,1,V,1,V,1,V
28,9,1,8,28009001_8_8,2021,10,4,2,V,2,V,2,V,5,V,17,V,15,V,43,V,23,V,12,V,29,V,17,V,16,V,25,V,13,V,12,V,10,V,11,V,15,V,15,V,9,V,6,V,11,V,13,V,18,V
28,9,1,9,28009001_9_49,2021,10,4,1,V,1,V,1,V,3,V,5,V,6,V,6,V,7,V,3,V,6,V,7,V,7,V,8,V,6,V,2,V,3,V,3,V,5,V,6,V,5,V,4,V,5,V,5,V,5,V
28,9,1,12,28009001_12_8,2021,10,4,4,V,4,V,4,V,7,V,19,V,17,V,70,V,38,V,24,V,50,V,28,V,23,V,40,V,18,V,17,V,13,V,14,V,18,V,18,V,12,V,8,V,13,V,15,V,20,V
28,9,1,14,28009001_14_6,2021,10,4,66,V,66,V,64,V,56,V,40,V,42,V,16,V,36,V,42,V,30,V,48,V,54,V,50,V,67,V,69,V,74,V,73,V,66,V,62,V,62,V,64,V,53,V,52,V,46,V
28,92,5,1,28092005_1_38,2021,10,4,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V
28,92,5,6,28092005_6_48,2021,10,4,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.5,V,0.5,V,0.5,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.3,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V
28,92,5,7,28092005_7_8,2021,10,4,1,V,1,V,1,V,1,V,1,V,10,V,17,V,18,V,2,V,2,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V
28,92,5,8,28092005_8_8,2021,10,4,8,V,7,V,14,V,11,V,15,V,47,V,52,V,43,V,13,V,14,V,7,V,5,V,4,V,4,V,4,V,5,V,8,V,10,V,25,V,24,V,31,V,18,V,9,V,7,V
28,92,5,10,28092005_10_49,2021,10,4,1,V,5,V,6,V,12,V,12,V,11,V,10,V,12,V,9,V,6,V,4,V,4,V,4,V,2,V,2,V,2,V,2,V,4,V,3,V,7,V,11,V,14,V,10,V,7,V
28,92,5,12,28092005_12_8,2021,10,4,10,V,9,V,16,V,13,V,17,V,61,V,78,V,71,V,15,V,17,V,9,V,7,V,6,V,6,V,6,V,7,V,10,V,12,V,27,V,26,V,33,V,20,V,11,V,9,V
28,92,5,14,28092005_14_6,2021,10,4,58,V,56,V,46,V,45,V,40,V,12,V,13,V,23,V,59,V,62,V,72,V,74,V,76,V,78,V,82,V,85,V,84,V,80,V,63,V,61,V,46,V,57,V,65,V,63,V
28,102,1,1,28102001_1_38,2021,10,5,3,V,3,V,2,V,2,V,3,V,2,V,3,V,3,V,3,V,3,V,3,V,3,V,3,V,2,V,3,V,2,V,2,V,3,V,2,V,3,V,3,V,3,V,3,V,3,V
28,102,1,6,28102001_6_48,2021,10,5,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.5,V,0.5,V,0.5,V,0.5,V,0.5,V,0.5,V,0.4,V,0.4,V,0.5,V,0.5,V,0.5,V,0.5,V,0.5,V,0.5,V
28,102,1,7,28102001_7_8,2021,10,5,1,V,1,V,1,V,1,V,1,V,1,V,1,V,2,V,3,V,3,V,3,V,3,V,2,V,2,V,2,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,2,V,1,V
28,102,1,8,28102001_8_8,2021,10,5,12,V,8,V,8,V,6,V,6,V,6,V,6,V,7,V,6,V,6,V,7,V,8,V,6,V,6,V,6,V,6,V,7,V,9,V,11,V,16,V,17,V,17,V,17,V,17,V
28,102,1,10,28102001_10_49,2021,10,5,15,V,11,V,10,V,9,V,7,V,10,V,9,V,11,V,11,V,11,V,13,V,15,V,16,V,14,V,14,V,14,V,9,V,6,V,8,V,11,V,11,V,10,V,10,V,11,V
28,102,1,12,28102001_12_8,2021,10,5,14,V,10,V,10,V,8,V,8,V,8,V,8,V,10,V,11,V,10,V,11,V,13,V,9,V,9,V,8,V,9,V,9,V,11,V,13,V,18,V,19,V,19,V,20,V,20,V
28,102,1,14,28102001_14_6,2021,10,5,47,V,47,V,47,V,50,V,51,V,44,V,44,V,41,V,45,V,49,V,58,V,62,V,67,V,69,V,67,V,64,V,57,V,48,V,44,V,39,V,34,V,35,V,32,V,32,V
28,120,1,7,28120001_7_8,2021,10,5,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V
28,120,1,8,28120001_8_8,2021,10,5,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,1,V,2,V,1,V,1,V,2,V,1,V,1,V,2,V,2,V,2,V,2,V,2,V,2,V,2,V,1,V,2,V
28,120,1,9,28120001_9_49,2021,10,5,1,V,1,V,1,V,3,V,3,V,1,V,1,V,1,V,1,V,1,V,3,V,2,V,3,V,4,V,4,V,2,V,2,V,1,V,1,V,2,V,3,V,2,V,2,V,1,V
