ID;Date;Address;Number;District;AccidentType;Weather;Lesividad
32aba7ccdf00d64b3cbfc1149c9b9ea3;2021-06-04;CALL. JOSE ANTONIO NOVAIS / CALL. RAMIRO DE MAEZTU;-;MONCLOA-ARAVACA;Caída;Despejado;3
f2ebc8b2e405c9268af0eef5c74d40e2;2021-06-04;CALL. JOSE ANTONIO NOVAIS / CALL. RAMIRO DE MAEZTU;-;MONCLOA-ARAVACA;Caída;Despejado;14
cb4223f5ccdcd5ad38397152b9a76418;2021-05-04;CALL. LOS YEBENES;6;LATINA;Colisión fronto-lateral;Despejado;7
d33c9fe382eeb2a7b962226611128a82;2021-05-05;CALL. JEMENUÑO / PASEO. MELANCOLICOS;-;ARGANZUELA;Caída;Despejado;3
644debfd5d9bcde2e13d425f34248d3f;2021-05-05;CUSTA. SAN VICENTE;8;MONCLOA-ARAVACA;Alcance;Despejado;
1e98916cfa0775af82f79676ee11b97f;2021-05-05;CALL. VICENTE BLASCO IBAÑEZ / CALL. ENRIQUE AZCOAGA;-;HORTALEZA;Colisión fronto-lateral;Despejado;3
4bf5d36f8b8a5493636f6e110278c8d0;2021-05-05;CALL. MANUEL AGUILAR MUÑOZ / PASEO. ALAMEDA DE OSUNA;-;BARAJAS;Colisión frontal;Despejado;7
bad0db5caf948e722af4f3e0a6ac3b8c;2021-05-05;CALL. ALHAMBRA / CALL. CUART DE POBLET;-;LATINA;Colisión fronto-lateral;Despejado;3
541f698dfe0032c85b70d5c09d7a51c9;2021-05-07;CALL. SEGOVIA / CALL. BEATRIZ GALINDO;-;CENTRO;Alcance;Despejado;1
ed6d5eb8e45bf8d18810e788cd2d70d7;2021-05-07;PLAZA. SAN JUAN DE LA CRUZ / CALL. ZURBANO;-;CHAMBERÍ;Colisión fronto-lateral;Despejado;3
8607d193f7edda3dcd4a3b42a4c16ad4;2021-05-07;CTRA. PARQUE DE ATRACCIONES;1;MONCLOA-ARAVACA;Caída;Despejado;3
dc4a544182f24545b192e33ae1ba768c;2021-05-07;CMNO. PRINCIPE;2;MONCLOA-ARAVACA;Caída;Despejado;2
aeb9b8b3960255977ef2dd0063abaa69;2021-05-08;CALL. SANTANDER / CALL. MELQUIADES ALVAREZ;-;CHAMBERÍ;Colisión fronto-lateral;Despejado;2
009cd0f15d5b59b7963b6aed7f9abc33;2021-05-08;CALL. MARCELO USERA;131;USERA;Alcance;Despejado;7
54146de6bfba5a1c72623d39c2752a30;2021-05-08;AVDA. LOS ROSALES / AUTOV. M-40;-;USERA;Alcance;Despejado;2
d75a8b877a590e4cfd07db3fb17f3eca;2021-06-09;CALL. SANTA ENGRACIA;80;CHAMBERÍ;Alcance;Despejado;7
f7f6872afff63b81942a393a955dfe60;2021-05-09;CALL. ALCALA;211;SALAMANCA;Alcance;Despejado;7
2cc2afb896720c4009966086dcb7cd4d;2021-05-09;AVDA. CAMILO JOSE CELA;29;SALAMANCA;Caída;Lluvia débil;7
2a4e3c0de2a7cb503886342aeb1f1a77;2021-05-09;CALL. MAYORAZGO DE DUARTE;40;VICÁLVARO;Caída;Despejado;2
2c52b1533dbabfb7a99f862828ec77ac;2021-05-09;AVDA. MIGUEL HERNANDEZ / CALL. TORREMOLINOS;-;PUENTE DE VALLECAS;Caída;Nublado;2
22359d14dcd470f036043b81e1dce0ba;2021-05-09;CALL. PRINCESA;43;MONCLOA-ARAVACA;Caída;Despejado;1
ca716eb751680eb99c6fff00dc448e61;2021-05-10;PLAZA. MANUEL BECERRA;6;SALAMANCA;Caída;Despejado;2
98a984bb60c3b32f8e5fbc8d626450c6;2021-05-11;CALL. GOLONDRINA;52;MONCLOA-ARAVACA;Caída;Despejado;6
7d5e06d3bd1faec139ff6c1894186504;2021-05-11;GTA. QUEVEDO / CALL. ARAPILES;-;CHAMBERÍ;Colisión fronto-lateral;Despejado;2
2b32c76474481dc3c8ae36c1309e8736;2021-05-12;CALL. ALMAGRO;21;CHAMBERÍ;Colisión lateral;Despejado;1
d57254a0a962ad432e402fa436fa2a28;2021-05-14;PASEO. PONTONES / PASEO. MELANCOLICOS;-;ARGANZUELA;Colisión fronto-lateral;;14
1b81f77515e0f225e3d140ba9a9cffbe;2021-05-14;CALL. MORALZARZAL / CALL. LA MASO;-;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;3
6c774ba880212e0fe1fc7eca6cac2c9f;2021-05-14;"AVDA. MANUEL FRAGA IRIBARNE / GTA. ANTONIO CHENEL ""ANTOÑETE""";-;BARAJAS;Colisión fronto-lateral;Despejado;2
eaa65cca40b8a27ce8f206544845bc03;2021-05-16;CALL. SAN BERNARDO / CALL. PALMA;-;CENTRO;Alcance;Despejado;
34c4a48382321c60dca69787c6145c75;2021-05-15;CALL. SAN HILARIO;5;SAN BLAS-CANILLEJAS;Caída;Despejado;7
7d3040cd16490053e9d2ae01c1203681;2021-05-15;IDB. PARQUE LINEAL DEL MANZANARES;0;PUENTE DE VALLECAS;Atropello a persona;Despejado;7
0c1939398716ed87372db0e2e5f7b6a0;2021-05-15;IDB. PARQUE LINEAL DEL MANZANARES;0;PUENTE DE VALLECAS;Atropello a persona;Despejado;7
a2a23e7458611f140171c041f15941d8;2021-05-15;CALL. CEA BERMUDEZ;52;CHAMBERÍ;Colisión lateral;Despejado;7
5ef050d6ea0c07b409ed7ab28c2a080c;2021-05-15;CALL. ANTONIO LOPEZ;195E;USERA;Colisión lateral;;
aa43f265e9ff9ed9a9d85350eebe4c0a;2021-05-17;CALL. SEPULVEDA;1;LATINA;Caída;Despejado;7
200534d85cb54e2f550756d7a929fb27;2021-05-16;CALL. VELAZQUEZ / CALL. GOYA;-;SALAMANCA;Colisión fronto-lateral;Despejado;14
f6eb1e718798f7c17e41c36e86b288e0;2021-05-16;AVDA. LAS FUERZAS ARMADAS / CALL. EDUARDO HARO;-;HORTALEZA;Caída;Despejado;6
59d4d0ad8876aae8dca2dd1d61f2c525;2021-05-16;AVDA. DOCTOR GARCIA TAPIA / AUTOV. M-40;-;MORATALAZ;Colisión fronto-lateral;Despejado;7
cd2921f28941b4e80132746f42f6a5ad;2021-05-17;PLAZA. MANUEL BECERRA / CALL. ALCALA;-;SALAMANCA;Alcance;Despejado;5
fc38e184d5d6798c9535eeabe406405f;2021-05-18;CALL. BRAVO MURILLO / CALL. LOPE DE HARO;-;TETUÁN;Colisión fronto-lateral;Despejado;3
154a8e4c6018a873eccb301e45fb8fd8;2021-05-18;CALL. CERRO DE LA PLATA;6;RETIRO;Caída;Despejado;
c0ad47ee02209824494d5097556c48b0;2021-05-20;AVDA. POBLADOS;70;LATINA;Colisión lateral;Despejado;7
40ecf2f1b558041a5b4915429f66b26c;2021-05-19;CTRA. ALCOBENDAS A BARAJAS;30;BARAJAS;Colisión lateral;Despejado;1
62e362f2d685c20871d095c74d958bd6;2021-05-19;PASEO. RECOLETOS;22;SALAMANCA;Alcance;Despejado;7
764ca83e4a650004aa30946245432e77;2021-05-20;CMNO. VIEJO DE VICALVARO, FRENTE AL Nº 9;-;VICÁLVARO;Caída;Despejado;7
9f346117972509c2acf012dba89d76a2;2021-05-20;CTRA. CASTILLA, +00300S;-;MONCLOA-ARAVACA;Caída;Despejado;7
536d92dcc93b6e44edbdcf04ec8fd184;2021-05-20;GTA. OLGA RAMOS (FAROLA 84);-;FUENCARRAL-EL PARDO;Colisión fronto-lateral;;1
9b83dd6fa79bc6b8245cb2e9de80d761;2021-05-21;CTRA. RODAJOS;2;MONCLOA-ARAVACA;Caída;Despejado;2
a75a4f55dbdf58fe8a70aca22ca7b72b;2021-05-21;CTRA. ESTACION DE HORTALEZA;56;HORTALEZA;Colisión frontal;Despejado;14
d21cc59ff662d33880763d1349e23522;2021-05-21;CTRA. ESTACION DE HORTALEZA;56;HORTALEZA;Colisión frontal;Despejado;3
cd96a85656e1b00384ef9a6101af8e6e;2021-05-22;CALL. TOLEDO;52;CENTRO;Alcance;Despejado;
1e95ec7c8bf3231377f57626a06fbca8;2021-05-22;CALL. ALCALA;253;CIUDAD LINEAL;Alcance;Despejado;6
c95250d95c1a1e14ee87be93f4c4d8d3;2021-05-23;CALL. PUERTO ALTO / CALL. MONTE PERDIDO;-;PUENTE DE VALLECAS;Colisión fronto-lateral;Nublado;
41b84c05daf348ab72a37b5dafb99f07;2021-05-23;CALL. MINERVA / CALL. TITANIO;-;VICÁLVARO;Alcance;Nublado;
e629251444a239fce29ef6f8956651b4;2021-05-24;AVDA. ENTREVIAS / AVDA. BUENOS AIRES;-;PUENTE DE VALLECAS;Caída;Despejado;5
1ee2c9d5f1c2d5efd69f3dc2e14de043;2021-05-25;CALL. MATEO INURRIA;5;CHAMARTÍN;Alcance;Despejado;7
bffba70529bcc586d15ece329444daf0;2021-05-25;CALL. VIRGEN DE LOS ROSALES / CALL. VELETA;-;MONCLOA-ARAVACA;Caída;Despejado;6
f466e15384aec6f687d3cd79832878ca;2021-05-25;AVDA. ARCENTALES;7;SAN BLAS-CANILLEJAS;Colisión lateral;Despejado;
ca84928c4233da36e151086905cdd857;2021-05-25;PASEO. CHOPERA;10;ARGANZUELA;Caída;Despejado;7
ed19ff48f4a5ef7477f6dc814470e078;2021-05-25;CALL. MESON DE PAREDES / CALL. MIGUEL SERVET;-;CENTRO;Colisión múltiple;Despejado;7
f153aad4127b726983d50284425bb410;2021-05-27;PASEO. MELANCOLICOS;4;ARGANZUELA;Caída;Despejado;3
0e62a0a384c939b691cf6b43ebc38df6;2021-05-26;AVDA. ANDES;52;HORTALEZA;Caída;Despejado;6
e8e769ff57b378169cd60e0541780cee;2021-05-26;CALL. ALFONSO XII;3;RETIRO;Caída;Despejado;1
3049c5344c588bfcaebe665bac20380b;2021-05-26;CALL. ALFONSO XII;3;RETIRO;Caída;Despejado;14
8e01a4b9b3989ff867a1ff0797fef500;2021-05-26;AVDA. MONASTERIO DE SILOS;7B;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;3
16c5909ad7eb59fdc41ebec2cf6a32c7;2021-05-26;AVDA. MONASTERIO DE SILOS;7B;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;
2b7122f9b7fc7dddbc15f6be90aa2d85;2021-05-28;CALL. SANTA ENGRACIA;140;CHAMBERÍ;Choque contra obstáculo fijo;Despejado;1
db6fce6936aa298c55d994627f3ea29a;2021-05-27;CALL. ANTONIO MACHADO / CALL. VALDERREY;-;MONCLOA-ARAVACA;Colisión lateral;Despejado;6
fe521551ce3308515b40399a071d0247;2021-05-27;CMNO. POZO DEL TIO RAIMUNDO;37;VILLA DE VALLECAS;Colisión lateral;Despejado;1
832c51fe995ca0b278b13b2e39b74f77;2021-05-27;CALL. GENOVA;24;CENTRO;Caída;Despejado;7
b38cb722055fcd98ea4475eaa88f0c91;2021-05-28;CALL. EMBAJADORES;300;ARGANZUELA;Caída;Despejado;7
bc1880b8dccb3f46564fb59f3b9b1775;2021-05-28;PASEO. CASTELLANA;180;CHAMARTÍN;Choque contra obstáculo fijo;Despejado;1
73695cd854a98cd6acf580e7068b1715;2021-05-29;CALL. SEGOVIA;21;CENTRO;Caída;Despejado;6
aba1e58f5884a99fa7a58cb6834a30a4;2021-05-29;PASEO PIÑONEROS KM 46,708 VIA VERDE CASA DE CAMPO;-;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;2
b5fc58b64efccb29c0c73b4fb78837ff;2021-05-29;PASEO PIÑONEROS KM 46,708 VIA VERDE CASA DE CAMPO;-;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;7
710e6811a29ae6cd834e81cdef64ae9a;2021-05-29;AVDA. CARDENAL HERRERA ORIA / AVDA. LLANO CASTELLANO;-;FUENCARRAL-EL PARDO;Caída;Despejado;6
e92831eb9af7a23e41647667ca2b59ad;2021-05-29;AVDA. CARDENAL HERRERA ORIA / AVDA. LLANO CASTELLANO;-;FUENCARRAL-EL PARDO;Caída;Despejado;7
5f7b09fa4083da07d8b12f7972342bb1;2021-05-30;CALL. PEDRO RICO / CALL. ARTURO DUPERIER;-;FUENCARRAL-EL PARDO;Caída;Despejado;2
e0056b478a07cd5aea4406b8de2a2e00;2021-05-30;CALL. EMBAJADORES / ACCESO CAJA MAGICA;-;ARGANZUELA;Colisión fronto-lateral;Despejado;2
c7fefff5a36b7fc8717ffe594dd1fb97;2021-01-06;PASEO. RECOLETOS / CALL. ARMADA ESPAÑOLA;-;SALAMANCA;Caída;Lluvia débil;5
9c9a4d4b6679672fb2a9fe616280535f;2021-05-31;CALL. VIA CARPETANA;57;CARABANCHEL;Caída;;
66a88a948e1bb7ff808f103b62868ce7;2021-05-31;PLAZA. EMPERADOR CARLOS V;1;CENTRO;Alcance;Despejado;
231b7f3255abbe46e93c472ff1c2f018;2021-06-01;AVDA. BRASILIA / AVDA. BADAJOZ;-;SALAMANCA;Alcance;Despejado;7
98d15188ffee5a841b9c2f37d51d6053;2021-06-01;CUSTA. SAN VICENTE / CALL. BAILEN;-;MONCLOA-ARAVACA;Caída;Despejado;6
a8e30a8153fc11e1fddeec5b0ad46ab5;2021-06-01;RONDA. VALENCIA / CALL. ALONSO DEL BARCO;-;ARGANZUELA;Alcance;Despejado;1
8fde31fadfcad1900d6f7ee44e91ef99;2021-06-01;GTA. EMBAJADORES / RONDA. VALENCIA;-;CENTRO;Atropello a persona;Despejado;
71bab88d1419ded7f1870cdcd092721b;2021-06-01;GTA. EMBAJADORES / RONDA. VALENCIA;-;CENTRO;Atropello a persona;Despejado;5
c428af4f3cec828f22f420ec3b0fd51f;2021-06-02;CALL. ALCALDE SAINZ DE BARANDA / AUTOV. M-23;-;RETIRO;Colisión frontal;Despejado;14
00750edd983777a20f6e25a2351732e1;2021-06-02;PASEO. CASTELLANA;216;CHAMARTÍN;Colisión lateral;Despejado;7
c4a13ba04d3a04d6185929c3ec762fad;2021-06-02;CALL. ALEJANDRO SANCHEZ;72;CARABANCHEL;Choque contra obstáculo fijo;Despejado;7
3ac5c54b52fae99085b141c223577d98;2021-06-02;AVDA. MENENDEZ PELAYO / CALL. DOCTOR CASTELO;-;RETIRO;Colisión fronto-lateral;Despejado;
e1e003d1d660fd86c24fb8de6abbf7c4;2021-06-02;CALL. VIRGEN DE LOS PELIGROS;12;CENTRO;Otro;Despejado;7
0adc2fc410ad31f548d90d6a7bbfec0f;2021-06-03;GTA. MARQUES DE VADILLO;1;CARABANCHEL;Alcance;Despejado;7
1733737564188888ff15cf210f604f91;2021-06-03;PLAZA. INDEPENDENCIA / CALL. ALFONSO XII;-;SALAMANCA;Colisión lateral;Despejado;7
c64b8c25bb1c810d18fb925a01916de1;2021-07-04;CALL. INFANTA MERCEDES;27;TETUÁN;Otro;Despejado;7
4f28a26f8467074e3ec0e19e5f6fca7c;2021-06-04;CALL. FUENCARRAL / CALL. JERONIMO DE LA QUINTANA;-;CHAMBERÍ;Colisión fronto-lateral;Despejado;3
670cfdf5bdb208d5089bce564b0608a0;2021-07-05;CALL. ALCALA / AUTOV. M-30;-;SALAMANCA;Colisión lateral;Despejado;3
46ae475d865e4c146df4e911f73650f5;2021-06-05;PLAZA. LEGAZPI CON PASEO DE LA CHOPERA;-;ARGANZUELA;Caída;Despejado;6
e91addae265103240f75e2fa932a31e4;2021-06-06;AVDA. MONASTERIO DE SILOS;96;FUENCARRAL-EL PARDO;Colisión frontal;Despejado;7
7588e1fdccff9889738386f9bfda8619;2021-06-06;AVDA. MONASTERIO DE SILOS;96;FUENCARRAL-EL PARDO;Colisión frontal;Despejado;6
cc981debda93381749eba1cd259d9f20;2021-06-06;CALL. ISABEL COLBRAND / CALL. MARIA TUBAU;-;FUENCARRAL-EL PARDO;Caída;Despejado;5
a5b6505777f624736cb148a14d22e65e;2021-06-06;AVDA. LAS FUERZAS ARMADAS;136;HORTALEZA;Caída;Despejado;1
e77abc3f65529fbc55e5bbac30b093fb;2021-06-06;AVDA. MENENDEZ PELAYO;38;RETIRO;Caída;Despejado;2
bfe41b1fea33dd96841c518ed3c278c6;2021-06-07;PLAZA. ALSACIA / AVDA. INSTITUCION LIBRE DE ENSEÑANZA;-;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;
4e3773ec36393f79a60aefd8d5cb97c9;2021-06-07;PLAZA. CORTES;2;CENTRO;Colisión fronto-lateral;Despejado;7
f9ef51e85e0b0112be87f37d53f39692;2021-06-07;AVDA. PORTUGAL / AVDA. PRINCIPAL;-;LATINA;Colisión fronto-lateral;Despejado;1
80f329144aca5fc04a540f6aa9d61448;2021-06-08;PLAZA CIBELES - CALLE ALCALA;-;RETIRO;Colisión lateral;Despejado;3
80c94b5b1a7aabfe69aad48eb2bd4a16;2021-06-09;CALL. PINOS ALTA;5;TETUÁN;Atropello a persona;Despejado;14
0eb43a60024fd624e8ff02802a33afe5;2021-06-09;CALL. PINOS ALTA;5;TETUÁN;Atropello a persona;Despejado;2
a9c505fe31fab78d56d1c4f22ce2b346;2021-06-09;PASEO. PRADO;1;RETIRO;Caída;Despejado;1
f0e3f8c2f7696246e8e275541fa8803b;2021-07-10;CALL. CARTAGENA;158;CHAMARTÍN;Alcance;Despejado;1
5500888e6bbcc3253b2c260218a05cc7;2021-06-10;CALL. ALCALA / ARCON;-;CIUDAD LINEAL;Caída;Despejado;6
f401684281c56ff613611ad7a57dc8ca;2021-06-10;CALL. PLANETA TIERRA / CALL. EROS;-;ARGANZUELA;Caída;Despejado;1
d2ac2ac2cabae7241dc2746d94ce270f;2021-06-10;PASEO. SANTA MARIA DE LA CABEZA;18;ARGANZUELA;Caída;Despejado;1
a0e6d01eae0cae1620624f19ad653beb;2021-06-10;CALL. SAN DALMACIO;19;VILLAVERDE;Colisión lateral;Despejado;
35b7d721a7a037818a07b125d15f3a22;2021-06-11;CALL. MONASTERIO DE LAS HUELGAS;5;FUENCARRAL-EL PARDO;Caída;Despejado;7
8ee1a5028a8a6221421835804c2c9c1b;2021-06-12;CALL. GENOVA;24;CENTRO;Caída;Despejado;2
e844cdf8e9c0856a566c0ca37cc8ee9d;2021-06-12;CALL. ALEGRIA DE ORIA / CALL. TESEO;-;SAN BLAS-CANILLEJAS;Colisión lateral;Despejado;7
ff35916b37c8232c731c9c4ccb39df79;2021-06-12;CALL. SAMARIA / CALL. DOCTOR ESQUERDO;-;RETIRO;Caída;Despejado;1
168c6bc5d4374c75041843efad7d7128;2021-06-13;CALL. GENOVA;16;CENTRO;Colisión fronto-lateral;Nublado;2
aed7a13c5f134f6e5321f377c908623e;2021-06-13;REAL DE ARGANDA;74;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;
004199c536b8cf1ec13cb6cf50c01a1a;2021-06-13;CALL. PRINCESA;31;MONCLOA-ARAVACA;Alcance;Despejado;2
00dae52e7d0f22cd3bae24d5dbe90889;2021-06-14;CALL. MONASTERIO DE EL PAULAR / AVDA. MONASTERIO DE SILOS;-;FUENCARRAL-EL PARDO;Caída;Despejado;7
11afbdc9675a808db75fca49a2123c4b;2021-06-16;AVDA. MARQUES DE CORBERA;22;CIUDAD LINEAL;Colisión lateral;Despejado;1
99a52a1e7eb7a1a74265481fb353e4b3;2021-06-15;PASEO. ERMITA DEL SANTO;16;LATINA;Colisión fronto-lateral;Despejado;14
ad8cc8d0a69c43597554a735eb8ea746;2021-06-15;PASEO. ERMITA DEL SANTO;16;LATINA;Colisión fronto-lateral;Despejado;7
56fd2523fb72f05e0b362af5b6b6e5d4;2021-06-15;PASEO. CAMOENS Y VALERO / PASEO. RUPERTO CHAPI;-;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;1
ab2eb08e2418b06a399f934e86db278c;2021-06-15;AVDA. FRANCISCO PI Y MARGALL / CALL. MARIA DE PORTUGAL;-;HORTALEZA;Colisión frontal;Despejado;
5706fdb780a117a9149a7aeb74be0c7d;2021-06-15;CALL. LOMBIA / CALL. JORGE JUAN;-;SALAMANCA;Colisión fronto-lateral;;14
27b58c45fae98ed830172e486d9277ce;2021-06-16;CALL. RICARDO BELTRAN Y ROZPIDE / CALL. ALBARDIN;-;USERA;Alcance;Despejado;7
77ac061e0bc59ee7483626c1808586ef;2021-06-16;CALL. VIA CARPETANA / PASEO. ERMITA DEL SANTO;-;CARABANCHEL;Caída;Lluvia débil;14
7cb18d42dea3d307fbc19a7faa984241;2021-06-17;CALL. VILLANUEVA / CALL. SERRANO;-;SALAMANCA;Alcance;Despejado;7
741059f48c95dc10c1963815e519cecb;2021-06-17;CALL. VELAZQUEZ;6;SALAMANCA;Alcance;Lluvia débil;2
56bea58df5cf16e0e05686ef17fa8c5d;2021-06-19;GTA. EDIMBURGO;1;BARAJAS;Colisión fronto-lateral;Despejado;14
ce4b32cf37a1ba5f765071576f2192b4;2021-06-19;CALL. BLAS CABRERA;125;LATINA;Choque contra obstáculo fijo;;14
1ee2c564f16bbfcfd359546cfe52ba17;2021-06-19;CALL. VALLE DE ARAN;5;MONCLOA-ARAVACA;Caída;Lluvia débil;
17200f27286346585b7b6cd3148fee01;2021-06-19;BIBLM. EUGENIO TRIAS CASA DE FIERAS DEL RETIRO;0;RETIRO;Caída;Despejado;5
e10afaf77b12631324730c58a385d2a1;2021-06-19;CALL. JUAN BRAVO / CALL. ALCANTARA;-;SALAMANCA;Caída;Despejado;6
7b261a699dd45b640d2689a90623bf0d;2021-06-20;CALL. LUIS DE HOYOS SAINZ / CALL. VALDEBERNARDO;-;MORATALAZ;Alcance;Despejado;3
59b7c350742bf9ed08a36e760bd395f8;2021-06-20;CALL. TOLEDO;74;CENTRO;Caída;Despejado;1
2d523fa0f2b82580ed579d86c24a0b0c;2021-06-21;AVDA. DOCTOR GARCIA TAPIA;232;MORATALAZ;Choque contra obstáculo fijo;Despejado;7
1e33871d1daf4b9de3c4aebe84b9d94d;2021-06-21;CALL. ARTURO SORIA / CALL. LOPEZ DE HOYOS;-;CIUDAD LINEAL;Caída;Despejado;7
37906f9e439a738ee79e6660937d7080;2021-06-21;CALL. BIGASTRO / CALL. NAVACEPEDILLA;-;LATINA;Caída;Despejado;7
2fcdc4a914b972f9012cf3b9423ba122;2021-06-23;CALL. TOLEDO;107;CENTRO;Caída;Despejado;1
e3f4922bf01a7457fe8114156b79cf09;2021-06-25;AVDA. PLANETARIO;18;ARGANZUELA;Caída;Despejado;1
1d8654724e4296775a06789e5967f1ed;2021-06-24;PASEO. OLMOS;14;ARGANZUELA;Caída;Despejado;7
d2e30b0e2f2b2f2faae236052a329b1c;2021-06-24;CALL. GENERAL ALVAREZ DE CASTRO;24;CHAMBERÍ;Atropello a persona;Despejado;14
ec3bff0f09a45c31c196fecd4ed98c26;2021-06-24;CALL. GENERAL ALVAREZ DE CASTRO;24;CHAMBERÍ;Atropello a persona;Despejado;1
3eae3fb8b7997c5f198682a3b1380a1f;2021-06-24;CALL. O'DONNELL;44;RETIRO;Colisión fronto-lateral;Despejado;6
499b0cedce1d6f04b9c8e5231a71877d;2021-06-24;PASEO. SANTA MARIA DE LA CABEZA;13;ARGANZUELA;Alcance;Despejado;7
2f9e56f808a1e91e9e2e6f485f7fd6d1;2021-06-24;CSTAN. ANGELES;12;CENTRO;Caída;Despejado;1
bc3382eea454ecf8f3561f9210c3e6e0;2021-06-26;CALL. PRINCIPE DE VERGARA / CALL. MALDONADO;-;SALAMANCA;Caída;Despejado;7
df1c754b056a1f1e672b9bd5a0a1e0d7;2021-06-25;CMNO. PERALES;98;USERA;Caída;Despejado;7
a9c6d217196b0a4f72b8c7a30a07ef79;2021-06-25;CALL. BALTASAR SANTOS;2;PUENTE DE VALLECAS;Caída;Despejado;7
cf199b3d6e060dda9b748a8aa72a97b8;2021-06-26;AVDA. INSTITUCION LIBRE DE ENSEÑANZA / CALL. CASTILLO DE UCLES;-;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;
b7d690e0f51bfdc614c7e034b9b9845a;2021-06-26;CALL. CRUZ / CALL. BARCELONA;-;CENTRO;Colisión lateral;Despejado;
060b7e7e3971fa64e40500b6ac6c95bf;2021-06-26;CALL. HORTALEZA;73;CENTRO;Colisión lateral;Despejado;
b935ee70353c9dc1f3cc8ba0403b109e;2021-06-26;CALL. FERMIN CABALLERO;89;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;7
731dcad09c46d3e6566676b82150b78a;2021-06-26;CALL. ALCALA;48;CENTRO;Choque contra obstáculo fijo;Despejado;1
064b183321f66b7ad36e8802ffc1ecaf;2021-06-28;CALL. PRINCIPE DE VERGARA;209A;CHAMARTÍN;Caída;Despejado;2
f15cdbebb5185efeea232d7889820c2f;2021-06-27;CALL. LA ALBERCA;7;FUENCARRAL-EL PARDO;Caída;Despejado;6
15ed1b63dc2369daf9a842efe0da34f4;2021-06-27;CALL. LA TABERNERA DEL PUERTO;2;VILLAVERDE;Colisión fronto-lateral;Despejado;6
c3883c1aa499a856efa1ff331d12067f;2021-06-27;CALL. ENCOMIENDA DE PALACIOS;1;MORATALAZ;Caída;Despejado;7
cfbfc90392589b8b7b59c1d51447d23c;2021-06-27;CALL. JORGE JUAN;38;SALAMANCA;Colisión fronto-lateral;Despejado;6
55b669b80add932d507b657a8552726a;2021-06-28;PASEO. EMBARCADERO;6;MONCLOA-ARAVACA;Caída;Despejado;6
500b3d5233cc489da9022b772b2efa25;2021-06-29;CALL. SAN EPIFANIO;5;ARGANZUELA;Colisión fronto-lateral;;14
ff77f2fbb59434312b9f6717c1c478eb;2021-06-30;CALL. PLATANO;32;TETUÁN;Caída;Despejado;7
1f5c2c0c1244615ceacdc37fe07a7e77;2021-06-30;PASEO. RECOLETOS / CALL. ARMADA ESPAÑOLA;-;SALAMANCA;Colisión lateral;Despejado;14
