CODIGO,DISTRITO,same_as_wikidata_distrito,DIRECCION,ESTADO,LONGITUD,LATITUD
FUE_08_0075,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,POLIDEPORTIVO Bº DEL PILAR,EN SERVICIO,-3.6923463,40.4789539
FUE_08_0076,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,PARQUE DEL NORTE,EN SERVICIO,-3.6956847,40.4809457
FUE_08_0077,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,PARQUE DEL NORTE,EN SERVICIO,-3.6998999,40.4812817
FUE_08_0078,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,PARQUE DEL NORTE,EN SERVICIO,-3.6985857,40.4809825
FUE_08_0081,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,PARQUE DEL NORTE,EN SERVICIO,-3.6947933,40.4802335
FUE_08_0083,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,PARQUE DEL NORTE,EN SERVICIO,-3.7013069,40.4811089
FUE_08_0084,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,PARQUE DEL NORTE,EN SERVICIO,-3.6994451,40.482074
FUE_08_0085,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,PARQUE DEL NORTE,EN SERVICIO,-3.6995455,40.4815699
FUE_08_0086,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,PARQUE DEL NORTE,EN SERVICIO,-3.6984042,40.4815085
FUE_08_0087,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,"CALLE SANGENJO, 31",EN SERVICIO,-3.6996546,40.4858424
FUE_08_0088,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,PARQUE DE LA SUPERMANZANA 7,EN SERVICIO,-3.7020485,40.4849319
FUE_08_0090,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,POL. 26 V.V.V. S.ESTE,EN SERVICIO,-3.7014129,40.4887613
FUE_08_0093,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,POL. ALMACENES E.D. 8-3,EN SERVICIO,-3.6894091,40.490759
FUE_08_0094,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,POLG. INDUSTRIAL FUENCARRAL - MALMEA,EN SERVICIO,-3.6839133,40.4901411
FUE_08_0097,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,PARQUE ARROYO FRESNO,EN SERVICIO,-3.7229588,40.4919077
FUE_08_0098,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,PARQUE ARROYO FRESNO,EN SERVICIO,-3.7188995,40.4944715
FUE_09_0001,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,CALLE 30,EN SERVICIO,-3.743302,40.4741433
FUE_09_0002,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,TALUD PTE. DE LOS FRANCESES,CERRADA TEMPORALMENTE,-3.7354707,40.4338883
FUE_09_0003,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Pº ANICETO MARINAS,EN SERVICIO,-3.7279446,40.4260951
FUE_09_0004,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Pº ANICETO MARINAS,EN SERVICIO,-3.7309212,40.4284864
FUE_09_0005,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Pº ANICETO MARINAS,EN SERVICIO,-3.7352043,40.4330739
FUE_09_0006,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,RIBERA DEL MANZANARES - MARGEN DERECHA,EN SERVICIO,-3.734949,40.4310742
FUE_09_0007,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,PASEO DEL REY,EN SERVICIO,-3.7241366,40.4265566
FUE_09_0008,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,RIBERA DEL MANZANARES - MARGEN DERECHA,EN SERVICIO,-3.7279646,40.4253026
FUE_09_0009,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,RIBERA DEL MANZANARES - MARGEN DERECHA,EN SERVICIO,-3.7261709,40.4239551
FUE_09_0010,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,COL. DEL MANZANARES,EN SERVICIO,-3.7313208,40.425994
FUE_09_0011,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,COL. DEL MANZANARES,EN SERVICIO,-3.7318184,40.4261789
FUE_09_0012,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,AVDA. DE GALAXIA I,EN SERVICIO,-3.7853401,40.458711
FUE_09_0013,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,CALLE DE MOZART N º46,FUERA DE SERVICIO,-3.7248171,40.425622
FUE_09_0015,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,INTBL. MOZART,EN SERVICIO,-3.7235996,40.423918
FUE_09_0016,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,LA HORCA,EN SERVICIO,-3.7903485,40.4544428
FUE_09_0017,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Pº ERMITA - VILLA ADRIANA,EN SERVICIO,-3.7803464,40.4618897
FUE_09_0018,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Pº ERMITA - VILLA ADRIANA,EN SERVICIO,-3.7812269,40.4620442
FUE_09_0019,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,JARDIN DE LA PZA. DE LA IGLESIA ARAVACA,EN SERVICIO,-3.7831915,40.4567963
FUE_09_0020,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,JARDINES C/ DE LA BAJA DE LA IGLESIA,EN SERVICIO,-3.7819561,40.4561177
FUE_09_0021,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,JARDINES PINILLA,EN SERVICIO,-3.7788298,40.4544603
FUE_09_0022,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,PARQUE ARROYO POZUELO,EN SERVICIO,-3.7705755,40.4515357
FUE_09_0023,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,PARQUE ARROYO POZUELO,EN SERVICIO,-3.768614,40.4516384
FUE_09_0024,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,PARQUE ARROYO POZUELO,EN SERVICIO,-3.7702594,40.4520845
FUE_09_0025,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,PARQUE ARROYO POZUELO,FUERA DE SERVICIO,-3.7739968,40.4521156
FUE_09_0026,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,PARQUE ARROYO POZUELO,FUERA DE SERVICIO,-3.7760328,40.4534702
FUE_09_0027,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,PARQUE DE LA BOMBILLA,EN SERVICIO,-3.7317454,40.4318035
FUE_09_0028,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,PARQUE DE LA BOMBILLA,EN SERVICIO,-3.7325224,40.4327044
FUE_09_0029,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,PARQUE DE LA BOMBILLA,EN SERVICIO,-3.7263729,40.4266603
FUE_09_0030,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,PARQUE DE LA BOMBILLA,EN SERVICIO,-3.7278388,40.427644
FUE_09_0032,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,ROSAS DE ARAVACA,EN SERVICIO,-3.7821372,40.451191
FUE_09_0033,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,CERRO VALDECAHONDE,EN SERVICIO,-3.7892072,40.4477453
FUE_09_0036,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,EL DISCO,EN SERVICIO,-3.7875571,40.4495597
FUE_09_0037,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,EL DISCO,EN SERVICIO,-3.7900145,40.4502619
FUE_09_0038,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,PINAR ROSA LUXEMBURGO,EN SERVICIO,-3.7697781,40.4509135
FUE_09_0039,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,COL. ROSA LUXEMBURGO,EN SERVICIO,-3.7656287,40.449861
FUE_09_0040,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,COL. ROSA LUXEMBURGO,EN SERVICIO,-3.774025,40.4497578
FUE_09_0041,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,COL. ROSA LUXEMBURGO,EN SERVICIO,-3.7739983,40.4507046
FUE_09_0042,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,COL. ROSA LUXEMBURGO,EN SERVICIO,-3.7724748,40.4500939
FUE_09_0043,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,COL. ROSA LUXEMBURGO,EN SERVICIO,-3.7739802,40.4501866
FUE_09_0044,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,CALLE ROSA DE LUXEMBURGO 56,EN SERVICIO,-3.7771309,40.4514354
FUE_09_0045,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,COL. ROSA LUXEMBURGO,EN SERVICIO,-3.7777306,40.4510048
FUE_09_0046,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,COL. ROSA LUXEMBURGO,EN SERVICIO,-3.7787758,40.4519365
FUE_09_0047,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,COL. ROSA LUXEMBURGO,EN SERVICIO,-3.7693694,40.4492799
FUE_09_0048,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,PARQUE BLAS DE OTERO,EN SERVICIO,-3.7184181,40.4653349
FUE_09_0049,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,PINAR Cº CERRO AGUILA,EN SERVICIO,-3.7599911,40.4526319
FUE_09_0050,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,"PO PINTOR ROSALES, DEL Nº:50",FUERA DE SERVICIO,-3.7220761,40.4290598
FUE_09_0051,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,CALLE ISLA DE OZA CV CALLE ISLA DE ALEGRANZA,EN SERVICIO,-3.7211754,40.4634952
FUE_09_0052,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,LAS ISLAS,EN SERVICIO,-3.7236326,40.461268
FUE_09_0053,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,CALLE ISLA DE OZA Nº 61,EN SERVICIO,-3.7207642,40.4640913
FUE_09_0054,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,"CL PRINCESA, DE LA Nº:71",EN SERVICIO,-3.7172461,40.4318086
FUE_09_0055,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,PASEO DE PINTOR ROSALES ESQ PSO MORET,EN SERVICIO,-3.7253705,40.4325308
FUE_09_0056,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,PASEO DE PINTOR ROSALES Nº 16,EN SERVICIO,-3.7185694,40.4260154
FUE_09_0057,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,CIUDAD DE LOS POETAS,EN SERVICIO,-3.7184548,40.4665941
FUE_09_0058,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,SACONIA,EN SERVICIO,-3.7201319,40.4675232
FUE_09_0059,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,CIUDAD DE LOS POETAS,EN SERVICIO,-3.7182323,40.4664547
FUE_09_0060,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,CIUDAD DE LOS POETAS,EN SERVICIO,-3.7169335,40.466967
FUE_09_0061,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,CIUDAD DE LOS POETAS,EN SERVICIO,-3.7161716,40.4667879
FUE_09_0062,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,CALLE PRINCESA 33,EN SERVICIO,-3.7147217,40.4282839
FUE_10_0001,Latina,https://wikidata.org/entity/Q794954,"ALUCHE - SESEÑA  A.P.D 10,3",EN SERVICIO,-3.766709,40.3971227
FUE_10_0003,Latina,https://wikidata.org/entity/Q794954,"CALLE DE SOLEDAD CAZORLA, 23",EN SERVICIO,-3.7707563,40.3753993
FUE_10_0005,Latina,https://wikidata.org/entity/Q794954,PARQUE CUÑA VERDE - AVDA. CAPRICHOS,EN SERVICIO,-3.7283245,40.4055275
FUE_10_0006,Latina,https://wikidata.org/entity/Q794954,POBLADO DIRIGIDO LOS CARMENES,EN SERVICIO,-3.7411656,40.3960931
FUE_10_0016,Latina,https://wikidata.org/entity/Q794954,CALLE ALHAMBRA Nº 29,EN SERVICIO,-3.743992,40.3996794
FUE_10_0038,Latina,https://wikidata.org/entity/Q794954,Z.A. PAU CARABANCHEL - UNIDAD III,EN SERVICIO,-3.7646875,40.3683686
FUE_10_0039,Latina,https://wikidata.org/entity/Q794954,Z.A. PARQUE CARAMUEL,EN SERVICIO,-3.7295004,40.4077979
FUE_10_0040,Latina,https://wikidata.org/entity/Q794954,PZA. STA. CRISTINA - S. CRISPIN,EN SERVICIO,-3.727259,40.4141924
FUE_10_0041,Latina,https://wikidata.org/entity/Q794954,COL. DEHESA DEL PPE.,EN SERVICIO,-3.7910781,40.3818007
FUE_10_0043,Latina,https://wikidata.org/entity/Q794954,COL. DEHESA DEL PPE.,EN SERVICIO,-3.7913974,40.3810378
FUE_10_0044,Latina,https://wikidata.org/entity/Q794954,COL. DEHESA DEL PPE.,EN SERVICIO,-3.7899329,40.3811841
FUE_10_0045,Latina,https://wikidata.org/entity/Q794954,COL. DEHESA DEL PPE.,EN SERVICIO,-3.7929101,40.3799233
FUE_10_0046,Latina,https://wikidata.org/entity/Q794954,COL. DEHESA DEL PPE.,EN SERVICIO,-3.7961167,40.378151
FUE_10_0047,Latina,https://wikidata.org/entity/Q794954,COL. DEHESA DEL PPE.,EN SERVICIO,-3.794841,40.3794339
FUE_10_0048,Latina,https://wikidata.org/entity/Q794954,COL. DEHESA DEL PPE.,EN SERVICIO,-3.795329,40.3789893
FUE_10_0049,Latina,https://wikidata.org/entity/Q794954,COL. DEHESA DEL PPE.,EN SERVICIO,-3.7970076,40.3774065
FUE_10_0050,Latina,https://wikidata.org/entity/Q794954,"CALLE NAVIA, 15",EN SERVICIO,-3.7670353,40.3861699
FUE_10_0051,Latina,https://wikidata.org/entity/Q794954,"CALLE NAVIA, 15",FUERA DE SERVICIO,-3.7670818,40.3854227
FUE_10_0052,Latina,https://wikidata.org/entity/Q794954,"CALLE NAVIA, 15",EN SERVICIO,-3.7664764,40.3855282
FUE_10_0053,Latina,https://wikidata.org/entity/Q794954,"CALLE NAVIA, 15",EN SERVICIO,-3.7664941,40.385268
FUE_10_0054,Latina,https://wikidata.org/entity/Q794954,GTA. DE LOS CARMENES,EN SERVICIO,-3.7444791,40.3949765
FUE_10_0057,Latina,https://wikidata.org/entity/Q794954,JARDINES DE LA ALHAMBRA - CARLOS FUENTES,EN SERVICIO,-3.7442578,40.4025115
FUE_10_0058,Latina,https://wikidata.org/entity/Q794954,CINE,EN SERVICIO,-3.7743332,40.3943139
FUE_10_0059,Latina,https://wikidata.org/entity/Q794954,PZA. DE PATRICIO MNEZ.,EN SERVICIO,-3.770553,40.3964829
FUE_10_0060,Latina,https://wikidata.org/entity/Q794954,COL. MOLINO DE VIENTO,EN SERVICIO,-3.7359867,40.4090439
FUE_10_0061,Latina,https://wikidata.org/entity/Q794954,PZA. FRANCISCANOS - NTRA. SRA. ROSARIO,EN SERVICIO,-3.7519762,40.4058608
FUE_10_0064,Latina,https://wikidata.org/entity/Q794954,APARCAMIENTO C/ FTE. DE LIMA,EN SERVICIO,-3.7825447,40.383085
FUE_10_0069,Latina,https://wikidata.org/entity/Q794954,PARQUE EUROPA 3ª FASE - API 10-07,CERRADA TEMPORALMENTE,-3.7823594,40.3822803
FUE_10_0070,Latina,https://wikidata.org/entity/Q794954,Z.A. SECTOR SURBATAN,EN SERVICIO,-3.7528796,40.4026035
FUE_10_0071,Latina,https://wikidata.org/entity/Q794954,JARDINES DE LA COL. CASILDA BUSTOS A,EN SERVICIO,-3.7760449,40.3815891
FUE_10_0074,Latina,https://wikidata.org/entity/Q794954,STA. MARGARITA PAR 45,EN SERVICIO,-3.7831076,40.3806823
FUE_10_0082,Latina,https://wikidata.org/entity/Q794954,PARQUE DE LAS CRUCES,CERRADA TEMPORALMENTE,-3.7583579,40.3775002
FUE_10_0083,Latina,https://wikidata.org/entity/Q794954,PARQUE DE LAS CRUCES,EN SERVICIO,-3.7593614,40.3751385
FUE_10_0085,Latina,https://wikidata.org/entity/Q794954,PARQUE DE LAS CRUCES,EN SERVICIO,-3.7607953,40.3840601
FUE_10_0086,Latina,https://wikidata.org/entity/Q794954,PARQUE DE LAS CRUCES,EN SERVICIO,-3.7632471,40.3835907
FUE_10_0087,Latina,https://wikidata.org/entity/Q794954,EMPALME CAMPAMENTO,EN SERVICIO,-3.7663533,40.3915041
FUE_10_0088,Latina,https://wikidata.org/entity/Q794954,EMPALME CAMPAMENTO,EN SERVICIO,-3.7671608,40.392435
FUE_10_0089,Latina,https://wikidata.org/entity/Q794954,EMPALME CAMPAMENTO,EN SERVICIO,-3.767624,40.3932365
FUE_10_0091,Latina,https://wikidata.org/entity/Q794954,PARQUE DE ALUCHE - ARIAS NAVARRO,EN SERVICIO,-3.759905,40.3910585
FUE_10_0092,Latina,https://wikidata.org/entity/Q794954,PARQUE DE ALUCHE - ARIAS NAVARRO,EN SERVICIO,-3.7601035,40.3893514
FUE_10_0094,Latina,https://wikidata.org/entity/Q794954,PARQUE DE ALUCHE - ARIAS NAVARRO,EN SERVICIO,-3.7586285,40.3915571
FUE_10_0095,Latina,https://wikidata.org/entity/Q794954,ZA PARQUE CARAMUEL,EN SERVICIO,-3.72773,40.4071186
FUE_10_0097,Latina,https://wikidata.org/entity/Q794954,JARAIZ DE LA VERA,EN SERVICIO,-3.7438985,40.4071972
FUE_10_0098,Latina,https://wikidata.org/entity/Q794954,JARDINES DE LA COL. CASILDA BUSTOS A,EN SERVICIO,-3.7725425,40.38193
FUE_10_0099,Latina,https://wikidata.org/entity/Q794954,CUÑA VERDE LA LATINA,EN SERVICIO,-3.7630364,40.3997952
FUE_10_0100,Latina,https://wikidata.org/entity/Q794954,CALLE VALMOJADO CON CALLE OCAÑA,EN SERVICIO,-3.7601539,40.3856176
FUE_10_0101,Latina,https://wikidata.org/entity/Q794954,FUENDETODOS ESQUINA PABLO SARASATE,CERRADA TEMPORALMENTE,-3.7310039,40.4048847
FUE_10_0102,Latina,https://wikidata.org/entity/Q794954,GREGORIO VACAS FRENTE Nº14,EN SERVICIO,-3.7468528,40.4010024
FUE_10_0103,Latina,https://wikidata.org/entity/Q794954,HIGUERAS ESQ. LUIS PANDO,EN SERVICIO,-3.7455616,40.4030621
FUE_10_0104,Latina,https://wikidata.org/entity/Q794954,C/LATINA Nº 16,EN SERVICIO,-3.7497614,40.4013414
FUE_10_0105,Latina,https://wikidata.org/entity/Q794954,C/FRAY JOSE DE CERDEIRIÑA -PARQUE EUROPA,EN SERVICIO,-3.7792797,40.3838489
FUE_10_0106,Latina,https://wikidata.org/entity/Q794954,CALLE DANTE Nº 15,EN SERVICIO,-3.7444128,40.40843
FUE_10_0107,Latina,https://wikidata.org/entity/Q794954,PZA. VIRGEN DE LOS LLANOS Nº 1,EN SERVICIO,-3.7796163,40.3774976
FUE_10_0108,Latina,https://wikidata.org/entity/Q794954,CALLE CINE Nº 16,EN SERVICIO,-3.7735647,40.3940712
FUE_11_0004,Carabanchel,https://wikidata.org/entity/Q1001991,PARQUE EMPERATRIZ MARIA DE AUSTRIA,EN SERVICIO,-3.7256113,40.3753248
FUE_11_0010,Carabanchel,https://wikidata.org/entity/Q1001991,PARQUE EMPERATRIZ MARIA DE AUSTRIA,CERRADA TEMPORALMENTE,-3.7219151,40.3742435
FUE_11_0011,Carabanchel,https://wikidata.org/entity/Q1001991,"GENERAL RICARDOS, 17",EN SERVICIO,-3.7174626,40.3965821
FUE_11_0014,Carabanchel,https://wikidata.org/entity/Q1001991,PZA. N¬SRA. VALVANERA,EN SERVICIO,-3.7404591,40.3924847
FUE_11_0017,Carabanchel,https://wikidata.org/entity/Q1001991,COL. EXPERIMENTALES,EN SERVICIO,-3.7251161,40.3893331
FUE_11_0020,Carabanchel,https://wikidata.org/entity/Q1001991,PZA. PARTERRE,EN SERVICIO,-3.751553,40.3757965
FUE_11_0024,Carabanchel,https://wikidata.org/entity/Q1001991,PARQUE STA. RITA,EN SERVICIO,-3.7445326,40.3790876
FUE_11_0030,Carabanchel,https://wikidata.org/entity/Q1001991,JARDINES DE ENRIQUE MORENTE,EN SERVICIO,-3.7344481,40.3863767
FUE_11_0031,Carabanchel,https://wikidata.org/entity/Q1001991,PZA. SETUBAL,EN SERVICIO,-3.7244336,40.3833852
FUE_11_0032,Carabanchel,https://wikidata.org/entity/Q1001991,PZA. SETUBAL,EN SERVICIO,-3.7240494,40.3840142
FUE_11_0033,Carabanchel,https://wikidata.org/entity/Q1001991,PZA. VICENTE  PAUL,EN SERVICIO,-3.7264615,40.385536
FUE_11_0034,Carabanchel,https://wikidata.org/entity/Q1001991,PZA. GANDARA DE ORO,EN SERVICIO,-3.7296745,40.388722
FUE_11_0035,Carabanchel,https://wikidata.org/entity/Q1001991,PARQUE EUGENIA DE MONTIJO I,EN SERVICIO,-3.7537116,40.3793292
FUE_11_0036,Carabanchel,https://wikidata.org/entity/Q1001991,"ANTONIO DE LEYVA 25, PARQUE DE COMILLAS",EN SERVICIO,-3.7147177,40.3938844
FUE_11_0038,Carabanchel,https://wikidata.org/entity/Q1001991,PARQUE DE COMILLAS,EN SERVICIO,-3.7137979,40.3926664
FUE_11_0039,Carabanchel,https://wikidata.org/entity/Q1001991,PARQUE SAN ISIDRO,EN SERVICIO,-3.7319441,40.3981659
FUE_11_0043,Carabanchel,https://wikidata.org/entity/Q1001991,LTRL. VIA LUSITANA,EN SERVICIO,-3.7285773,40.3783702
FUE_11_0044,Carabanchel,https://wikidata.org/entity/Q1001991,LTRL. VIA LUSITANA,EN SERVICIO,-3.7295902,40.3775308
FUE_11_0045,Carabanchel,https://wikidata.org/entity/Q1001991,LTRL. VIA LUSITANA,EN SERVICIO,-3.7334168,40.3744152
FUE_11_0046,Carabanchel,https://wikidata.org/entity/Q1001991,LTRL. VIA LUSITANA,EN SERVICIO,-3.7257829,40.380676
FUE_11_0047,Carabanchel,https://wikidata.org/entity/Q1001991,JARDIN LOS POZUELOS,EN SERVICIO,-3.7271632,40.3725387
FUE_11_0048,Carabanchel,https://wikidata.org/entity/Q1001991,PARQUE DE LA VOLATERIA Y ENTORNO,EN SERVICIO,-3.7374489,40.3714976
FUE_11_0051,Carabanchel,https://wikidata.org/entity/Q1001991,JARDIN LOS POZUELOS,EN SERVICIO,-3.7225398,40.3733394
FUE_11_0052,Carabanchel,https://wikidata.org/entity/Q1001991,PJE DE ARANJUEZ,EN SERVICIO,-3.7622656,40.3688921
FUE_11_0058,Carabanchel,https://wikidata.org/entity/Q1001991,PARQUE EMPERATRIZ MARIA DE AUSTRIA,EN SERVICIO,-3.7206089,40.3794326
FUE_11_0059,Carabanchel,https://wikidata.org/entity/Q1001991,PARQUE EMPERATRIZ MARIA DE AUSTRIA,EN SERVICIO,-3.7240372,40.3759448
FUE_11_0060,Carabanchel,https://wikidata.org/entity/Q1001991,PARQUE EMPERATRIZ MARIA DE AUSTRIA,EN SERVICIO,-3.725235,40.3780519
FUE_11_0063,Carabanchel,https://wikidata.org/entity/Q1001991,PARQUE EMPERATRIZ MARIA DE AUSTRIA,EN SERVICIO,-3.7262661,40.3792163
FUE_11_0064,Carabanchel,https://wikidata.org/entity/Q1001991,PARQUE EMPERATRIZ MARIA DE AUSTRIA,EN SERVICIO,-3.7271355,40.3760305
FUE_11_0066,Carabanchel,https://wikidata.org/entity/Q1001991,"CALLE CAZALEGAS, 9",EN SERVICIO,-3.7259552,40.3770037
FUE_11_0069,Carabanchel,https://wikidata.org/entity/Q1001991,PARQUE EMPERATRIZ MARIA DE AUSTRIA,EN SERVICIO,-3.7273574,40.377028
FUE_11_0073,Carabanchel,https://wikidata.org/entity/Q1001991,PARQUE DE LA VOLATERIA Y ENTORNO,EN SERVICIO,-3.7325458,40.3729181
FUE_11_0074,Carabanchel,https://wikidata.org/entity/Q1001991,JARDIN LOS POZUELOS,EN SERVICIO,-3.7305264,40.3731654
FUE_11_0075,Carabanchel,https://wikidata.org/entity/Q1001991,PARQUE DE LA VOLATERIA Y ENTORNO,EN SERVICIO,-3.7342965,40.3717133
FUE_11_0076,Carabanchel,https://wikidata.org/entity/Q1001991,TREMIS,EN SERVICIO,-3.7469534,40.3638284
FUE_11_0077,Carabanchel,https://wikidata.org/entity/Q1001991,JARDIN DE LAS CUESTAS,EN SERVICIO,-3.7447611,40.3664522
FUE_11_0080,Carabanchel,https://wikidata.org/entity/Q1001991,"AVDA. POBLADOS, 104",EN SERVICIO,-3.7378474,40.3733397
FUE_11_0081,Carabanchel,https://wikidata.org/entity/Q1001991,JARDIN LA CHOCOLATERA,EN SERVICIO,-3.7642664,40.3614289
FUE_11_0082,Carabanchel,https://wikidata.org/entity/Q1001991,JARDIN CUARTEL GRANDE,EN SERVICIO,-3.7598194,40.3602331
FUE_11_0083,Carabanchel,https://wikidata.org/entity/Q1001991,JARDIN LA HIDALGA,EN SERVICIO,-3.7623424,40.3600352
FUE_11_0084,Carabanchel,https://wikidata.org/entity/Q1001991,PARQUE DE LAS CRUCES,EN SERVICIO,-3.7614326,40.3744926
FUE_11_0085,Carabanchel,https://wikidata.org/entity/Q1001991,LONJA DE LA SEDA,EN SERVICIO,-3.7596129,40.3660743
FUE_11_0086,Carabanchel,https://wikidata.org/entity/Q1001991,"CALLE BLANCA, 14",EN SERVICIO,-3.7526342,40.3647272
FUE_11_0088,Carabanchel,https://wikidata.org/entity/Q1001991,PARQUE JACINTO VERDAGUER,CERRADA TEMPORALMENTE,-3.7167528,40.3949571
FUE_11_0090,Carabanchel,https://wikidata.org/entity/Q1001991,"POL. ZARZAMORA - A.P.D, 11-13",EN SERVICIO,-3.74707,40.3741778
FUE_11_0091,Carabanchel,https://wikidata.org/entity/Q1001991,CALLE AZCOITIA 7,EN SERVICIO,-3.7542846,40.3741323
FUE_11_0092,Carabanchel,https://wikidata.org/entity/Q1001991,PARQUE DE LAS CRUCES,EN SERVICIO,-3.7561142,40.3754608
FUE_11_0093,Carabanchel,https://wikidata.org/entity/Q1001991,Pº STA. M¬ DE LA CABEZA,EN SERVICIO,-3.7125884,40.3903862
FUE_11_0094,Carabanchel,https://wikidata.org/entity/Q1001991,ALONDRA - AVECILLA,EN SERVICIO,-3.7360428,40.3879863
FUE_11_0095,Carabanchel,https://wikidata.org/entity/Q1001991,AGUACATE- AVDA PESETA,EN SERVICIO,-3.7438177,40.3642084
FUE_11_0096,Carabanchel,https://wikidata.org/entity/Q1001991,"CALLE TRESETA, 39",EN SERVICIO,-3.7412942,40.3633769
FUE_11_0097,Carabanchel,https://wikidata.org/entity/Q1001991,PARQUE EUGENIA DE MONTIJO II,EN SERVICIO,-3.7513415,40.3844301
FUE_11_0099,Carabanchel,https://wikidata.org/entity/Q1001991,ARTE MUDEJAR DE TERUEL,EN SERVICIO,-3.7548625,40.3631427
FUE_12_0001,Usera,https://wikidata.org/entity/Q953368,JARDIN EL TORERO,EN SERVICIO,-3.706418,40.3925864
FUE_12_0003,Usera,https://wikidata.org/entity/Q953368,PZA. FCO RUANO,EN SERVICIO,-3.7079797,40.3882218
FUE_12_0006,Usera,https://wikidata.org/entity/Q953368,FRONTON Bº ZOFIO,EN SERVICIO,-3.7179797,40.3801751
FUE_12_0011,Usera,https://wikidata.org/entity/Q953368,PARQUE MESETA,EN SERVICIO,-3.7063532,40.3673923
FUE_12_0013,Usera,https://wikidata.org/entity/Q953368,PARQUE MESETA,EN SERVICIO,-3.7105887,40.3669856
FUE_12_0014,Usera,https://wikidata.org/entity/Q953368,PZA. TORRE DEL ORO,EN SERVICIO,-3.6921706,40.3746713
