municipio_codigo,municipio_nombre,sexo,min_edad,max_edad,poblacion_empadronada
125,Robledo de Chavela,Hombre,60,64,138
125,Robledo de Chavela,Hombre,65,69,113
125,Robledo de Chavela,Hombre,70,74,93
125,Robledo de Chavela,Hombre,75,79,68
125,Robledo de Chavela,Hombre,80,84,46
125,Robledo de Chavela,Hombre,85,89,38
125,Robledo de Chavela,Hombre,90,94,13
125,Robledo de Chavela,Hombre,95,99,1
125,Robledo de Chavela,Hombre,100,199,1
125,Robledo de Chavela,Mujer,0,4,65
125,Robledo de Chavela,Mujer,5,9,121
125,Robledo de Chavela,Mujer,10,14,110
125,Robledo de Chavela,Mujer,15,19,116
125,Robledo de Chavela,Mujer,20,24,79
125,Robledo de Chavela,Mujer,25,29,78
125,Robledo de Chavela,Mujer,30,34,117
125,Robledo de Chavela,Mujer,35,39,133
125,Robledo de Chavela,Mujer,40,44,184
125,Robledo de Chavela,Mujer,45,49,172
125,Robledo de Chavela,Mujer,50,54,156
125,Robledo de Chavela,Mujer,55,59,115
125,Robledo de Chavela,Mujer,60,64,119
125,Robledo de Chavela,Mujer,65,69,94
125,Robledo de Chavela,Mujer,70,74,80
125,Robledo de Chavela,Mujer,75,79,54
125,Robledo de Chavela,Mujer,80,84,70
125,Robledo de Chavela,Mujer,85,89,60
125,Robledo de Chavela,Mujer,90,94,16
125,Robledo de Chavela,Mujer,95,99,8
125,Robledo de Chavela,Mujer,100,199,0
126,Robregordo,Hombre,0,4,1
126,Robregordo,Hombre,5,9,0
126,Robregordo,Hombre,10,14,0
126,Robregordo,Hombre,15,19,0
126,Robregordo,Hombre,20,24,0
126,Robregordo,Hombre,25,29,1
126,Robregordo,Hombre,30,34,4
126,Robregordo,Hombre,35,39,2
126,Robregordo,Hombre,40,44,3
126,Robregordo,Hombre,45,49,1
126,Robregordo,Hombre,50,54,0
126,Robregordo,Hombre,55,59,1
126,Robregordo,Hombre,60,64,1
126,Robregordo,Hombre,65,69,1
126,Robregordo,Hombre,70,74,3
126,Robregordo,Hombre,75,79,1
126,Robregordo,Hombre,80,84,4
126,Robregordo,Hombre,85,89,4
126,Robregordo,Hombre,90,94,0
126,Robregordo,Hombre,95,99,0
126,Robregordo,Hombre,100,199,0
126,Robregordo,Mujer,0,4,1
126,Robregordo,Mujer,5,9,0
126,Robregordo,Mujer,10,14,0
126,Robregordo,Mujer,15,19,0
126,Robregordo,Mujer,20,24,1
126,Robregordo,Mujer,25,29,1
126,Robregordo,Mujer,30,34,1
126,Robregordo,Mujer,35,39,2
126,Robregordo,Mujer,40,44,0
126,Robregordo,Mujer,45,49,0
126,Robregordo,Mujer,50,54,1
126,Robregordo,Mujer,55,59,0
126,Robregordo,Mujer,60,64,1
126,Robregordo,Mujer,65,69,2
126,Robregordo,Mujer,70,74,0
126,Robregordo,Mujer,75,79,1
126,Robregordo,Mujer,80,84,4
126,Robregordo,Mujer,85,89,0
126,Robregordo,Mujer,90,94,2
126,Robregordo,Mujer,95,99,0
126,Robregordo,Mujer,100,199,0
127,Rozas de Madrid (Las),Hombre,0,4,2935
127,Rozas de Madrid (Las),Hombre,5,9,3529
127,Rozas de Madrid (Las),Hombre,10,14,3600
127,Rozas de Madrid (Las),Hombre,15,19,2801
127,Rozas de Madrid (Las),Hombre,20,24,2464
127,Rozas de Madrid (Las),Hombre,25,29,2381
127,Rozas de Madrid (Las),Hombre,30,34,2688
127,Rozas de Madrid (Las),Hombre,35,39,3431
127,Rozas de Madrid (Las),Hombre,40,44,4362
127,Rozas de Madrid (Las),Hombre,45,49,4284
127,Rozas de Madrid (Las),Hombre,50,54,3510
127,Rozas de Madrid (Las),Hombre,55,59,2672
127,Rozas de Madrid (Las),Hombre,60,64,2206
127,Rozas de Madrid (Las),Hombre,65,69,1922
127,Rozas de Madrid (Las),Hombre,70,74,1416
127,Rozas de Madrid (Las),Hombre,75,79,788
127,Rozas de Madrid (Las),Hombre,80,84,540
127,Rozas de Madrid (Las),Hombre,85,89,322
127,Rozas de Madrid (Las),Hombre,90,94,122
127,Rozas de Madrid (Las),Hombre,95,99,39
127,Rozas de Madrid (Las),Hombre,100,199,3
127,Rozas de Madrid (Las),Mujer,0,4,2785
127,Rozas de Madrid (Las),Mujer,5,9,3306
127,Rozas de Madrid (Las),Mujer,10,14,3480
127,Rozas de Madrid (Las),Mujer,15,19,2752
127,Rozas de Madrid (Las),Mujer,20,24,2347
127,Rozas de Madrid (Las),Mujer,25,29,2295
127,Rozas de Madrid (Las),Mujer,30,34,2908
127,Rozas de Madrid (Las),Mujer,35,39,3757
127,Rozas de Madrid (Las),Mujer,40,44,4971
127,Rozas de Madrid (Las),Mujer,45,49,4672
127,Rozas de Madrid (Las),Mujer,50,54,3786
127,Rozas de Madrid (Las),Mujer,55,59,3110
127,Rozas de Madrid (Las),Mujer,60,64,2423
127,Rozas de Madrid (Las),Mujer,65,69,2145
127,Rozas de Madrid (Las),Mujer,70,74,1459
127,Rozas de Madrid (Las),Mujer,75,79,856
127,Rozas de Madrid (Las),Mujer,80,84,769
127,Rozas de Madrid (Las),Mujer,85,89,647
127,Rozas de Madrid (Las),Mujer,90,94,415
127,Rozas de Madrid (Las),Mujer,95,99,154
127,Rozas de Madrid (Las),Mujer,100,199,19
128,Rozas de Puerto Real,Hombre,0,4,4
128,Rozas de Puerto Real,Hombre,5,9,12
128,Rozas de Puerto Real,Hombre,10,14,15
128,Rozas de Puerto Real,Hombre,15,19,8
128,Rozas de Puerto Real,Hombre,20,24,15
128,Rozas de Puerto Real,Hombre,25,29,21
128,Rozas de Puerto Real,Hombre,30,34,18
128,Rozas de Puerto Real,Hombre,35,39,22
128,Rozas de Puerto Real,Hombre,40,44,29
128,Rozas de Puerto Real,Hombre,45,49,20
128,Rozas de Puerto Real,Hombre,50,54,29
128,Rozas de Puerto Real,Hombre,55,59,22
128,Rozas de Puerto Real,Hombre,60,64,14
128,Rozas de Puerto Real,Hombre,65,69,20
128,Rozas de Puerto Real,Hombre,70,74,19
128,Rozas de Puerto Real,Hombre,75,79,18
128,Rozas de Puerto Real,Hombre,80,84,12
128,Rozas de Puerto Real,Hombre,85,89,10
128,Rozas de Puerto Real,Hombre,90,94,1
128,Rozas de Puerto Real,Hombre,95,99,1
128,Rozas de Puerto Real,Hombre,100,199,0
128,Rozas de Puerto Real,Mujer,0,4,4
128,Rozas de Puerto Real,Mujer,5,9,8
128,Rozas de Puerto Real,Mujer,10,14,2
128,Rozas de Puerto Real,Mujer,15,19,11
128,Rozas de Puerto Real,Mujer,20,24,6
128,Rozas de Puerto Real,Mujer,25,29,10
128,Rozas de Puerto Real,Mujer,30,34,13
128,Rozas de Puerto Real,Mujer,35,39,10
128,Rozas de Puerto Real,Mujer,40,44,19
128,Rozas de Puerto Real,Mujer,45,49,19
128,Rozas de Puerto Real,Mujer,50,54,16
128,Rozas de Puerto Real,Mujer,55,59,10
128,Rozas de Puerto Real,Mujer,60,64,6
128,Rozas de Puerto Real,Mujer,65,69,22
128,Rozas de Puerto Real,Mujer,70,74,12
128,Rozas de Puerto Real,Mujer,75,79,23
128,Rozas de Puerto Real,Mujer,80,84,14
128,Rozas de Puerto Real,Mujer,85,89,10
128,Rozas de Puerto Real,Mujer,90,94,8
128,Rozas de Puerto Real,Mujer,95,99,1
128,Rozas de Puerto Real,Mujer,100,199,0
129,San Agustín del Guadalix,Hombre,0,4,411
129,San Agustín del Guadalix,Hombre,5,9,566
129,San Agustín del Guadalix,Hombre,10,14,506
129,San Agustín del Guadalix,Hombre,15,19,439
129,San Agustín del Guadalix,Hombre,20,24,352
129,San Agustín del Guadalix,Hombre,25,29,313
129,San Agustín del Guadalix,Hombre,30,34,328
129,San Agustín del Guadalix,Hombre,35,39,516
129,San Agustín del Guadalix,Hombre,40,44,700
129,San Agustín del Guadalix,Hombre,45,49,670
129,San Agustín del Guadalix,Hombre,50,54,536
129,San Agustín del Guadalix,Hombre,55,59,355
129,San Agustín del Guadalix,Hombre,60,64,256
129,San Agustín del Guadalix,Hombre,65,69,180
129,San Agustín del Guadalix,Hombre,70,74,125
129,San Agustín del Guadalix,Hombre,75,79,63
129,San Agustín del Guadalix,Hombre,80,84,73
129,San Agustín del Guadalix,Hombre,85,89,29
129,San Agustín del Guadalix,Hombre,90,94,12
129,San Agustín del Guadalix,Hombre,95,99,0
129,San Agustín del Guadalix,Hombre,100,199,0
129,San Agustín del Guadalix,Mujer,0,4,390
129,San Agustín del Guadalix,Mujer,5,9,544
129,San Agustín del Guadalix,Mujer,10,14,511
129,San Agustín del Guadalix,Mujer,15,19,403
129,San Agustín del Guadalix,Mujer,20,24,333
129,San Agustín del Guadalix,Mujer,25,29,317
129,San Agustín del Guadalix,Mujer,30,34,362
129,San Agustín del Guadalix,Mujer,35,39,563
129,San Agustín del Guadalix,Mujer,40,44,742
129,San Agustín del Guadalix,Mujer,45,49,710
129,San Agustín del Guadalix,Mujer,50,54,537
129,San Agustín del Guadalix,Mujer,55,59,382
129,San Agustín del Guadalix,Mujer,60,64,251
129,San Agustín del Guadalix,Mujer,65,69,184
129,San Agustín del Guadalix,Mujer,70,74,140
129,San Agustín del Guadalix,Mujer,75,79,101
129,San Agustín del Guadalix,Mujer,80,84,95
129,San Agustín del Guadalix,Mujer,85,89,56
129,San Agustín del Guadalix,Mujer,90,94,31
129,San Agustín del Guadalix,Mujer,95,99,21
129,San Agustín del Guadalix,Mujer,100,199,0
130,San Fernando de Henares,Hombre,0,4,889
130,San Fernando de Henares,Hombre,5,9,1016
130,San Fernando de Henares,Hombre,10,14,1040
130,San Fernando de Henares,Hombre,15,19,1198
130,San Fernando de Henares,Hombre,20,24,1151
130,San Fernando de Henares,Hombre,25,29,1188
130,San Fernando de Henares,Hombre,30,34,1471
130,San Fernando de Henares,Hombre,35,39,1608
130,San Fernando de Henares,Hombre,40,44,1611
130,San Fernando de Henares,Hombre,45,49,1707
130,San Fernando de Henares,Hombre,50,54,1646
130,San Fernando de Henares,Hombre,55,59,1422
130,San Fernando de Henares,Hombre,60,64,1295
130,San Fernando de Henares,Hombre,65,69,800
130,San Fernando de Henares,Hombre,70,74,480
130,San Fernando de Henares,Hombre,75,79,328
130,San Fernando de Henares,Hombre,80,84,279
130,San Fernando de Henares,Hombre,85,89,167
130,San Fernando de Henares,Hombre,90,94,50
130,San Fernando de Henares,Hombre,95,99,12
130,San Fernando de Henares,Hombre,100,199,0
130,San Fernando de Henares,Mujer,0,4,896
130,San Fernando de Henares,Mujer,5,9,885
130,San Fernando de Henares,Mujer,10,14,1116
130,San Fernando de Henares,Mujer,15,19,1111
130,San Fernando de Henares,Mujer,20,24,1073
130,San Fernando de Henares,Mujer,25,29,1231
130,San Fernando de Henares,Mujer,30,34,1437
130,San Fernando de Henares,Mujer,35,39,1569
130,San Fernando de Henares,Mujer,40,44,1722
130,San Fernando de Henares,Mujer,45,49,1921
130,San Fernando de Henares,Mujer,50,54,1726
130,San Fernando de Henares,Mujer,55,59,1639
130,San Fernando de Henares,Mujer,60,64,1301
130,San Fernando de Henares,Mujer,65,69,760
130,San Fernando de Henares,Mujer,70,74,578
130,San Fernando de Henares,Mujer,75,79,440
130,San Fernando de Henares,Mujer,80,84,437
130,San Fernando de Henares,Mujer,85,89,299
130,San Fernando de Henares,Mujer,90,94,143
130,San Fernando de Henares,Mujer,95,99,34
130,San Fernando de Henares,Mujer,100,199,5
131,San Lorenzo de El Escorial,Hombre,0,4,436
131,San Lorenzo de El Escorial,Hombre,5,9,520
131,San Lorenzo de El Escorial,Hombre,10,14,544
131,San Lorenzo de El Escorial,Hombre,15,19,545
131,San Lorenzo de El Escorial,Hombre,20,24,514
131,San Lorenzo de El Escorial,Hombre,25,29,484
131,San Lorenzo de El Escorial,Hombre,30,34,429
131,San Lorenzo de El Escorial,Hombre,35,39,613
131,San Lorenzo de El Escorial,Hombre,40,44,745
131,San Lorenzo de El Escorial,Hombre,45,49,769
131,San Lorenzo de El Escorial,Hombre,50,54,761
131,San Lorenzo de El Escorial,Hombre,55,59,630
131,San Lorenzo de El Escorial,Hombre,60,64,452
131,San Lorenzo de El Escorial,Hombre,65,69,383
131,San Lorenzo de El Escorial,Hombre,70,74,270
131,San Lorenzo de El Escorial,Hombre,75,79,207
131,San Lorenzo de El Escorial,Hombre,80,84,174
131,San Lorenzo de El Escorial,Hombre,85,89,100
131,San Lorenzo de El Escorial,Hombre,90,94,49
131,San Lorenzo de El Escorial,Hombre,95,99,10
131,San Lorenzo de El Escorial,Hombre,100,199,2
131,San Lorenzo de El Escorial,Mujer,0,4,393
131,San Lorenzo de El Escorial,Mujer,5,9,513
131,San Lorenzo de El Escorial,Mujer,10,14,555
131,San Lorenzo de El Escorial,Mujer,15,19,514
131,San Lorenzo de El Escorial,Mujer,20,24,510
131,San Lorenzo de El Escorial,Mujer,25,29,447
131,San Lorenzo de El Escorial,Mujer,30,34,474
131,San Lorenzo de El Escorial,Mujer,35,39,667
131,San Lorenzo de El Escorial,Mujer,40,44,810
131,San Lorenzo de El Escorial,Mujer,45,49,838
131,San Lorenzo de El Escorial,Mujer,50,54,817
131,San Lorenzo de El Escorial,Mujer,55,59,670
131,San Lorenzo de El Escorial,Mujer,60,64,455
131,San Lorenzo de El Escorial,Mujer,65,69,434
131,San Lorenzo de El Escorial,Mujer,70,74,351
131,San Lorenzo de El Escorial,Mujer,75,79,296
131,San Lorenzo de El Escorial,Mujer,80,84,265
