centro_codigo,centro_nombre,centro_tipo_descripcion,centro_titularidad,direccion_via_tipo,direccion_via_nombre,direccion_numero,direccion_codigo_postal,municipio_codigo,municipio_nombre,url_colegio,direccion_coor_x,direccion_coor_y
28067318,COLEGIO ARTICA,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE,de los Morales,25,28054,079,Madrid,http://www.jrotero.com,435799,4468052
28067321,EL VALLE III,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE,de Cebreiro,2,28050,079,Madrid,http://www.educa.madrid.org/cc.valletres.madrid,443867,4483933
28067331,GSD LAS SUERTES,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE,de Rafael de León,10,28051,079,Madrid,http://www.gsdeducacion.com/,449026,4468565
28067343,GSD ALCALA,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE,Octavio Paz,29,28806,005,Alcalá de Henares,https://www.gsdeducacion.com/,469149,4483691
28067355,GSD LAS ROZAS,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE,Clara Campoamor,1,28232,127,"Rozas de Madrid, Las",https://www.gsdeducacion.com/,425311,4483875
28067367,COLEGIO PEÑALVENTO,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE,del Doctor Torres Feced,2,28770,045,Colmenar Viejo,http://www.educa.madrid.org/cc.penalvento.colmenarviejo,434523,4500004
28067379,EDUCREA EL MIRADOR,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,AVDA,Parques Naturales,7,28810,172,Villalbilla,http://www.colegioeducrea.com,475462,4475847
28067380,CENTRO SUPERIOR DE DISEÑO DE MODA DE MADRID,CENTRO AUTORIZADO SUPERIOR DE DISEÑO,PRIVADO,CTRA,VALENCIA,k. 7,28031,079,Madrid,,446753,4470847
28067392,LOS TILOS,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE,de El Bosco,s/n,28038,079,Madrid,http://www.colegiolostilos.com,444890,4472326
28067409,LAS TABLAS VALVERDE,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,PASEO,de la Tierra de Melide,s/n,28050,079,Madrid,http://www.educa.madrid.org/cc.lastablasvalverde.madrid,443920,4484134
28067410,COLEGIO HELADE,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE,de Severo Ochoa,6,28660,022,Boadilla del Monte,http://www.educa.madrid.org/cc.helade.boadilla,424173,4473412
28067422,COLEGIO MIRAMADRID,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,AVDA,de Juan Pablo II,s/n,28860,104,Paracuellos de Jarama,http://www.colegiomiramadrid.es,455996,4483947
28067434,COLEGIO ARULA,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE,de Alcalá (Alalpardo),23,28130,162,Valdeolmos-Alalpardo,http://www.colegioarula.com,460010,4497454
28067458,EL BOSQUE ENCANTADO,ESCUELA INFANTIL PRIVADA,PRIVADO CONCERTADO,CALLE,de Antonio López,246,28026,079,Madrid,http://www.escuelabosqueencantado.com,440901,4470450
28067471,RISITAS,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,Bureba,12,28915,074,Leganés,http://www.eirisitas.es,436146,4464949
28067495,PEQUESOL,ESCUELA INFANTIL PRIVADA,PRIVADO,AVDA,LIBERTAD,62,28917,074,Leganés,http://www.pequesol.com,434036,4467652
28067501,C.R.E. ANTONIO VICENTE MOSQUETE,CENTRO PRIVADO DE EDUCACIÓN PRIMARIA Y SECUNDARIA,PRIVADO CONCERTADO,AVDA,del Doctor García Tapia c/v a C/ Oberón,,28030,079,Madrid,http://www.educa.madrid.org/cc.avicentemosquete.madrid,446148,4473226
28067513,ESCUELA INFANTIL BRAINS MADRID,CENTRO PRIVADO DE EDUCACIÓN INFANTIL,PRIVADO,CALLE,de la Salvia,44,28109,006,Alcobendas,,446461,4486730
28067525,SAN MIGUEL II,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,de Castuera,16,28047,079,Madrid,,436524,4472559
28067537,C.R.A. DE CABANILLAS DE LA SIERRA,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,AVDA,de los Arrieros,2,28721,029,Cabanillas de la Sierra,http://www.educa.madrid.org/cra.cabanillas,447037,4519581
28067549,CLARA CAMPOAMOR,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,del Parque Bujaruelo,1,28924,007,Alcorcón,http://www.educa.madrid.org/cp.claracampoamor.alcorcon,431323,4466597
28067550,LEGAZPI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de Cartagena,9,28939,015,Arroyomolinos,http://www.educa.madrid.org/cp.legazpi.arroyomolinos,422488,4459154
28067574,VICENTE FERRER,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,AVDA,Salvador Allende,10,28907,065,Getafe,http://www.educa.madrid.org/cp.vicenteferrer.getafe,437286,4463612
28067586,ROSA MONTERO,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,PASEO,de la República Dominicana,11,28983,106,Parla,http://www.educa.madrid.org/cp.rosamontero.parla,436071,4453777
28067598,SAN MARTIN DE TOURS,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CMNO,de Aliseda,s/n,28680,133,San Martín de Valdeiglesias,http://www.educa.madrid.org/cp.smartintours.sanmartindevaldeiglesias,380710,4469397
28067604,SALVADOR DE MADARIAGA,"COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PÚBLICO,CALLE,la Lámpara,s/n,28814,053,Daganzo de Arriba,http://www.educa.madrid.org/cp.salvadordemadariaga.daganzo,460503,4488293
28067628,CALDERON DE LA BARCA,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,CALLE,Francisco Bores,3,28320,113,Pinto,http://www.educa.madrid.org/ies.calderon.pinto,440745,4456403
28067631,COLEGIO SAN JAIME,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE,Ruperto Chapí,,28222,080,Majadahonda,http://www.colegiosanjaime.es/sanjaime/,426276,4477836
28067641,FANTASIA II,ESCUELA INFANTIL PRIVADA,PRIVADO CONCERTADO,CALLE,de Justa García,12,28026,079,Madrid,,439778,4470409
28067653,PROFESOR RAUL VAZQUEZ,CENTRO PÚBLICO INTEGRADO DE FORMACIÓN PROFESIONAL,PÚBLICO,CTRA,de Villaverde a Vallecas,k. 4,28053,079,Madrid,http://www.educa.madrid.org/cifp.profesorraulvazquez.madrid,442696,4468341
28067665,ALTAIR,ESCUELA INFANTIL,PÚBLICO,CALLE,de José de Cadalso,43,28044,079,Madrid,http://www.educa.madrid.org/eei.altair.madrid,434759,4470014
28067677,EL MANANTIAL,ESCUELA INFANTIL,PÚBLICO,CALLE,de Múñico,s/n,28047,079,Madrid,http://www.educa.madrid.org/eei.numeroseis-latina.madrid,437091,4472729
28067689,LA BRISA,ESCUELA INFANTIL,PÚBLICO,CALLE,Vía Límite,s/n,28029,079,Madrid,http://www.educa.madrid.org/eei.numerocuatro-tetuan.madrid,440748,4480476
28067690,LA ENCINA,ESCUELA  INFANTIL-CASA DE NIÑOS,PÚBLICO,CALLE,del Pintor Álvaro Delgado,4,28515,101,Olmeda de las Fuentes,http://www.educa.madrid.org/cn.laencina.olmedadelasfuentes,481302,4468749
28067707,NTRA. SRA. DE LA CONCEPCION,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE,de la Rastrojera,s/n,28600,096,Navalcarnero,http://www.educa.madrid.org/cc.ntrasraconcepcion.navalcarnero,414512,4461841
28067719,LOS SUEÑOS,ESCUELA  INFANTIL-CASA DE NIÑOS,PÚBLICO,TRVA,de la Nevera,1,28723,108,Pedrezuela,http://www.educa.madrid.org/cn.lossuenos.pedrezuela,449278,4510845
28067720,MIS PASITOS,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,Turín,3-14,28983,106,Parla,http://www.mispasitos.es,435574,4454220
28067732,CUATRO PECAS,ESCUELA INFANTIL PRIVADA,PRIVADO,RONDA,de Segovia,13,28005,079,Madrid,http://www.cuatropecas.com,439121,4473737
28067744,SANTO ANGEL DE LA GUARDA,"COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PÚBLICO,CALLE,RODETAS,19,28694,051,Chapinería,http://www.educa.madrid.org/cp.santoangeldelaguarda.chapineria,397696,4470406
28067756,SAN VICENTE,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,Escuelas,1,28213,042,Colmenar del Arroyo,http://www.educa.madrid.org/cp.sanvicente.colmenardelarroyo,398237,4474899
28067768,SAN MIGUEL,"COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PÚBLICO,CALLE,de las Viñas,9,28609,175,Villamantilla,http://www.educa.madrid.org/cp.sanmiguel.villamantilla,404177,4466682
28067771,MANUELA MALASAÑA,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de los Arados,10,28944,058,Fuenlabrada,http://www.educa.madrid.org/cp.manuelamalasana.fuenlabrada,432221,4458972
28067781,INSTITUTO SUPERIOR DE DANZA ALICIA ALONSO,CENTRO AUTORIZADO SUPERIOR DE DANZA,PRIVADO,CMNO,del Molino,,28943,058,Fuenlabrada,http://www.isdaa.es/,430103,4459304
28067801,MI PEQUEÑA GRANJA,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,Doctor Velázquez,13,28224,115,Pozuelo de Alarcón,http://www.mipequenagranja.com,432535,4478551
28067811,MIS BEBES,ESCUELA INFANTIL PRIVADA,PRIVADO,AVDA,de Monasterio de El Escorial,26,28049,079,Madrid,http://www.misbebes.es,440199,4483972
28067823,CHIQUITINES,ESCUELA INFANTIL PRIVADA,PRIVADO,CTRA,de Navacerrada,14,28412,023,"Boalo, El",http://www.escuelainfantilpequeñines.es,420678,4505958
28067835,"CENTRO POLITECNICO A DISTANCIA Y EDITORIAL CPD, S.L.",CENTRO PRIVADO DE EDUCACIÓN DE PERSONAS ADULTAS,PRIVADO,CALLE,de Sangenjo,34,28034,079,Madrid,http://www.cpd.es,440814,4482048
28067847,COLEGIO VALLE DEL MIRO,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE,de Clara Campoamor,2,28342,161,Valdemoro,http://www.colegiovalledelmiro.es,441407,4450850
28067859,COLEGIO LITTERATOR,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE,del Patrimonio Mundial,5,28300,013,Aranjuez,http://www.colegiolitterator.com/,448169,4434705
28067860,DON MELITON,ESCUELA INFANTIL,PÚBLICO,CALLE,Arturo Soria,5,28806,005,Alcalá de Henares,http://www.educa.madrid.org/eei.donmeliton.alcala,466942,4481398
28067872,EL CORRO DE LA PATATA,ESCUELA INFANTIL,PÚBLICO,CALLE,del Cabo San Vicente,s/n,28924,007,Alcorcón,http://www.educa.madrid.org/eei.elcorrodelapatata.alcorcon,430840,4467173
28067884,PALMAS PALMITAS,ESCUELA INFANTIL,PÚBLICO,CALLE,de San Juan de Ortega,s/n,28050,079,Madrid,http://www.educa.madrid.org/eei.palmaspalmitas.madrid,442983,4483820
28067896,SOL SOLITO,ESCUELA INFANTIL,PÚBLICO,CALLE,de Monasterio de Guadalupe,9,28049,079,Madrid,http://www.educa.madrid.org/eei.solsolito.madrid,440344,4484260
28067902,OSOBABY,ESCUELA INFANTIL PRIVADA,PRIVADO,AVDA,de los Sauces,82,28935,092,Móstoles,http://www.osobaby.es,420679,4462811
28067914,PRIMEROS PASOS,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,de Porto Colón,2,28924,007,Alcorcón,eiprimerospasos.es,430221,4467115
28067926,PEQUEÑA GAIA,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,del Berrocal,72,28021,079,Madrid,,442601,4465854
28067938,CALASANZ,ESCUELA INFANTIL PRIVADA,PRIVADO CONCERTADO,CALLE,del Camino del Río,s/n,28041,079,Madrid,,440450,4469220
28067941,EL VIAJE DE NEU,ESCUELA INFANTIL PRIVADA,PRIVADO CONCERTADO,CALLE,del Sitio del Escorial,4,28054,079,Madrid,,435370,4469344
28067951,CHIQUI TIN ALCANTARA,ESCUELA INFANTIL PRIVADA,PRIVADO CONCERTADO,CALLE,de Alcántara,52,28006,079,Madrid,http://www.escuelachiquitin.com,442872,4475767
28067963,MENINOS,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,Castillo de Manzanares,7,28232,127,"Rozas de Madrid, Las",,424215,4484402
28067975,KING'S COLLEGE (BRITANICO),CENTRO DOCENTE EXTRANJERO EN ESPAÑA,PRIVADO,PASEO,de Alcobendas,5,28109,006,Alcobendas,http://www.educa.madrid.org/cpr.kingscollege-lamoraleja.alcobendas,446569,4486304
28067999,POMPITAS,ESCUELA INFANTIL PRIVADA,PRIVADO,PLAZA,de las Escuelas,1,28921,007,Alcorcón,http://www.pompitas.es,429526,4466798
28068013,ANDAL I,CENTRO PRIVADO DE EDUCACIÓN INFANTIL,PRIVADO,CALLE,de Francisco Vitoria,4,28007,079,Madrid,,442810,4473287
28068025,MI PRIMER PASITO,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,Isla del Aire,8,28970,073,Humanes de Madrid,,429974,4456207
28068037,ASERRIN ASERRAN,ESCUELA INFANTIL,PÚBLICO,CALLE,Castillo de Atienza,4,28232,127,"Rozas de Madrid, Las",http://www.educa.madrid.org/eei.aserrinaserran.lasrozas,424323,4484544
28068049,EL SEÑOR DON GATO,ESCUELA INFANTIL,PÚBLICO,CALLE,de los Poetas,s/n,28032,079,Madrid,http://www.educa.madrid.org/eei.elsenordongato.madrid,447322,4471848
28068050,CINCO LOBITOS,ESCUELA INFANTIL,PÚBLICO,CALLE,de Forsitia,2,28054,079,Madrid,http://www.educa.madrid.org/eei.cincolobitos.madrid,435881,4468550
28068062,EL COCHERITO LERÉ,ESCUELA INFANTIL,PÚBLICO,CALLE,de Fuentevaqueros,12,28944,058,Fuenlabrada,http://www.educa.madrid.org/eei.elcocheritolere.fuenlabrada,432715,4458633
28068074,EL ROBLE,ESCUELA INFANTIL,PÚBLICO,GTA,de Lituania,s/n,28341,161,Valdemoro,http://www.educa.madrid.org/eei.elroble.valdemoro,442740,4448438
28068086,CARACOL COL COL,ESCUELA INFANTIL,PÚBLICO,CALLE,Tablas de Daimiel,s/n,28350,040,Ciempozuelos,http://www.educa.madrid.org/eei.caracolcolcol.ciempozuelos,446327,4444960
28068098,ANTON PIRULERO,ESCUELA INFANTIL,PÚBLICO,CALLE,Puerto de Bilbao,s/n,28821,049,Coslada,http://www.educa.madrid.org/eei.antonpirulero.coslada,451121,4474224
28068104,LA TARARA,ESCUELA INFANTIL,PÚBLICO,CALLE,Manuel de Falla,33,28222,080,Majadahonda,http://www.educa.madrid.org/eei.latarara.majadahonda,426589,4478042
28068116,PIO PIO,ESCUELA INFANTIL,PÚBLICO,AVDA,Olímpica,12,28108,006,Alcobendas,http://www.educa.madrid.org/eei.piopio.alcobendas,446539,4487579
28068128,COLEGIO HIGHLANDS EL ENCINAR,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO,CALLE,de San Enrique de Osso,46,28050,079,Madrid,http://www.highlandselencinar.es,445855,4483903
28068131,GATITOS,ESCUELA INFANTIL PRIVADA,PRIVADO,URB,Nuevo Versalles,204,28942,058,Fuenlabrada,,429216,4460765
28068141,EL PARQUE DE YAKI Y NUKA,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,de la Princesa Doña Sofía,5,28924,007,Alcorcón,,430470,4466926
28068153,SUNNY BABY,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,del Concejal Francisco José Jiménez Martín,122A,28047,079,Madrid,,436781,4472522
28068165,EL GLOBO CELESTE,ESCUELA INFANTIL PRIVADA,PRIVADO,AVDA,del Alcalde de Móstoles,9,28932,092,Móstoles,,426940,4465101
28068177,CENTRO DE EDUCACIÓN INFANTIL DEL MINISTERIO DE FOMENTO,ESCUELA INFANTIL,PÚBLICO-TITULARIDAD PRIVADA,PASEO,de la Castellana,67,28046,079,Madrid,,441322,4477394
28068190,EL DESVAN II,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,de La Diligencia,19,28018,079,Madrid,,444514,4470386
28068207,EXTENSION DE LA ESCUELA OFICIAL DE IDIOMAS DE ALCORCON EN SAN MARTIN DE VALDEIGLESIAS,EXTENSION ESCUELA OFICIAL DE IDIOMAS,PÚBLICO,CTRA,de N-403 (Toledo),s/n,28680,133,San Martín de Valdeiglesias,http://www.educa.madrid.org/eoi.extalcorcon.sanmartindevaldeiglesias,380757,4468677
28068219,CAMPANILLA,ESCUELA INFANTIL,PÚBLICO,CALLE,Miguel de Cervantes,106,28939,015,Arroyomolinos,http://www.educa.madrid.org/eei.campanilla.arroyomolinos,422041,4457460
28068220,PIMPON,ESCUELA  INFANTIL-CASA DE NIÑOS,PÚBLICO,CALLE,Miguel Indurain,s/n,28690,026,Brunete,http://www.educa.madrid.org/cn.pimpon.brunete,415568,4473520
28068232,EL ALMENDRO,ESCUELA INFANTIL,PÚBLICO,CALLE,de Juan Gris,3,28770,045,Colmenar Viejo,http://www.educa.madrid.org/eei.elalmendro.colmenarviejo,434525,4502660
28068268,LOS TAJETES,ESCUELA INFANTIL,PÚBLICO,CMNO,de Manzanares,28,28240,072,Hoyo de Manzanares,http://www.educa.madrid.org/eei.lostajetes.hoyodemanzanares,423674,4497702
28068271,EL TREN DE LA FRESA,ESCUELA INFANTIL,PÚBLICO,CALLE,de Ramírez de Prado,6,28045,079,Madrid,http://www.educa.madrid.org/eei.trendelafresa.madrid,441601,4472297
28068281,ROCIO JURADO,ESCUELA INFANTIL,PÚBLICO,CALLE,de Briviesca,6,28033,079,Madrid,http://www.educa.madrid.org/eei.rociojurado.madrid,443461,4481503
28068293,ROCIO DURCAL,ESCUELA INFANTIL,PÚBLICO,CALLE,de Princesa de Éboli,s/n,28050,079,Madrid,http://www.educa.madrid.org/eei.rociodurcal.madrid,444574,4482343
28068301,CAMPANILLA,ESCUELA INFANTIL,PÚBLICO,CALLE,de Ávila,4,28020,079,Madrid,http://www.educa.madrid.org/eei.campanilla.madrid,440475,4478231
28068311,RAYUELA,ESCUELA INFANTIL,PÚBLICO,AVDA,de Villa Vallecas,s/n,28031,079,Madrid,http://www.educa.madrid.org/eei.rayuela.madrid,447151,4468879
28068323,EL NARANJO,ESCUELA INFANTIL,PÚBLICO,CALLE,Lago Blanco,s/n,28981,106,Parla,http://www.educa.madrid.org/eei.elnaranjo.parla,434503,4455465
28068335,EL LIMONERO,ESCUELA INFANTIL,PÚBLICO,CALLE,Estrella Polar,s/n,28983,106,Parla,http://www.educa.madrid.org/eei.ellimonero.parla,435600,4453684
28068347,EL MANZANO,ESCUELA INFANTIL,PÚBLICO,CALLE,Planeta Tierra,s/n,28983,106,Parla,http://www.educa.madrid.org/eei.elmanzano.parla,435055,4452846
28068360,JUAN SIN MIEDO,ESCUELA INFANTIL,PÚBLICO,AVDA,Constitución,217,28850,148,Torrejón de Ardoz,http://www.educa.madrid.org/eei.juansinmiedo.torrejondeardoz,461772,4479170
28068372,PETIRROJO,ESCUELA INFANTIL,PÚBLICO,CALLE,Antonio Machado,s/n,28991,149,Torrejón de la Calzada,http://www.educa.madrid.org/eei.petirrojo.torrejondelacalzada,431754,4450732
28068384,EL SASTRECILLO VALIENTE,ESCUELA  INFANTIL-CASA DE NIÑOS,PÚBLICO,CALLE,Mayor,71,28813,154,Torres de la Alameda,http://www.educa.madrid.org/eei.elsastrecillovaliente.torres,469617,4472326
28068396,PATITOS,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,San Pedro c/v del Carmen,,28917,074,Leganés,,433877,4467537
28068402,MI CASITA,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,de Caracoli,2-4-6,28033,079,Madrid,http://www.micasitaescuelainfantil.es,446102,4480510
28068414,LA CASITA DE KIKA,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,de Alfonso Martínez Conde,2,28025,079,Madrid,,438018,4470284
28068426,LOS MADROÑOS,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,del Berrocal,1,28021,079,Madrid,losmadronos.com,442484,4466637
28068438,SAPO SAPITO,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,San Vicente,19,28901,065,Getafe,www.escuelainfantilsaposapito.es,438306,4462253
28068441,MUNDO MAGICO,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,de Nazario Calonge,9,28830,130,San Fernando de Henares,,455283,4475257
28068451,MENTA Y CHOCOLATE,ESCUELA INFANTIL PRIVADA,PRIVADO,AVDA,Maximiliano Puerro del Tell (entrada Avila 25,2,28701,134,San Sebastián de los Reyes,www.eimentaychocolate.es,446021,4488991
28068463,GARABATOS,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,del Prado de las Primaveras,7,28770,045,Colmenar Viejo,,435495,4502011
28068499,PARQUE ODON,ESCUELA INFANTIL PRIVADA,PRIVADO,AVDA,Príncipe de Asturias,s/n,28670,181,Villaviciosa de Odón,www.parqueodon.com,422605,4468369
28068517,CUBO PALA,ESCUELA INFANTIL PRIVADA,PRIVADO,TRVA,Cañada,4,28850,148,Torrejón de Ardoz,www.cubopala.es,461401,4478833
28068529,CASITA MARAVILLAS,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,del Hierro,6,28045,079,Madrid,https://www.casitamaravillas.es,441432,4471211
28068530,PLI'S PLA'S,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,San Rafael,3,28224,115,Pozuelo de Alarcón,,432158,4477520
28068542,CHIQUILANDIA,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,Cervantes,4,28701,134,San Sebastián de los Reyes,,446403,4489118
28068554,NUESTRA SEÑORA DE LAS NIEVES,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,de Nuria,47,28034,079,Madrid,www.eilasnieves.com,440252,4482538
28068566,CENTRO DE PRIMER CICLO DE EDUCACION INFANTIL DE LA UNIVERSIDAD COMPLUTENSE,ESCUELA INFANTIL,PÚBLICO-TITULARIDAD PRIVADA,AVDA,de Puerta de Hierro,s/n,28040,079,Madrid,,437520,4477617
28068581,PEQUEÑOS BICHITOS,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,de Ocaña,12,28047,079,Madrid,,435950,4470671
28068591,EL PATIO,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,de la Constitución,21-L1,28600,096,Navalcarnero,,413927,4460141
28068633,BLANCANIEVES,ESCUELA INFANTIL PRIVADA,PRIVADO,PLAZA,Valdehondillo,5,28944,058,Fuenlabrada,,431940,4458888
28068645,INIZIA DISTRITO C,ESCUELA INFANTIL PRIVADA,PRIVADO,RONDA,de la Comunicación,s/n,28050,079,Madrid,,444024,4484835
28068657,BULARAS INIA,ESCUELA INFANTIL,PÚBLICO-TITULARIDAD PRIVADA,CTRA,CORUÑA,"7,5",28023,079,Madrid,http://www.educa.madrid.org/eei.bularasinia.madrid,436396,4478747
28068669,LOS DIABLILLOS,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,del Alba,3,28760,903,Tres Cantos,,440187,4494715
28068670,COCHOLATE,ESCUELA INFANTIL PRIVADA,PRIVADO,AVDA,de Berlín c/v Avda. de Madrid,,28822,049,Coslada,,454044,4474360
28068682,MONTEMAR,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,de Monasterio de Oseira,19,28049,079,Madrid,www.escuelamontemar.com,441001,4484667
28068724,FRESNEDILLAS DE LA OLIVA,ESCUELA MUNICIPAL DE MÚSICA Y DANZA,PÚBLICO,CALLE,del Caño,8,28214,056,Fresnedillas de la Oliva,http://www.educa.madrid.org/emd.fresnedillas,400834,4482378
28068736,EXTENSION DE LA ESCUELA OFICIAL DE IDIOMAS DE MADRID-VILLAVERDE EN EL ESPINILLO,EXTENSION ESCUELA OFICIAL DE IDIOMAS,PÚBLICO,CALLE,de la Alianza,20-24,28041,079,Madrid,http://www.educa.madrid.org/eoi.extvillaverde-elespinillo.madrid,441374,4467664
28068761,SUR-13 NAVALCARNERO,ZONA CASAS DE NIÑOS,PÚBLICO,CALLE,de la Constitución,22,28600,096,Navalcarnero,http://www.educa.madrid.org/zcn.navalcarnero,413867,4460146
28068773,EL PRINCIPITO,ESCUELA INFANTIL,PÚBLICO,CALLE,Virtudes,32-34,28110,009,Algete,http://www.educa.madrid.org/eei.elprincipito.algete,458207,4493711
28068785,SAN MIGUEL,CENTRO PRIVADO DE EDUCACIÓN PRIMARIA,PRIVADO,CALLE,del Valle de Bielsa,1,28669,022,Boadilla del Monte,,423475,4475967
28068797,"ESTE-11, CAMPO REAL",ZONA CASAS DE NIÑOS,PÚBLICO,CALLE,Peaje,4,28510,033,Campo Real,http://www.educa.madrid.org/zcn.camporeal,467697,4465608
28068803,"CADI, CENTRO DE ATENCION Y DESARROLLO INFANTIL",ESCUELA INFANTIL PRIVADA,PRIVADO,AVDA,del Santuario de Valverde,11,28049,079,Madrid,,440087,4484137
28068839,LOCOS BAJITOS,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,de Porto Colón,14,28924,007,Alcorcón,,430544,4466938
28068840,PEQUEDAMA,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,Severo Ochoa,s/n,28810,172,Villalbilla,,473299,4476499
28068852,COLORIN COLORADO,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,de Narros del Castillo,5,28770,045,Colmenar Viejo,http://www.eicolorincolorado.es,434256,4501815
28068864,LAS CUATRO ESTACIONES,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,de San Juan de la Cruz,38,28770,045,Colmenar Viejo,,434166,4501977
28068876,GLOBITOS,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,de Benisoda,14,28042,079,Madrid,,450139,4479639
28068888,EL REINO DEL REVÉS,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,de Fernando Poo,8,28045,079,Madrid,https://escuelaelreinodelreves.com/,440634,4472321
28068891,LOS ALMENDROS (PROGRAMA DE CASA DE NIÑOS),ESCUELA  INFANTIL-CASA DE NIÑOS,PÚBLICO,CALLE,Portugal,s/n,28810,172,Villalbilla,,469411,4477542
28068906,NUMEN,CENTRO PRIVADO DE EDUCACIÓN ESPECIAL,PRIVADO CONCERTADO,CALLE,de Tabatinga,11,28027,079,Madrid,http://www.fundacionnumen.org,446325,4477250
