MXASSETNUM,C,12;DESCRIPTIO,C,105;MINTDISTRI,C,20;NOMBRE_DIS,C,20;MINTBARRIO,C,10;NOMBRE_BAR,C,50;ESTADO,C,50;INSTALLDAT,D;MINTTIPOVI,C,15;MINTNOMBRE,C,254;MINTNUMERO,C,25;MINTNDP,C,20;MODELO,C,254
4741431;SITUADO_APARCABICICLETAS- ESTACION CERCANIAS ASAMBLEA MADRID-ENTREVIAS;13;PUENTE DE VALLECAS;132;SAN DIEGO;OPERATIVO;12/02/2018;CALLE;PUERTO DE BALBARAN;2;31049523;
4741982;SITUADO_APARCABICICLETAS - POLIDEPORTIVO MUNICIPAL ALBERTO GARCIA;13;PUENTE DE VALLECAS;131;ENTREVIAS;OPERATIVO;14/02/2018;CALLE;REGUERA DE TOMATEROS;39B;31012570;
4741983;SITUADO_APARCABICICLETAS - CALLE DE CASALARREINA 29B;19;VICALVARO;191;CASCO H.VICALVARO;OPERATIVO;;CALLE;CASALARREINA;29B;31047333;
4742736;SITUADO APARCABICICLETAS - AVENIDA SECUNDINO ZUAZO 61;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;;AVENIDA;SECUNDINO ZUAZO;61;31039618;
4742779;SITUADO APARCABICICLETAS - AVENIDA SECUNDINO ZUAZO 18;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;;AVENIDA;SECUNDINO ZUAZO;18;31046533;
4745105;SITUADOS_APARCABICICLETAS - METRO SAN FERMÍN - ORCASUR;12;USERA;122;ORCASUR;OPERATIVO;;AVENIDA;PERLA;35;20129665;
4745113;SITUADO APARCABICICLETAS - C/ FUENCARRAL Nº46;1;CENTRO;15;UNIVERSIDAD;OPERATIVO;;CALLE;FUENCARRAL;46;11004423;
4745164;SITUADOS_APARCABICICLETAS - METRO SAN CRISTOBAL;17;VILLAVERDE;171;VILLAVERDE ALTO C.H.;OPERATIVO;27/02/2018;CALLE;SAN DALMACIO;1G;31023110;
4745171;SITUADOS_APARCABICICLETAS - ESTACIÓN DE METRO LA PESETA SALIDA CALLE SALVADOR ALLENDE;11;CARABANCHEL;116;BUENAVISTA;OPERATIVO;27/02/2018;CALLE;SALVADOR ALLENDE;28;31004667;
4745556;SITUADO APARCABICICLETAS - CENTRO CIVICO LA VAGUADA;8;FUENCARRAL-EL PARDO;84;EL PILAR;OPERATIVO;;AVENIDA;MONFORTE DE LEMOS;38;11045935;
4745561;SITUADO APARCABICICLETAS - TEATRO DE MADRID;8;FUENCARRAL-EL PARDO;84;EL PILAR;OPERATIVO;;PASEO;VAGUADA;11;20095215;
4745681;SITUADO APARCABICICLETAS - C/ BRAVO MURILLO Nº107;6;TETUAN;61;BELLAS VISTAS;OPERATIVO;03/10/2016;CALLE;BRAVO MURILLO;107;11029075;
4745682;SITUADO APARCABICICLETAS - C/ BRAVO MURILLO Nº107;6;TETUAN;61;BELLAS VISTAS;OPERATIVO;03/10/2016;CALLE;BRAVO MURILLO;107;11029075;
4746805;SITUADOS_APARCABICICLETAS - CALLE BOHEMIOS 16;17;VILLAVERDE;175;LOS ANGELES;OPERATIVO;14/03/2018;CALLE;LOS BOHEMIOS;16;31009944;
4746836;SITUADO_APARCABICICLETAS - CENTRO DE BACHILLERATO VALDECAS;13;PUENTE DE VALLECAS;133;PALOMERAS BAJAS;OPERATIVO;15/03/2018;CALLE;JAVIER DE MIGUEL;32;11094943;
4747303;SITUADO_APARCABICICLETAS - OFICINA DE ATENCION AL CIUDADANO;13;PUENTE DE VALLECAS;132;SAN DIEGO;OPERATIVO;12/03/2018;AVENIDA;ALBUFERA;42;11091966;
4748550;SITUADO APARCABICICLETAS - CENTRO DEPORTIVO MUNICIPAL CIUDAD DE LOS POETAS;9;MONCLOA-ARAVACA;94;VALDEZARZA;OPERATIVO;;CALLE;ANTONIO MACHADO;14 A;20104474;
4748551;SITUADO APARCABICICLETAS - MERCADO DE VALDEZARZA;9;MONCLOA-ARAVACA;94;VALDEZARZA;OPERATIVO;;CALLE;ANTONIO MACHADO;14 A;20104474;
4749607;SITUADOS_APARCABICICLETAS - AVENIDA DE LOS ROSALES 135;17;VILLAVERDE;173;BUTARQUE;OPERATIVO;03/04/2018;AVENIDA;LOS ROSALES;135;31045500;
4749612;SITUADOS_APARCABICICLETAS - DENTRO PARQUE PLATA Y CASTAÑAR;17;VILLAVERDE;171;VILLAVERDE ALTO C.H.;OPERATIVO;03/04/2018;Paseo;Plata y Castanar;5;;
4749613;SITUADOS_APARCABICICLETAS - CALLE DE LA CANCION DEL OLVIDO 46;17;VILLAVERDE;175;LOS ANGELES;OPERATIVO;03/04/2018;CALLE;LA CANCION DEL OLVIDO;46;11129066;
4749614;SITUADOS_APARCABICICLETAS - CALLE DE LA CANCION DEL OLVIDO 42;17;VILLAVERDE;175;LOS ANGELES;OPERATIVO;03/04/2018;CALLE;LA CANCION DEL OLVIDO;42;11129064;
4749615;SITUADO APARCABICICLETAS - M-86 CENTRO DEPORTIVO M86;3;RETIRO;33;ESTRELLA;OPERATIVO;;CALLE;JOSE MARTINEZ DE VELASCO;18;20066362;
4749616;SITUADOS_APARCABICICLETAS - CALLE DE EL LUCERO DEL ALBA 4;17;VILLAVERDE;175;LOS ANGELES;OPERATIVO;03/04/2018;CALLE;EL LUCERO DEL ALBA;4;31052246;
4749618;SITUADOS_APARCABICICLETAS - CALLE DE LA PICARA MOLINERA 36;17;VILLAVERDE;175;LOS ANGELES;OPERATIVO;03/04/2018;CALLE;LA PICARA MOLINERA;36;31048328;
4749619;SITUADOS_APARCABICICLETAS - CALLE DE LA PICARA MOLINERA 52;17;VILLAVERDE;175;LOS ANGELES;OPERATIVO;03/04/2018;CALLE;EL SANTO DE LA ISIDRA;16;31055464;
4749620;SITUADOS_APARCABICICLETAS - CALLE DE LA PICARA MOLINERA 72;17;VILLAVERDE;175;LOS ANGELES;OPERATIVO;03/04/2018;CALLE;LA PICARA MOLINERA;72;31043800;
4749626;SITUADOS_APARCABICICLETAS - POLIDEPORTIVO MUNICIPAL IDB EL ESPINILLO 2;17;VILLAVERDE;174;LOS ROSALES;OPERATIVO;03/04/2018;CALLE;CONSENSO;5;20150027;
4749630;SITUADO APARCABICICLETAS - REAL CANOA NATACION CLUB;3;RETIRO;33;ESTRELLA;OPERATIVO;;CALLE;PEZ VOLADOR;30;11011966;
4749631;SITUADO APARCABICICLETAS - REAL CANOA NATACION CLUB;3;RETIRO;33;ESTRELLA;OPERATIVO;;CALLE;PEZ VOLADOR;30;11011966;
4749632;SITUADO APARCABICICLETAS - REAL CANOA NATACION CLUB;3;RETIRO;33;ESTRELLA;OPERATIVO;;CALLE;PEZ VOLADOR;30;11011966;
4749633;SITUADO APARCABICICLETAS - REAL CANOA NATACION CLUB;3;RETIRO;33;ESTRELLA;OPERATIVO;;CALLE;PEZ VOLADOR;30;11011966;
4767401;SITUADOS_APARCABICICLETAS - POLIDEPORTIVO MUNICIPAL DE ORCASITAS;12;USERA;127;PRADOLONGO;OPERATIVO;07/03/2018;AVENIDA;RAFAELA YBARRA;85;20153855;
4767421;SITUADOS_APARCABICICLETAS - DENTRO PARQUE PRADOLONGO;12;USERA;127;PRADOLONGO;OPERATIVO;11/04/2018;Avenida;Poblados;169;;
4767422;SITUADOS_APARCABICICLETAS - DENTRO PARQUE PRADOLONGO;12;USERA;127;PRADOLONGO;OPERATIVO;11/04/2018;Anillo;Verde Ciclista;;;
4767423;SITUADOS_APARCABICICLETAS - DENTRO PARQUE PRADOLONGO;12;USERA;127;PRADOLONGO;OPERATIVO;11/04/2018;Avenida;Poblados;169;;
4780568;SITUADOS_APARCABICICLETAS - ESCUELA DE FÚTBOL DE CARABANCHEL;11;CARABANCHEL;117;ABRANTES;OPERATIVO;18/04/2018;CALLE;VIA LUSITANA;19;20024802;
4782433;SITUADOS_APARCABICICLETAS - CALLE DE ELISA OCHOA 2;12;USERA;127;PRADOLONGO;OPERATIVO;20/04/2018;CALLE;ELISA OCHOA;2;20111866;
4782785;SITUADO_APARCABICICLETAS-COLEGIO PÚBLICO PAN BENDITO;11;CARABANCHEL;117;ABRANTES;OPERATIVO;25/04/2018;CALLE;CAMINO VIEJO DE LEGANES;188;31009842;
4782787;SITUADO_APARCABICICLETAS- COLEGIO PÚBLICO CONCEPCIÓN ARENAL;11;CARABANCHEL;111;COMILLAS;OPERATIVO;25/04/2018;CALLE;ANTONIO LOPEZ;1;11068914;
4782788;SITUADOS_APARCABICICLETAS-CALLE VIA LUSITANA 1;11;CARABANCHEL;117;ABRANTES;OPERATIVO;25/04/2018;CALLE;VIA LUSITANA;1;11078650;
4782833;SITUADO APARCABICICLETAS - CALLE CIRCE 50;20;SAN BLAS-CANILLEJAS;207;CANILLEJAS;OPERATIVO;;CALLE;CIRCE;50;20043156;MU-51
4784552;SITUADO_APARACABICICLETAS-AVENIDA DE LOS ROSALES 121;17;VILLAVERDE;173;BUTARQUE;OPERATIVO;23/05/2018;AVENIDA;LOS ROSALES;121;20176939;
4784618;SITUADOS_APARCABICICLETAS - CALLE SAN ZACARIAS 4;12;USERA;125;MOSCARDO;OPERATIVO;24/05/2018;CALLE;SAN ZACARIAS;4;31010018;
4784681;SITUADO APARCABICICLETAS - PLAZA ALSACIA 1;20;SAN BLAS-CANILLEJAS;204;ARCOS;OPERATIVO;;PLAZA;ALSACIA;1;31051797;
4795850;SITUADO APARCABICICLETAS - COLEGIO PUREZA DE MARIA;3;RETIRO;33;ESTRELLA;OPERATIVO;;CALLE;LIRA;10;11011826;
4796490;SITUADOS_APARCABICICLETAS - PASEO DE PLATA Y CASTAÑAR 5;17;VILLAVERDE;171;VILLAVERDE ALTO C.H.;OPERATIVO;27/07/2018;Paseo;Plata y Castanar;;;
4796491;SITUADOS_APARCABICICLETAS - PASEO PLATA Y CASTAÑAR 5;17;VILLAVERDE;171;VILLAVERDE ALTO C.H.;OPERATIVO;27/07/2018;PASEO;PLATA Y CASTAÑAR;5;20177287;
4796651;SITUADO APARCABICICLETAS - CALLE ESTRECHO DE MESINA 1;15;CIUDAD LINEAL;156;SAN JUAN BAUTISTA;OPERATIVO;01/08/2018;CALLE;ESTRECHO DE MESINA;1;11111443;
4797631;SITUADO_ APARCABICICLETAS - CALLE DE MONTES DE BARBANZA 25;18;VILLA DE VALLECAS;181;CASCO H.VALLECAS;OPERATIVO;20/08/2018;CALLE;MONTES DE BARBANZA;25;11131316;
4985730;SITUADO APARCABICICLETAS - C/ VALLEHERMOSO Nº26;7;CHAMBERI;72;ARAPILES;OPERATIVO;20/11/2018;CALLE;VALLEHERMOSO;26;11039651;
4987997;SITUADO_APARCABICICLETAS- RONDA SUR 123;13;PUENTE DE VALLECAS;131;ENTREVIAS;OPERATIVO;03/12/2018;RONDA;SUR;123;11089955;
4988193;SITUADO APARCABICICLETAS - PARQUE ANA TUTOR (C/V AVDA. DEL CARDENAL HERRERA ORIA);8;FUENCARRAL-EL PARDO;83;PEÑA GRANDE;OPERATIVO;;AVENIDA;VENTISQUERO DE LA CONDESA;2;20079569;
4988195;SITUADO APARCABICICLETAS - PARQUE ANA TUTOR (C/V C. PINARES LLANOS);8;FUENCARRAL-EL PARDO;83;PEÑA GRANDE;OPERATIVO;;CALLE;VALLE DE PINARES LLANOS;1;20075089;
4990352;SITUADO APARCABICICLETAS - C/ CAVA ALTA Nº 6;1;CENTRO;11;PALACIO;OPERATIVO;;CALLE;CAVA ALTA;6;20003940;
4990372;SITUADO APARCABICICLETAS - C/ HERNÁN CORTÉS Nº23;1;CENTRO;14;JUSTICIA;OPERATIVO;30/07/2018;CALLE;HERNAN CORTES;23;11004874;
4990374;SITUADO APARCABICICLETAS - C/ HERNÁN CORTÉS Nº15;1;CENTRO;14;JUSTICIA;OPERATIVO;30/07/2018;CALLE;HERNAN CORTES;15;11004878;
4990376;SITUADO APARCABICICLETAS - C/ HERNÁN CORTÉS Nº3;1;CENTRO;14;JUSTICIA;OPERATIVO;30/07/2018;CALLE;HERNAN CORTES;3;11004884;
4990378;SITUADO APARCABICICLETAS - C/ HERNÁN CORTÉS Nº1;1;CENTRO;14;JUSTICIA;OPERATIVO;30/07/2018;CALLE;HERNAN CORTES;1;11004885;
4990382;SITUADO APARCABICICLETAS - C/ FARMACIA Nº16;1;CENTRO;14;JUSTICIA;OPERATIVO;30/07/2018;CALLE;FARMACIA;16;20160608;
4990385;SITUADO APARCABICICLETAS - C/ FARMACIA Nº 2;1;CENTRO;14;JUSTICIA;OPERATIVO;30/07/2018;CALLE;FARMACIA;2;11004888;
4990388;SITUADO APARCABICICLETAS - C/ SANTA BRÍGIDA Nº14;1;CENTRO;14;JUSTICIA;OPERATIVO;30/07/2018;CALLE;SANTA BRIGIDA;14;31045402;
4990391;SITUADO APARCABICICLETAS - C/ SANTA BRÍGIDA 12A;1;CENTRO;14;JUSTICIA;OPERATIVO;30/07/2018;CALLE;SANTA BRIGIDA;12:00 AM;31048322;
4990393;SITUADO APARCABICICLETAS - C/ SANTA BRÍGIDA Nº2;1;CENTRO;14;JUSTICIA;OPERATIVO;30/07/2018;CALLE;SANTA BRIGIDA;2;11004936;
4990435;SITUADO APARCABICICLETAS - C/ SAN BARTOLOMÉ Nº 23;1;CENTRO;14;JUSTICIA;OPERATIVO;30/07/2018;CALLE;SAN BARTOLOME;23;11004526;
4990437;SITUADO APARCABICICLETAS - C/ AUGUSTO FIGUEROA Nº 35;1;CENTRO;14;JUSTICIA;OPERATIVO;30/07/2018;CALLE;AUGUSTO FIGUEROA;35;11004590;
4990439;SITUADO APARCABICICLETAS - C/ BARBIERI Nº 22;1;CENTRO;14;JUSTICIA;OPERATIVO;30/07/2018;CALLE;BARBIERI;22;20005608;
4990441;SITUADO APARCABICICLETAS - C/ AUGUSTO FIGUEROA Nº 16;1;CENTRO;14;JUSTICIA;OPERATIVO;30/07/2018;CALLE;AUGUSTO FIGUEROA;16;11004498;
4990444;SITUADO APARCABICICLETAS - C/ AUGUSTO FIGUEROA Nº 34;1;CENTRO;14;JUSTICIA;OPERATIVO;30/07/2018;CALLE;AUGUSTO FIGUEROA;34;11004667;
4990446;SITUADO APARCABICICLETAS - C/ AUGUSTO FIGUEROA Nº 36;1;CENTRO;14;JUSTICIA;OPERATIVO;30/07/2018;CALLE;AUGUSTO FIGUEROA;36;20005602;
4990448;SITUADO APARCABICICLETAS - C/ AUGUSTO FIGUEROA Nº 26;1;CENTRO;14;JUSTICIA;OPERATIVO;30/07/2018;CALLE;AUGUSTO FIGUEROA;26;11004665;
4990449;SITUADO APARCABICICLETAS - C/ SAN MARCOS Nº 41;1;CENTRO;14;JUSTICIA;OPERATIVO;30/07/2018;CALLE;SAN MARCOS;41;11004659;
4990452;SITUADO APARCABICICLETAS - C/ SAN MARCOS Nº33;1;CENTRO;14;JUSTICIA;OPERATIVO;30/07/2018;CALLE;SAN MARCOS;33;11004650;
4990455;SITUADO APARCABICICLETAS - C/ SAN MARCOS Nº 37;1;CENTRO;14;JUSTICIA;OPERATIVO;30/07/2018;CALLE;SAN MARCOS;37;11004660;
4990457;SOPORTE APARCABICICLETAS - C/ SAN MARCOS Nº 9;1;CENTRO;14;JUSTICIA;OPERATIVO;30/07/2018;CALLE;SAN MARCOS;9;11004516;
4990461;SITUADO APARCABICICLETAS - C/ SAN MARCOS Nº 19;1;CENTRO;14;JUSTICIA;OPERATIVO;30/07/2018;CALLE;SAN MARCOS;19;11004634;
4990463;SITUADO APARCABICICLETAS - C/ COSTANILLA DE LOS CAPUCHINOS Nº 2;1;CENTRO;14;JUSTICIA;OPERATIVO;30/07/2018;COSTANILLA;CAPUCHINOS;2;20005558;
4990468;SITUADO APARCABICICLETAS - C/ REINA Nº 33;1;CENTRO;14;JUSTICIA;OPERATIVO;30/07/2018;CALLE;REINA;33;11004339;
4990471;SITUADO APARCABICICLETAS - C/ INFANTAS Nº 19;1;CENTRO;14;JUSTICIA;OPERATIVO;30/07/2018;CALLE;INFANTAS;19;11004284;
4990480;SITUADO APARCABICICLETAS - C/ REINA Nº 15;1;CENTRO;14;JUSTICIA;OPERATIVO;30/07/2018;CALLE;REINA;15;11004309;
4990565;SITUADO APARCABICICLETAS - C/ REINA Nº 27;1;CENTRO;14;JUSTICIA;OPERATIVO;30/07/2018;CALLE;REINA;27;11004342;
4990568;SITUADO APARCABICICLETAS - C/ REINA Nº 3;1;CENTRO;14;JUSTICIA;OPERATIVO;30/07/2018;CALLE;REINA;3;11004315;
4990572;SITUADO APARCABICICLETAS - C/ BARBIERI Nº 12;1;CENTRO;14;JUSTICIA;OPERATIVO;30/07/2018;CALLE;BARBIERI;12;11004270;
4990575;SITUADO APARCABICICLETAS - C/ BARBIERI Nº 14;1;CENTRO;14;JUSTICIA;OPERATIVO;30/07/2018;CALLE;BARBIERI;14;20005606;
4990578;SITUADO APARCABICICLETAS - C/ BARBIERI Nº 4;1;CENTRO;14;JUSTICIA;OPERATIVO;30/07/2018;CALLE;BARBIERI;4;11004265;
4990581;SITUADO APARCABICICLETAS - C/ BARBIERI Nº 18;1;CENTRO;14;JUSTICIA;OPERATIVO;30/07/2018;CALLE;BARBIERI;18;11004655;
4990583;SITUADO APARCABICICLETAS - C/ INFANTAS Nº27;1;CENTRO;14;JUSTICIA;OPERATIVO;30/07/2018;CALLE;INFANTAS;27;11004301;
4990585;SITUADO APARCABICICLETAS - C/ LIBERTAD Nº 4;1;CENTRO;14;JUSTICIA;OPERATIVO;30/07/2018;CALLE;LIBERTAD;4;11004285;
4990588;SITUADO APARCABICICLETAS - C/ LIBERTAD Nº 20;1;CENTRO;14;JUSTICIA;OPERATIVO;30/07/2018;CALLE;LIBERTAD;20;20005616;
4990590;SITUADO APARCABICICLETAS - C/ LIBERTAD Nº 22;1;CENTRO;14;JUSTICIA;OPERATIVO;30/07/2018;CALLE;LIBERTAD;22;11004662;
4990592;SITUADO APARCABICICLETAS - C/ LIBERTAD Nº 26;1;CENTRO;14;JUSTICIA;OPERATIVO;30/07/2018;CALLE;LIBERTAD;26;11004664;
4990599;SITUADO APARCABICICLETAS - C/ LIBERTAD Nº 18;1;CENTRO;14;JUSTICIA;OPERATIVO;30/07/2018;CALLE;LIBERTAD;18;20005614;
4990605;SITUADO APARCABICICLETAS - C/ INFANTAS Nº 6;1;CENTRO;14;JUSTICIA;OPERATIVO;30/07/2018;CALLE;INFANTAS;6;20147761;
4990607;SITUADO APARCABICICLETAS - C/ INFANTAS Nº 10;1;CENTRO;14;JUSTICIA;OPERATIVO;30/07/2018;CALLE;INFANTAS;10;11004324;
4990610;SITUADO APARCABICICLETAS - C/ INFANTAS Nº 11;1;CENTRO;14;JUSTICIA;OPERATIVO;30/07/2018;CALLE;INFANTAS;11;20005568;
4990613;SITUADO APARCABICICLETAS - C/ INFANTAS Nº 17;1;CENTRO;14;JUSTICIA;OPERATIVO;30/07/2018;CALLE;INFANTAS;17;20005570;
4990616;SITUADO APARCABICICLETAS - C/ INFANTAS Nº 25;1;CENTRO;14;JUSTICIA;OPERATIVO;30/07/2018;CALLE;INFANTAS;25;11004281;
4990619;SITUADO APARCABICICLETAS - C/ INFANTAS 44;1;CENTRO;14;JUSTICIA;OPERATIVO;30/07/2018;CALLE;INFANTAS;44;20005460;
4990621;SITUADO APARCABICICLETAS - C/ INFANTAS Nº 29;1;CENTRO;14;JUSTICIA;OPERATIVO;30/07/2018;CALLE;INFANTAS;29;11004300;
4990623;SITUADO APARCABICICLETAS - PLAZA DEL REY Nº5;1;CENTRO;14;JUSTICIA;OPERATIVO;30/07/2018;PLAZA;REY;5;20005506;
5068925;SITUADOS_APARCABICICLETAS - IES PIO BAROJA. CALLE TOLOSA;12;USERA;121;ORCASITAS;OPERATIVO;;CALLE;TOLOSA;2;11079512;
5068930;SITUADO_APARCABICICLETAS - IES JUAN DE VILLANUEVA. CAMINO VIEJO VILLAVERDE;12;USERA;121;ORCASITAS;OPERATIVO;;CALLE;CAMINO VIEJO DE VILLAVERDE;28;11080808;
5068993;SITUADOS_APARCABICICLETAS - CEIP CIUDAD DE JAEN;12;USERA;122;ORCASUR;OPERATIVO;;Calle;Camino Río;3;31048238;
5069903;SITUADOS_APARCABICICLETAS - CALLE GENERAL MARVA I.E.S PEDRO SALINAS;12;USERA;125;MOSCARDO;OPERATIVO;;CALLE;GENERAL MARVA;26;11084285;
5072113;SITUADO APARCABICICLETAS - C/ VALLEHERMOSO Nº43;7;CHAMBERI;72;ARAPILES;OPERATIVO;20/11/2018;CALLE;VALLEHERMOSO;43 A;20013560;
5072125;SITUADO APARCABICICLETAS - C/ VALLEHERMOSO Nº83;7;CHAMBERI;76;VALLEHERMOSO;OPERATIVO;22/02/2016;CALLE;VALLEHERMOSO;83;20014750;
5072932;SITUADO APARCABICICLETAS - C/ JUAN DUQUE 46;2;ARGANZUELA;21;IMPERIAL;OPERATIVO;;CALLE;JUAN DUQUE;46;11008104;
5090608;SITUADO APARCABICICLETAS - AVENIDA NICETO ALCALA ZAMORA 48;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;;AVENIDA;NICETO ALCALA ZAMORA;48;31040776;
5104672;Situado Aparcabicicletas - C/ DEL PEZ AUSTRAL 13;3;RETIRO;33;ESTRELLA;OPERATIVO;;CALLE;PEZ AUSTRAL;13;11011967;
5105345;SITUADO_APARCABICICLETAS - CALLE PICO MAMPODRE 21;18;VILLA DE VALLECAS;181;CASCO H.VALLECAS;OPERATIVO;;Calle;Pico Mampodre;10;20151619;
5166053;SITUADOS_APARCABICICLETAS - CEIP PRADOLONGO;12;USERA;126;ZOFIO;OPERATIVO;;CALLE;PARQUE DE LA PALOMA;44;11085751;
5166918;SITUADOS_APARCABICICLETAS - CEIP MARCELO USERA;12;USERA;124;ALMENDRALES;OPERATIVO;;CALLE;FELIPE DIAZ;2;11083517;
5173954;SITUADOS_APARCABICICLETAS - CEIP JUAN SEBASTIÁN ELCANO;12;USERA;125;MOSCARDO;OPERATIVO;;CALLE;MIRASIERRA;29;11084162;
5174286;SITUADOS_APARCABICICLETAS - CSS SAN FILIBERTO;12;USERA;125;MOSCARDO;OPERATIVO;;CALLE;SAN FILIBERTO;7;11085115;
5176400;SITUADO APARCABICICLETAS - CALLE PEÑA DE FRANCIA Nº16;1;CENTRO;12;EMBAJADORES;OPERATIVO;02/02/2016;CALLE;PEÑA DE FRANCIA;16;11001970;
5176413;Situado Aparcabicicletas;1;CENTRO;12;EMBAJADORES;OPERATIVO;02/02/2016;CALLE;CASINO;26;31004027;
5180197;SITUADO APARCABICICLETAS - C/ FELIPE IV;1;CENTRO;11;PALACIO;OPERATIVO;15/08/2013;CALLE;FELIPE V;2;11000279;
5182687;SITUADO APARCABICICLETAS - AVENIDA DAROCA 91;15;CIUDAD LINEAL;152;PUEBLO NUEVO;OPERATIVO;;AVENIDA;DAROCA;91;20117835;
5182888;SITUADO APARCABICICLETAS - CALLE ARRIAGA 73;15;CIUDAD LINEAL;152;PUEBLO NUEVO;OPERATIVO;;CALLE;ARRIAGA;73;11107027;
5182890;SITUADO_APARCABICICLETAS - CALLE DEL CAMINO DE LOS VINATEROS 73;14;MORATALAZ;143;MARROQUINA;OPERATIVO;13/06/2019;CALLE;CAMINO DE LOS VINATEROS;73;11101667;
5182899;SITUADO_APARCABICICLETAS - CALLE DEL ARROYO DE LA MEDIA LEGUA 31;14;MORATALAZ;144;MEDIA LEGUA;OPERATIVO;13/06/2019;CALLE;ARROYO DE LA MEDIA LEGUA;31;31048406;
5182933;SITUADO_APARCABICICLETAS - AVENIDA DE MORATALAZ 185;14;MORATALAZ;143;MARROQUINA;OPERATIVO;13/06/2019;AVENIDA;MORATALAZ;185;11101443;
5197251;SITUADO APARCABICICLETAS - C/ BRAVO MURILLO Nº291;6;TETUAN;65;VALDEACEDERAS;OPERATIVO;01/10/2019;CALLE;BRAVO MURILLO;289;11036491;
5203197;SITUADO APARCABICICLETAS - PLAZA LA OROTAVA 6;15;CIUDAD LINEAL;152;PUEBLO NUEVO;OPERATIVO;17/09/2019;PLAZA;LA OROTAVA;6;31015601;
5203198;SITUADO APARCABICICLETAS - PLAZA LA OROTAVA 6;15;CIUDAD LINEAL;152;PUEBLO NUEVO;OPERATIVO;17/09/2019;PLAZA;LA OROTAVA;6;31015601;
5204275;SITUADO APARCABICICLETAS - CALLE SAN GREGORIO Nº17;1;CENTRO;14;JUSTICIA;OPERATIVO;12/08/2019;CALLE;SAN GREGORIO;17;11004838;
5204933;SITUADO APARCABICICLETAS - CALLE SAN GREGORIO Nº15;1;CENTRO;14;JUSTICIA;OPERATIVO;12/08/2019;CALLE;SAN GREGORIO;15;11004837;
5207358;SITUADO APARCABICICLETAS - PARQUE DE MAIZ;5;CHAMARTIN;52;PROSPERIDAD;OPERATIVO;30/10/2019;CALLE;CORAZON DE MARIA;25;11022809;
5207360;SITUADO APARCABICICLETAS - PARQUE DE MAIZ;5;CHAMARTIN;52;PROSPERIDAD;OPERATIVO;30/10/2019;AVENIDA;AMERICA;55;11022792;
5211162;SITUADO APARCABICICLETAS - C/ SANTA ENGRACIA Nº43;7;CHAMBERI;73;TRAFALGAR;OPERATIVO;08/11/2019;CALLE;SANTA ENGRACIA;43;11040614;
5213758;SITUADO APARCABICICLETAS - C.E.I.P. LEPANTO;9;MONCLOA-ARAVACA;94;VALDEZARZA;OPERATIVO;26/08/2019;CALLE;VALDERREY;9;11054452;
5214364;SITUADO APARCABICICLETAS - C/ DE JUAN DE MARIANA 17;2;ARGANZUELA;25;DELICIAS;OPERATIVO;;CALLE;JUAN DE MARIANA;17;20135925;
5217929;SITUADO APARCABICICLETASSITUADO APARCABICICLETAS - CALLE NICASIO GALLEGO Nº24;7;CHAMBERI;73;TRAFALGAR;OPERATIVO;30/12/2019;CALLE;NICASIO GALLEGO;24;20014056;
5217934;SITUADO APARCABICICLETAS - CALLE SANTA ENGRACIA Nº53;7;CHAMBERI;73;TRAFALGAR;OPERATIVO;30/12/2019;CALLE;SANTA ENGRACIA;53;20013958;
5217939;SITUADO APARCABICICLETAS - CALLE PALAFOX Nº1;7;CHAMBERI;73;TRAFALGAR;OPERATIVO;26/12/2019;CALLE;PALAFOX;1;11039892;
5217949;SITUADO APARCABICICLETAS - CALLE GONZALO DE CORDOBA Nº1;7;CHAMBERI;73;TRAFALGAR;OPERATIVO;26/12/2019;CALLE;GONZALO DE CORDOBA;1;11040088;
5226571;SITUADO APARCABICICLETAS - PLAZA SAN FRANCISCO 1;1;CENTRO;11;PALACIO;OPERATIVO;10/12/2019;PLAZA;SAN FRANCISCO;1;31043703;
5226572;SITUADO APARCABICICLETAS - CARRERA SAN FRANCISCO 8;1;CENTRO;11;PALACIO;OPERATIVO;10/12/2019;CARRERA;SAN FRANCISCO;8;11000966;
5226573;SITUADO APARCABICICLETAS - CARRERA SAN FRANCISCO 13;1;CENTRO;11;PALACIO;OPERATIVO;10/12/2019;CARRERA;SAN FRANCISCO;13;11000991;
5226574;SITUADO APARCABICICLETAS - CARRERA SAN FRANCISCO 2;1;CENTRO;11;PALACIO;OPERATIVO;10/12/2019;CARRERA;SAN FRANCISCO;2;11000923;
5226575;SITUADO APARCABICICLETAS - CARRERA SAN FRANCISCO 1;1;CENTRO;11;PALACIO;OPERATIVO;10/12/2019;CARRERA;SAN FRANCISCO;1;20004062;
5226576;SITUADO APARCABICICLETAS - CARRERA SAN FRANCISCO 1;1;CENTRO;11;PALACIO;OPERATIVO;10/12/2019;CARRERA;SAN FRANCISCO;1;20004062;
5226577;SITUADO APARCABICICLETAS - CALLE TABERNILLAS 5;1;CENTRO;11;PALACIO;OPERATIVO;10/12/2019;CALLE;TABERNILLAS;5;20004066;
5226578;SITUADO APARCABICICLETAS - CALLE TABERNILLAS 7;1;CENTRO;11;PALACIO;OPERATIVO;10/12/2019;PLAZA;PUERTA DE MOROS;7;11000721;
