ID,Lugar,MINTDISTRI,NOMBRE_DIS,MINTBARRIO,NOMBRE_BAR,ESTADO,INSTALLDAT,Direccion,"MINTNUMERO,C,25","MINTNDP,C,20","MODELO,C,254"
3547888, EMPRESA MUNICIPAL DE TRANSPORTES,3,RETIRO,32,ADELFAS,OPERATIVO,,CALLE DE  EMPRESA MUNICIPAL DE TRANSPORTES,4,20118541,
3548012, CENTRO CULTURAL LUIS PEIDRO,3,RETIRO,32,ADELFAS,OPERATIVO,,CALLE DE  CENTRO CULTURAL LUIS PEIDRO,2,31037836,
3549651, I.E.S SANTAMARCA,5,CHAMARTIN,54,HISPANOAMERICA,OPERATIVO,,CALLE DE  I.E.S SANTAMARCA,34,11025158,
3549858, EMBAJADA DE VIETNAM,5,CHAMARTIN,54,HISPANOAMERICA,OPERATIVO,,AVENIDA DE  EMBAJADA DE VIETNAM,56,11024496,
3550833, I.E.S. CLARA DEL REY,5,CHAMARTIN,52,PROSPERIDAD,OPERATIVO,,CALLE DE  I.E.S. CLARA DEL REY,9,11027465,
3551602, CERCANO A OFICINA DE EMPLEO PROSPERIDAD,5,CHAMARTIN,52,PROSPERIDAD,OPERATIVO,,CALLE DE  CERCANO A OFICINA DE EMPLEO PROSPERIDAD,25,11022809,
3551687, JUNTA MUNICIPAL FUENCARRAL EL PARDO,8,FUENCARRAL-EL PARDO,84,EL PILAR,OPERATIVO,,AVENIDA DE  JUNTA MUNICIPAL FUENCARRAL EL PARDO,38,11045935,
3551688, JUNTA MUNICIPAL FUENCARRAL EL PARDO,8,FUENCARRAL-EL PARDO,84,EL PILAR,OPERATIVO,,AVENIDA DE  JUNTA MUNICIPAL FUENCARRAL EL PARDO,40,11045934,
3551763, COLEGIO PUBLICO ESCUELAS AGUIRRE,3,RETIRO,36,NIÑO JESUS,OPERATIVO,,CALLE DE  COLEGIO PUBLICO ESCUELAS AGUIRRE,4,11013570,
3553305, PUNTO LIMPIO LATINA,10,LATINA,101,LOS CARMENES,OPERATIVO,,CALLE DE  PUNTO LIMPIO LATINA,2,20019104,
3553745, ROTONDA PUERTA DE ALCALA,3,RETIRO,35,LOS JERONIMOS,OPERATIVO,,PLAZA DE  ROTONDA PUERTA DE ALCALA,9,11012758,
3553892,"Situado Aparcabicicletas FRENTE A LA AGENCIA ESPAÑOLA DE CONSUMO, SEGURIDAD ALIMENTARIA Y NUTRICIÓN",3,RETIRO,35,LOS JERONIMOS,OPERATIVO,,"CALLE DE Situado Aparcabicicletas FRENTE A LA AGENCIA ESPAÑOLA DE CONSUMO, SEGURIDAD ALIMENTARIA Y NUTRICIÓN",54,11012723,
3553943, C/V CALLE MONTALBAN,3,RETIRO,35,LOS JERONIMOS,OPERATIVO,,CALLE DE  C/V CALLE MONTALBAN,12,11012744,
3553949, HOTEL PALACIO DEL RETIRO,3,RETIRO,35,LOS JERONIMOS,OPERATIVO,,CALLE DE  HOTEL PALACIO DEL RETIRO,14,11012745,
3554248, I.T. PRINCIPE PIO,9,MONCLOA-ARAVACA,91,CASA DE CAMPO,OPERATIVO,,PASEO DE  I.T. PRINCIPE PIO,4,20106554,
3554257, I.T. PRINCIPE PIO,9,MONCLOA-ARAVACA,91,CASA DE CAMPO,OPERATIVO,,PASEO DE  I.T. PRINCIPE PIO,4,20106554,
3554428, I.T. PRINCIPE PIO,9,MONCLOA-ARAVACA,91,CASA DE CAMPO,OPERATIVO,,PASEO DE  I.T. PRINCIPE PIO,2,20147325,
3554461, MUSEO NACIONAL DE ANTROPOLOGIA,3,RETIRO,35,LOS JERONIMOS,OPERATIVO,,PASEO DE  MUSEO NACIONAL DE ANTROPOLOGIA,11,11012987,
3554462, AECOM (ASOCIACION DE EMPRESAS DE LA CONSTRUCCION DE MADRID),3,RETIRO,35,LOS JERONIMOS,OPERATIVO,,CALLE DE  AECOM (ASOCIACION DE EMPRESAS DE LA CONSTRUCCION DE MADRID),64,11012964,
3554495, CONSEJO SUPERIOR DE INVESTIGACIONES,3,RETIRO,35,LOS JERONIMOS,OPERATIVO,,CALLE DE  CONSEJO SUPERIOR DE INVESTIGACIONES,1,11012968,
3554534, PLAZA DE MURILLO,3,RETIRO,35,LOS JERONIMOS,OPERATIVO,,CALLE DE  PLAZA DE MURILLO,27,11012952,
3554625, HOTEL RITZ,3,RETIRO,35,LOS JERONIMOS,OPERATIVO,,PLAZA DE  HOTEL RITZ,5,11012872,
3554928, EN LA ENTRADA DEL AYUNTAMIENTO DE MADRID,3,RETIRO,35,LOS JERONIMOS,OPERATIVO,,CALLE DE  EN LA ENTRADA DEL AYUNTAMIENTO DE MADRID,3,11012789,
3555626, COLONIA DEL MANZANARES,9,MONCLOA-ARAVACA,91,CASA DE CAMPO,OPERATIVO,,PASEO DE  COLONIA DEL MANZANARES,66,11051727,
3555722, DENTRO DEL AREA INFANTIL,3,RETIRO,35,LOS JERONIMOS,OPERATIVO,,CALLE DE  DENTRO DEL AREA INFANTIL,1,31014460,
3556112, TRIBUNAL DE CUENTAS,4,SALAMANCA,45,LISTA,OPERATIVO,,CALLE DE  TRIBUNAL DE CUENTAS,23,11019214,
3556362, DIRECCION SERVICIOS PROTECCION CIVIL Y BOMBEROS,9,MONCLOA-ARAVACA,91,CASA DE CAMPO,OPERATIVO,,AVENIDA DE  DIRECCION SERVICIOS PROTECCION CIVIL Y BOMBEROS,2,20173896,
3556665, RESIDENCIA MILITAR DON QUIJOTE,9,MONCLOA-ARAVACA,93,CIUDAD UNIVERSITARIA,OPERATIVO,,AVENIDA DE  RESIDENCIA MILITAR DON QUIJOTE,82,20010642,
3556929, C.E.I.P. SAN FRANCISCO DE ASIS,5,CHAMARTIN,51,EL VISO,OPERATIVO,,AVENIDA DE  C.E.I.P. SAN FRANCISCO DE ASIS,32,11021069,
3557017, CARRETERA DE LA DEHESA DE LA VILLA (INSTITUTO VIRGEN DE LA PALOMA),9,MONCLOA-ARAVACA,93,CIUDAD UNIVERSITARIA,OPERATIVO,,CALLE DE  CARRETERA DE LA DEHESA DE LA VILLA (INSTITUTO VIRGEN DE LA PALOMA),83,20000008,
3557020, MUSEO ARQUEOLOGICO NACIONAL,4,SALAMANCA,41,RECOLETOS,OPERATIVO,,CALLE DE  MUSEO ARQUEOLOGICO NACIONAL,12,11013761,
3557113, ROTONDA PUERTA DE ALCALA,4,SALAMANCA,41,RECOLETOS,OPERATIVO,,PLAZA DE  ROTONDA PUERTA DE ALCALA,2,11013678,
3557117, ROTONDA PUERTA DE ALCALA,4,SALAMANCA,41,RECOLETOS,OPERATIVO,,PLAZA DE  ROTONDA PUERTA DE ALCALA,4,11013680,
3557426, CALLE CONDE DE ARANDA 1,4,SALAMANCA,41,RECOLETOS,OPERATIVO,,CALLE DE  CALLE CONDE DE ARANDA 1,1,11013814,
3557945, CEIP CIUDAD DE ROMA,3,RETIRO,33,ESTRELLA,OPERATIVO,,CALLE DE  CEIP CIUDAD DE ROMA,2:00 AM,11013634,
3557946, CEIP CIUDAD DE ROMA,3,RETIRO,33,ESTRELLA,OPERATIVO,,CALLE DE  CEIP CIUDAD DE ROMA,1,11012057,
3558124, COLEGIO PUBLICO BARTOLOME COSIO,10,LATINA,107,LAS AGUILAS,OPERATIVO,,CALLE DE  COLEGIO PUBLICO BARTOLOME COSIO,19,31025319,
3558139, PARROQUIA NUESTRA SEÑORA DE HENAR,4,SALAMANCA,44,GUINDALERA,OPERATIVO,,CALLE DE  PARROQUIA NUESTRA SEÑORA DE HENAR,33,11018667,
3562088, C/V C. SERRANO,4,SALAMANCA,41,RECOLETOS,OPERATIVO,,CALLE DE  C/V C. SERRANO,12,11013990,
3562264, ANILLO VERDE CICLISTA (INST. DEPORTIVA CLUB DE CAMPO VILLA DE MADRID),9,MONCLOA-ARAVACA,93,CIUDAD UNIVERSITARIA,OPERATIVO,,CARRETERA DE  ANILLO VERDE CICLISTA (INST. DEPORTIVA CLUB DE CAMPO VILLA DE MADRID),12,20183945,
3562530, ZONA COMERCIAL,4,SALAMANCA,41,RECOLETOS,OPERATIVO,,CALLE DE  ZONA COMERCIAL,25,11014488,
3562553, CALLE NUÑEZ DE BALBOA 16,4,SALAMANCA,41,RECOLETOS,OPERATIVO,,CALLE DE  CALLE NUÑEZ DE BALBOA 16,16,11014560,
3562592, TORRE SERRANO,4,SALAMANCA,46,CASTELLANA,OPERATIVO,,CALLE DE  TORRE SERRANO,3,11019723,
3562711, CALLE DE PADILLA 1,4,SALAMANCA,46,CASTELLANA,OPERATIVO,,CALLE DE  CALLE DE PADILLA 1,1,11019862,
3563464, SAN ANTONIO MARIA CLARAF,5,CHAMARTIN,52,PROSPERIDAD,OPERATIVO,,CALLE DE  SAN ANTONIO MARIA CLARAF,1,11022758,
3563498, SAN FRANCISCO DE BORJA,4,SALAMANCA,46,CASTELLANA,OPERATIVO,,CALLE DE  SAN FRANCISCO DE BORJA,102,11019873,
3563602, PARROQUIA DE SANTA CRISTINA,10,LATINA,102,PUERTA DEL ANGEL,OPERATIVO,,PLAZA DE  PARROQUIA DE SANTA CRISTINA,4,11068830,
3564085, AVENIDA DE LA GALAXIA 2,9,MONCLOA-ARAVACA,97,ARAVACA,OPERATIVO,,AVENIDA DE  AVENIDA DE LA GALAXIA 2,2,11056924,
3564397, C/BRUJULA (ANILLO CICLISTA) PARQUE ARROYO POZUELO,9,MONCLOA-ARAVACA,97,ARAVACA,OPERATIVO,,CALLE DE  C/BRUJULA (ANILLO CICLISTA) PARQUE ARROYO POZUELO,66,20063938,
3564399, PARQUE ARROYO POZUELO (C/ ESCULTOR PERESEJO 62),9,MONCLOA-ARAVACA,97,ARAVACA,OPERATIVO,,CALLE DE  PARQUE ARROYO POZUELO (C/ ESCULTOR PERESEJO 62),62,20138022,
3564463, INSTALACION DEPORTIVA BASICA C.F. NUESTRA SEÑORA DEL BUEN CAMINO,9,MONCLOA-ARAVACA,97,ARAVACA,OPERATIVO,,GLORIETA DE  INSTALACION DEPORTIVA BASICA C.F. NUESTRA SEÑORA DEL BUEN CAMINO,1,31020483,
3564575, INSTALACION DEPORTIVA BASICA PARQUE ARROYO POZUELO I,9,MONCLOA-ARAVACA,97,ARAVACA,OPERATIVO,,CALLE DE  INSTALACION DEPORTIVA BASICA PARQUE ARROYO POZUELO I,10,31045365,
3564587, INST. DEPORTIVA BASICA ESTANQUE DE LAS TORMENTAS,9,MONCLOA-ARAVACA,97,ARAVACA,OPERATIVO,,CALLE DE  INST. DEPORTIVA BASICA ESTANQUE DE LAS TORMENTAS,21,11058366,
3564777, C.P. ROSA DE LUXEMBURGO,9,MONCLOA-ARAVACA,97,ARAVACA,OPERATIVO,,CALLE DE  C.P. ROSA DE LUXEMBURGO,16,20140585,
3565138, CENTRO DEPORTIVO MUNICIPAL ALFREDO GOYENECHE,9,MONCLOA-ARAVACA,97,ARAVACA,OPERATIVO,,CALLE DE  CENTRO DEPORTIVO MUNICIPAL ALFREDO GOYENECHE,40,31011019,
3565249, CALLE O´DONNEL 36,3,RETIRO,34,IBIZA,OPERATIVO,,CALLE DE  CALLE O´DONNEL 36,36,11012609,
3565629, C/ TRIBULETE Nº27,1,CENTRO,12,EMBAJADORES,OPERATIVO,10/07/2017,CALLE DE  C/ TRIBULETE Nº27,27,11002261,
3565634, C/TRIBULETE Nº17,1,CENTRO,12,EMBAJADORES,OPERATIVO,10/07/2017,CALLE DE  C/TRIBULETE Nº17,17,11002256,
3566462, ANILLO VERDE CICLISTA (CTRO COMERCIAL MONTECARMELO),8,FUENCARRAL-EL PARDO,88,EL GOLOSO,OPERATIVO,,CALLE DE  ANILLO VERDE CICLISTA (CTRO COMERCIAL MONTECARMELO),73,31007852,
3566463, CARRIL BICI (CERRO DE LAS TABLAS ),8,FUENCARRAL-EL PARDO,86,VALVERDE,OPERATIVO,,CALLE DE  CARRIL BICI (CERRO DE LAS TABLAS ),49,31030555,
3566494, CENTRO DEPORTIVO MUNICIPAL FERNANDO MARTIN,9,MONCLOA-ARAVACA,94,VALDEZARZA,OPERATIVO,,AVENIDA DE  CENTRO DEPORTIVO MUNICIPAL FERNANDO MARTIN,6,31009640,
3566640, MERCADO SANTA MARIA DE LA CABEZA,2,ARGANZUELA,26,PALOS DE MOGUER,OPERATIVO,,PASEO DE  MERCADO SANTA MARIA DE LA CABEZA,39,11010285,
3566672, C/ ARROYOFRESNO 17 ANILLO VERDE CICLISTA,9,MONCLOA-ARAVACA,93,CIUDAD UNIVERSITARIA,OPERATIVO,,CALLE DE  C/ ARROYOFRESNO 17 ANILLO VERDE CICLISTA,15,20017220,
3566709, ESTADIO SANTIAGO BERNABEU,5,CHAMARTIN,54,HISPANOAMERICA,OPERATIVO,,AVENIDA DE  ESTADIO SANTIAGO BERNABEU,2,11020909,
3568803, AVENIDA NICETO ALCALA ZAMORA 20,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,01/03/2013,AVENIDA DE  AVENIDA NICETO ALCALA ZAMORA 20,20,31017537,
3568804, CALLE FINA DE CALDERON 28,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,,CALLE DE  CALLE FINA DE CALDERON 28,28,31041201,
3568805, AVENIDA SECUNDINO ZUAZO 80,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,,AVENIDA DE  AVENIDA SECUNDINO ZUAZO 80,80,31039636,
3568866,AVENIDA DE OPORTO 100,11,CARABANCHEL,112,OPAÑEL,OPERATIVO,,GLORIETA DE AVENIDA DE OPORTO 100,6,11070358,
3568867,AVENIDA DE OPORTO 30,11,CARABANCHEL,112,OPAÑEL,OPERATIVO,,AVENIDA DE AVENIDA DE OPORTO 30,32,11070159,
3568890,CALLE DE BLASA PEREZ 1,11,CARABANCHEL,113,SAN ISIDRO,OPERATIVO,,CALLE DE CALLE DE BLASA PEREZ 1,126,31028689,
3568892,CALLE DE SANTA LUCRECIA 11,11,CARABANCHEL,112,OPAÑEL,OPERATIVO,,CALLE DE CALLE DE SANTA LUCRECIA 11,11,31000482,
3568893,,17,VILLAVERDE,175,LOS ANGELES,OPERATIVO,,CALLE DE ,18,20153573,
3568894,,17,VILLAVERDE,174,LOS ROSALES,OPERATIVO,,CALLE DE ,12,20182859,
3568902, PLAZA DE LA PEÑA GUDINA 1,13,PUENTE DE VALLECAS,133,PALOMERAS BAJAS,OPERATIVO,,PLAZA DE  PLAZA DE LA PEÑA GUDINA 1,1,31045145,
3568904, AVENIDA NIZA 63,20,SAN BLAS-CANILLEJAS,205,ROSAS,OPERATIVO,,AVENIDA DE  AVENIDA NIZA 63,63,20107847,
3568905, CALLE ESTOCOLMO 59,20,SAN BLAS-CANILLEJAS,205,ROSAS,OPERATIVO,,CALLE DE  CALLE ESTOCOLMO 59,59,31052864,
3568906, AVENIDA BADAJOZ 76,15,CIUDAD LINEAL,155,SAN PASCUAL,OPERATIVO,,AVENIDA DE  AVENIDA BADAJOZ 76,76,20089580,
3568907, AVENIDA NICETO ALCALA ZAMORA 12,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,01/03/2013,AVENIDA DE  AVENIDA NICETO ALCALA ZAMORA 12,12,31027986,
3568908, C/ BARCELO Nº2,1,CENTRO,14,JUSTICIA,OPERATIVO,,CALLE DE  C/ BARCELO Nº2,2,11005231,
3568910, CALLE RIOBAMBA 11,20,SAN BLAS-CANILLEJAS,208,EL SALVADOR,OPERATIVO,,CALLE DE  CALLE RIOBAMBA 11,11,20109446,
3568911, PASEO ALAMEDA DE OSUNA 46,21,BARAJAS,211,ALAMEDA DE OSUNA,OPERATIVO,,PASEO DE  PASEO ALAMEDA DE OSUNA 46,46,31043177,
3568912, CALLE NEVADO DEL CUMBAL 2,16,HORTALEZA,164,PINAR DEL REY,OPERATIVO,,CALLE DE  CALLE NEVADO DEL CUMBAL 2,2,20155841,
3568913, GLORIETA MAR DE CRISTAL 1,16,HORTALEZA,163,CANILLAS,OPERATIVO,,GLORIETA DE  GLORIETA MAR DE CRISTAL 1,1,31031862,
3569013, CALLE DE LA SILVINA 9,12,USERA,123,SAN FERMIN,OPERATIVO,24/10/2017,CALLE DE  CALLE DE LA SILVINA 9,9,20141685,
3569014, CALLE DE ELISA OCHOA 2,12,USERA,127,PRADOLONGO,OPERATIVO,24/10/2017,CALLE DE  CALLE DE ELISA OCHOA 2,2,20111866,
3569261, JUNTA MUNICIPAL DE LATINA / AUDITORIO PACO DE LUCIA,10,LATINA,107,LAS AGUILAS,OPERATIVO,,AVENIDA DE  JUNTA MUNICIPAL DE LATINA / AUDITORIO PACO DE LUCIA,2:00 AM,31003920,
3569262, PARQUE DE LA CUÑA VERDE (C/ CONCEJAL FCO JOSE JIMENEZ MARTIN 174),10,LATINA,103,LUCERO,OPERATIVO,,CALLE DE  PARQUE DE LA CUÑA VERDE (C/ CONCEJAL FCO JOSE JIMENEZ MARTIN 174),174,20086599,
3569263, PARQUE INFANTIL NOREÑA GOIZUETA,2,ARGANZUELA,24,LEGAZPI,OPERATIVO,,CALLE DE  PARQUE INFANTIL NOREÑA GOIZUETA,2,11009226,
3569264,DUERO,2,ARGANZUELA,24,LEGAZPI,OPERATIVO,,CALLE DE DUERO,8,31022353,
3569265, ESTACION DE METRO PELAYO,3,RETIRO,31,PACIFICO,OPERATIVO,,AVENIDA DE  ESTACION DE METRO PELAYO,25,11010748,
3569266, C/LUIS LARRAINZA. C.P. PADRE POVEDA,5,CHAMARTIN,53,CIUDAD JARDIN,OPERATIVO,,CALLE DE  C/LUIS LARRAINZA. C.P. PADRE POVEDA,57,11023438,
3569267, C/LUIS LARRAINZA. C.P. PADRE POVEDA,5,CHAMARTIN,53,CIUDAD JARDIN,OPERATIVO,,AVENIDA DE  C/LUIS LARRAINZA. C.P. PADRE POVEDA,21,11023058,
3569268, C/LUIS LARRAINZA. C.P. PADRE POVEDA,5,CHAMARTIN,53,CIUDAD JARDIN,OPERATIVO,,CALLE DE  C/LUIS LARRAINZA. C.P. PADRE POVEDA,57,11023438,
3569269, C/JOSE VASCONCELOS C/CASTELLANA,5,CHAMARTIN,56,CASTILLA,OPERATIVO,,CALLE DE  C/JOSE VASCONCELOS C/CASTELLANA,2,20105700,
3569270, JUNTO A CARRIL BICI,2,ARGANZUELA,26,PALOS DE MOGUER,OPERATIVO,,GLORIETA DE  JUNTO A CARRIL BICI,4,11009880,
3569272, POLIDEPORTIVO LAS CRUCES,10,LATINA,107,LAS AGUILAS,OPERATIVO,,AVENIDA DE  POLIDEPORTIVO LAS CRUCES,72,31034963,
3569405, C/ DUQUE DE NAJERA Nº3,1,CENTRO,11,PALACIO,OPERATIVO,,CALLE DE  C/ DUQUE DE NAJERA Nº3,3,31038731,
3569426, COLEGIO PÚBLICO CIUDAD DE LOS ÁNGELES,17,VILLAVERDE,175,LOS ANGELES,OPERATIVO,02/11/2017,CALLE DE  COLEGIO PÚBLICO CIUDAD DE LOS ÁNGELES,6,11128504,
3569427, PASEO DE ALBERTO PALACIOS 15,17,VILLAVERDE,171,VILLAVERDE ALTO C.H.,OPERATIVO,02/11/2017,PASEO DE  PASEO DE ALBERTO PALACIOS 15,15,11124234,
3569428, JUNTA MUNICIPAL DEL DISTRITO DE VILLAVERDE,17,VILLAVERDE,171,VILLAVERDE ALTO C.H.,OPERATIVO,02/11/2017,CALLE DE  JUNTA MUNICIPAL DEL DISTRITO DE VILLAVERDE,53,11124899,
3569429, I.E.S. EL ESPINILLO,17,VILLAVERDE,174,LOS ROSALES,OPERATIVO,02/11/2017,CALLE DE  I.E.S. EL ESPINILLO,13,31018923,
3569430," Calle de Puerto Serrano, 3",13,PUENTE DE VALLECAS,136,NUMANCIA,OPERATIVO,02/11/2017,"CALLE DE  Calle de Puerto Serrano, 3",14B,11099283,
3575550, CALLE DE LA SIERRA VIEJA 62,18,VILLA DE VALLECAS,181,CASCO H.VALLECAS,OPERATIVO,26/10/2017,CALLE DE  CALLE DE LA SIERRA VIEJA 62,62,31009833,
3575644, CEIP MAESTRO PADILLA,11,CARABANCHEL,116,BUENAVISTA,OPERATIVO,14/11/2017,AVENIDA DE  CEIP MAESTRO PADILLA,112,31040803,
3575653, CALLE DEL PATRIMONIO DE LA HUMANIDAD 37,11,CARABANCHEL,116,BUENAVISTA,OPERATIVO,14/11/2017,CALLE DE  CALLE DEL PATRIMONIO DE LA HUMANIDAD 37,37,31034585,
3577914, CALLE DE SAN CIPRIANO,19,VICALVARO,191,CASCO H.VICALVARO,OPERATIVO,16/11/2017,AVENIDA DE  CALLE DE SAN CIPRIANO,327,31010246,
3579662," CALLE DEL CONGOSTO, 78",18,VILLA DE VALLECAS,183,ENSANCHE DE VALLECAS,OPERATIVO,17/11/2017,"AVENIDA DE  CALLE DEL CONGOSTO, 78",3,31029806,
3844950," EMPRESA MUNICIPAL DE TRANSPORTES DE MADRID, S.A.",11,CARABANCHEL,116,BUENAVISTA,OPERATIVO,07/12/2017,"AVENIDA DE  EMPRESA MUNICIPAL DE TRANSPORTES DE MADRID, S.A.",122,31007172,
3847355, CALLE SAN VENANCIO 34,20,SAN BLAS-CANILLEJAS,207,CANILLEJAS,OPERATIVO,,CALLE DE  CALLE SAN VENANCIO 34,34,31006300,
3847500, AVENIDA ARCENTALES 28,20,SAN BLAS-CANILLEJAS,205,ROSAS,OPERATIVO,,AVENIDA DE  AVENIDA ARCENTALES 28,28,31024129,
3847544, AVENIDA CANILLEJAS A VICALVARO 67,20,SAN BLAS-CANILLEJAS,202,HELLIN,OPERATIVO,,AVENIDA DE  AVENIDA CANILLEJAS A VICALVARO 67,67,20096985,
3848671, CALLE PUERTO DE SANTA MARIA 16,16,HORTALEZA,162,PIOVERA,OPERATIVO,,CALLE DE  CALLE PUERTO DE SANTA MARIA 16,16,11114817,
3848681,SITUADO_APARCABICICLETAS COLEGIO SENARA,14,MORATALAZ,146,VINATEROS,OPERATIVO,19/04/2018,AVENIDA DE SITUADO_APARCABICICLETAS COLEGIO SENARA,178B,20181694,
3912931, CALLE JOSE ANTONIO CODERCH 59,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,01/02/2018,CALLE DE  CALLE JOSE ANTONIO CODERCH 59,59,31039798,
3912936, CALLE FELIX CANDELA 14,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,01/02/2018,CALLE DE  CALLE FELIX CANDELA 14,14,31038954,
3912941, AVENIDA SECUNDINO ZUAZO 15,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,01/02/2018,AVENIDA DE  AVENIDA SECUNDINO ZUAZO 15,15,31039567,
3912945, CALLE LUIS MARTINEZ FEDUCHI 64,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,01/02/2018,CALLE DE  CALLE LUIS MARTINEZ FEDUCHI 64,64,31042500,
3912950, CALLE MARIA DE LAS MERCEDES DE BORBON 228,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,01/02/2018,CALLE DE  CALLE MARIA DE LAS MERCEDES DE BORBON 228,228,31045033,
3912955, AVENIDA SECUNDINO ZUAZO 42,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,01/02/2018,AVENIDA DE  AVENIDA SECUNDINO ZUAZO 42,42,31041155,
3913486, CALLE FINA DE CALDERON 68,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,01/02/2018,CALLE DE  CALLE FINA DE CALDERON 68,68,31039808,
3913489, CALLE FINA DE CALDERON 34,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,01/02/2018,CALLE DE  CALLE FINA DE CALDERON 34,34,31043349,
3913492, CALLE LUIS MARTINEZ FEDUCHI 96,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,01/02/2018,CALLE DE  CALLE LUIS MARTINEZ FEDUCHI 96,96,31041752,
3913494, CAMINO HUERTA 25,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,01/02/2018,CAMINO DE  CAMINO HUERTA 25,25,20178427,
3913497, CALLE FINA DE CALDERON 14,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,01/02/2018,CALLE DE  CALLE FINA DE CALDERON 14,14,31047672,
3913500, CALLE FINA DE CALDERON 8,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,01/02/2018,CALLE DE  CALLE FINA DE CALDERON 8,8,31039805,
3913503, CALLE MARIA DE LAS MERCEDES DE BORBON 190,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,01/02/2018,CALLE DE  CALLE MARIA DE LAS MERCEDES DE BORBON 190,190,31052866,
3913506, CALLE LUIS MOYA BLANCO 75,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,01/02/2018,CALLE DE  CALLE LUIS MOYA BLANCO 75,75,31039813,
3913509, CALLE LUIS MOYA BLANCO 78,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,01/02/2018,CALLE DE  CALLE LUIS MOYA BLANCO 78,78,31039812,
3913511, AVENIDA FRANCISCO JAVIER SAENZ DE OIZA 162,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,01/02/2018,AVENIDA DE  AVENIDA FRANCISCO JAVIER SAENZ DE OIZA 162,162,31041492,
3913514, AVENIDA SECUNDINO ZUAZO 99,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,01/02/2018,AVENIDA DE  AVENIDA SECUNDINO ZUAZO 99,99,31039918,
3913517, AVENIDA SECUNDINO ZUAZO 102,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,01/02/2018,AVENIDA DE  AVENIDA SECUNDINO ZUAZO 102,102,31042950,
3913520, CALLE JOSEFINA ALDECOA 8,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,01/02/2018,CALLE DE  CALLE JOSEFINA ALDECOA 8,8,31039817,
3913524, CALLE MARIA DE LAS MERCEDES DE BORBON 120,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,01/02/2018,CALLE DE  CALLE MARIA DE LAS MERCEDES DE BORBON 120,120,31050576,
3913526, AVENIDA FRANCISCO JAVIER SAENZ DE OIZA 242,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,01/02/2018,AVENIDA DE  AVENIDA FRANCISCO JAVIER SAENZ DE OIZA 242,242,31049466,
3913529, CALLE LEANDRO SILVA 29,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,01/02/2018,CALLE DE  CALLE LEANDRO SILVA 29,29,31038914,
3913532, CALLE LEANDRO SILVA 29,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,01/02/2018,CALLE DE  CALLE LEANDRO SILVA 29,29,31038914,
3913535, AVENIDA SECUNDINO ZUAZO 134,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,01/02/2018,AVENIDA DE  AVENIDA SECUNDINO ZUAZO 134,134,31039692,
3913537, CALLE JORDI SOLE TURA 8,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,01/02/2018,CALLE DE  CALLE JORDI SOLE TURA 8,8,31039531,
3914117, CALLE JORDI SOLE TURA 26,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,01/02/2018,CALLE DE  CALLE JORDI SOLE TURA 26,26,31051935,
3914121, CALLE JORDI SOLE TURA 13,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,01/02/2018,CALLE DE  CALLE JORDI SOLE TURA 13,13,31039542,
3914125, CALLE JULIO CANO LASSO 47,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,01/02/2018,CALLE DE  CALLE JULIO CANO LASSO 47,47,31040778,
3914129, CALLE JOSE ANTONIO FERNANDEZ ORDOÑEZ 7,16,HORTALEZA,166,VALDEFUENTES,OPERATIVO,01/02/2018,CALLE DE  CALLE JOSE ANTONIO FERNANDEZ ORDOÑEZ 7,7,31039096,
