﻿gis_x;gis_y;fecha_alta;distrito;barrio;calle;calle_buena;num_finca;matricula
439371,2353150000;4481161,9054770000;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;DOCTOR RAMON CASTROVIEJO, CALLE, DEL; CALLE DEL DOCTOR RAMON CASTROVIEJO;21;0108420866
439972,8130716740;4480636,8353313300;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE; AVENIDA DE EL FERROL;S/N;0108420794
439861,5723309330;4480714,0205165200;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE; AVENIDA DE EL FERROL;S/N;0108420795
440026,0167753770;4480736,9649609600;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE; AVENIDA DE EL FERROL;47;0108420801
440343,6278864880;4480646,0760720700;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE; AVENIDA DE EL FERROL;11;0108420816
440234,4612198220;4480642,5205165200;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE; AVENIDA DE EL FERROL;18;0108420817
440130,0352938960;4480620,0205165200;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE; AVENIDA DE EL FERROL;29;0108420818
440103,7389975990;4480790,6316276300;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE; AVENIDA DE EL FERROL;S/N;0108420905
439936,1278864880;4480738,7982942900;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE; AVENIDA DE EL FERROL;S/N;0108420906
439886,2945531550;4480642,3908868900;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;EL FERROL, AVENIDA, DE; AVENIDA DE EL FERROL;S/N;0108420908
439594,9056642660;4481521,4927387400;2021-03-22;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;ESQUIVIAS, PLAZA, DE; PLAZA DE ESQUIVIAS;14;0108431155
439794,2575161180;4481557,9094054000;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;FERMIN CABALLERO, CALLE, DE; CALLE DE FERMIN CABALLERO;S/N;0108420869
439550,3933185870;4481484,4032325700;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;FERMIN CABALLERO, CALLE, DE; CALLE DE FERMIN CABALLERO;72;0108420872
440022,7945531550;4481667,6316276300;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;FERMIN CABALLERO, CALLE, DE; CALLE DE FERMIN CABALLERO;S/N;0108420878
439970,6834420440;4481039,5205165200;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;FONSAGRADA, PLAZA, DE; PLAZA DE FONSAGRADA;9;0108420861
439367,7864110000;4480643,5137680000;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GANAPANES, CAMINO, DE; CAMINO DE GANAPANES;S/N;0108420839
439337,3697440000;4480766,8471010000;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GANAPANES, CAMINO, DE; CAMINO DE GANAPANES;S/N;0108420840
440254,7019605620;4481356,9834794800;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE; CALLE DE GINZO DE LIMIA;S/N;0108420809
440390,4056642660;4480840,9927387400;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE; CALLE DE GINZO DE LIMIA;S/N;0108420826
440416,4056642660;4480740,5760720700;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE; CALLE DE GINZO DE LIMIA;S/N;0108420827
440347,7389975990;4481004,1871831800;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE; CALLE DE GINZO DE LIMIA;25;0108420857
440318,8130716740;4481097,9587881200;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE; CALLE DE GINZO DE LIMIA;35;0108420858
440000,2698617970;4481776,6501461500;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE; CALLE DE GINZO DE LIMIA;S/N;0108420879
439884,4058220000;4481842,2922360000;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE; CALLE DE GINZO DE LIMIA;S/N;0108420880
440170,8711100000;4481602,7106000000;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE; CALLE DE GINZO DE LIMIA;S/N;0108420881
440297,3686272290;4481169,6501461500;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE; CALLE DE GINZO DE LIMIA;41;0108420899
440325,6278864880;4480772,7982942900;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;GINZO DE LIMIA, CALLE, DE; CALLE DE GINZO DE LIMIA;7;0108420910
439613,6191640000;4480882,7866410000;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;LA BAÑEZA, CALLE, DE; CALLE DE LA BAÑEZA;7;0108420846
439493,4524980000;4480866,7310850000;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;LA BAÑEZA, CALLE, DE; CALLE DE LA BAÑEZA;22;0108420847
439371,1143182420;4480815,1587641200;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;LA BAÑEZA, CALLE, DE; CALLE DE LA BAÑEZA;37;0108420848
439390,1753000000;4480887,2915460000;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;LA BAÑEZA, CALLE, DE; CALLE DE LA BAÑEZA;32;0108420850
439988,1834420440;4480838,0205165200;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE; CALLE DE MELCHOR FERNANDEZ ALMAGRO;66;0108420802
440102,5908494510;4480867,7612572600;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE; CALLE DE MELCHOR FERNANDEZ ALMAGRO;60;0108420803
440294,3686272290;4480899,0575535500;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE; CALLE DE MELCHOR FERNANDEZ ALMAGRO;103;0108420828
440015,8583391630;4480826,8970597300;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE; CALLE DE MELCHOR FERNANDEZ ALMAGRO;66;0108420829
439910,0352938960;4480797,6871831800;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE; CALLE DE MELCHOR FERNANDEZ ALMAGRO;72;0108420830
439807,5538124140;4480764,6131091100;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE; CALLE DE MELCHOR FERNANDEZ ALMAGRO;S/N;0108420831
439862,4524980000;4480804,1755290000;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MELCHOR FERNANDEZ ALMAGRO, CALLE, DE; CALLE DE MELCHOR FERNANDEZ ALMAGRO;76;0108420888
440256,0723309330;4481056,2982942900;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MONDARIZ, PLAZA, DE; PLAZA DE MONDARIZ;9;0108420856
440241,5723309330;4481106,2982942900;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MONDARIZ, PLAZA, DE; PLAZA DE MONDARIZ;6;0108420859
440192,3223309330;4481159,9094054000;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MONDARIZ, PLAZA, DE; PLAZA DE MONDARIZ;1;0108420894
439756,3969420000;4481077,1199740000;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MONFORTE DE LEMOS, AVENIDA, DE; AVENIDA DE MONFORTE DE LEMOS;42;0108420805
439803,0865700000;4481088,6636000000;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MONFORTE DE LEMOS, AVENIDA, DE; AVENIDA DE MONFORTE DE LEMOS;S/N;0108420806
439891,5723309330;4481111,6316276300;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MONFORTE DE LEMOS, AVENIDA, DE; AVENIDA DE MONFORTE DE LEMOS;38;0108420807
440036,1191640000;4481154,8421960000;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MONFORTE DE LEMOS, AVENIDA, DE; AVENIDA DE MONFORTE DE LEMOS;32 B;0108420808
439579,9524980000;4480949,1755290000;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MONFORTE DE LEMOS, AVENIDA, DE; AVENIDA DE MONFORTE DE LEMOS;143;0108420849
439350,6247840000;4480969,5214930000;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MONFORTE DE LEMOS, AVENIDA, DE; AVENIDA DE MONFORTE DE LEMOS;178;0108420864
439747,6191640000;4481045,4533070000;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MONFORTE DE LEMOS, AVENIDA, DE; AVENIDA DE MONFORTE DE LEMOS;127;0108420883
439909,1093679700;4481085,7982942900;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MONFORTE DE LEMOS, AVENIDA, DE; AVENIDA DE MONFORTE DE LEMOS;117;0108420884
439584,7302750000;4480997,3421960000;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MONFORTE DE LEMOS, AVENIDA, DE; AVENIDA DE MONFORTE DE LEMOS;141;0108420885
439516,1957877230;4480978,0575535500;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MONFORTE DE LEMOS, AVENIDA, DE; AVENIDA DE MONFORTE DE LEMOS;149;0108420886
439347,8871457480;4480927,8723683700;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MONFORTE DE LEMOS, AVENIDA, DE; AVENIDA DE MONFORTE DE LEMOS;173;0108420887
439803,5538124140;4481057,9464424400;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MONFORTE DE LEMOS, AVENIDA, DE; AVENIDA DE MONFORTE DE LEMOS;123;0108420889
439422,6197440000;4480953,9304340000;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MONFORTE DE LEMOS, AVENIDA, DE; AVENIDA DE MONFORTE DE LEMOS;163;0108420890
440032,4889975990;4481117,4094054000;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MONFORTE DE LEMOS, AVENIDA, DE; AVENIDA DE MONFORTE DE LEMOS;111;0108420891
440123,8969420000;4481142,1755290000;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MONFORTE DE LEMOS, AVENIDA, DE; AVENIDA DE MONFORTE DE LEMOS;107;0108420896
439549,8969420000;4481021,6755290000;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MONFORTE DE LEMOS, AVENIDA, DE; AVENIDA DE MONFORTE DE LEMOS;64;0108420903
439448,0970222910;4480994,8723683700;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;MONFORTE DE LEMOS, AVENIDA, DE; AVENIDA DE MONFORTE DE LEMOS;68;0108420904
440178,9982568590;4480885,3168128100;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;PADRON, PLAZA, DE; PLAZA DE PADRON;1;0108420804
440154,5080530000;4480941,1199740000;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;PADRON, PLAZA, DE; PLAZA DE PADRON;3;0108420854
439928,4754560000;4481586,5857370000;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;PINTOR FRANCISCO LLORENS, CALLE, DEL; CALLE DEL PINTOR FRANCISCO LLORENS;5;0108420877
439517,9513300000;4480698,9654000000;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;PONFERRADA, CALLE, DE; CALLE DE PONFERRADA;2;0108420843
439623,4480580000;4480714,9505070000;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;PONFERRADA, CALLE, DE; CALLE DE PONFERRADA;23;0108420844
439603,4612198220;4480796,3538498500;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;PONFERRADA, CALLE, DE; CALLE DE PONFERRADA;27;0108420845
439512,2945531550;4480469,1871831800;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;PUENTEDEUME, CALLE, DE; CALLE DE PUENTEDEUME;13;0108420823
439472,0723309330;4480500,1594054000;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;PUENTEDEUME, CALLE, DE; CALLE DE PUENTEDEUME;S/N;0108420824
439328,7389975990;4481101,0760720700;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;PUERTO DE LA CRUZ, PLAZA, DE; PLAZA DE PUERTO DE LA CRUZ;3;0108420865
439495,0723309330;4481047,5760720700;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;PUERTO DE MASPALOMAS, CALLE, DEL; CALLE DEL PUERTO DE MASPALOMAS;6;0108420867
439453,7075380000;4481202,3499210000;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;PUERTO DE MASPALOMAS, CALLE, DEL; CALLE DEL PUERTO DE MASPALOMAS;26;0108420868
439465,8413870000;4481157,3421960000;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;PUERTO DE MASPALOMAS, CALLE, DEL; CALLE DEL PUERTO DE MASPALOMAS;26;0108420909
439910,4524980000;4480877,4533070000;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;REDONDELA, PLAZA, DE; PLAZA DE REDONDELA;3;0108420852
440218,9056642660;4480478,0760720700;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;RIBADAVIA, CALLE, DE; CALLE DE RIBADAVIA;47;0108420799
439635,3686272290;4480417,0205165200;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;RIBADAVIA, CALLE, DE; CALLE DE RIBADAVIA;1;0108420800
439833,8871457480;4480434,4279239200;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;RIBADAVIA, CALLE, DE; CALLE DE RIBADAVIA;11;0108420815
439982,7389975990;4480474,7427387400;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;RIBADAVIA, CALLE, DE; CALLE DE RIBADAVIA;27;0108420819
439925,8007259950;4480429,1686646600;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;RIBADAVIA, CALLE, DE; CALLE DE RIBADAVIA;S/N;0108420882
440032,1834420440;4480456,1871831800;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;RIBADAVIA, CALLE, DE; CALLE DE RIBADAVIA;45;0108420901
440113,4612198220;4480465,2427387400;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;RIBADAVIA, CALLE, DE; CALLE DE RIBADAVIA;S/N;0108420902
439721,7858310000;4480969,5088630000;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;RIBADEO, PLAZA, DE; PLAZA DE RIBADEO;10;0108420863
439963,1464050070;4481462,5019980000;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;SANTIAGO DE COMPOSTELA, CALLE, DE; CALLE DE SANTIAGO DE COMPOSTELA;S/N;0108420873
439818,4569380000;4481425,3449960000;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;SANTIAGO DE COMPOSTELA, CALLE, DE; CALLE DE SANTIAGO DE COMPOSTELA;S/N;0108420874
439644,1834420440;4481377,3538498500;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;SANTIAGO DE COMPOSTELA, CALLE, DE; CALLE DE SANTIAGO DE COMPOSTELA;S/N;0108420875
440108,0124930000;4481502,5116630000;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;SANTIAGO DE COMPOSTELA, CALLE, DE; CALLE DE SANTIAGO DE COMPOSTELA;S/N;0108420876
439464,2258350000;4480621,6171740000;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;SARRIA, CALLE, DE; CALLE DE SARRIA;35;0108420841
439426,2864110000;4480757,8471010000;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;SARRIA, CALLE, DE; CALLE DE SARRIA;59;0108420842
439792,9889975990;4480341,8260720700;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;SINESIO DELGADO, CALLE, DE; CALLE DE SINESIO DELGADO;58;0108420796
439992,2945531550;4480364,0575535500;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;SINESIO DELGADO, CALLE, DE; CALLE DE SINESIO DELGADO;44;0108420797
440190,5167753770;4480385,5205165200;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;SINESIO DELGADO, CALLE, DE; CALLE DE SINESIO DELGADO;32;0108420798
440075,6278864880;4480372,2427387400;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;SINESIO DELGADO, CALLE, DE; CALLE DE SINESIO DELGADO;38;0108420892
439882,6278864880;4480348,2427387400;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;SINESIO DELGADO, CALLE, DE; CALLE DE SINESIO DELGADO;50;0108420893
439701,7389975990;4480331,0760720700;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;SINESIO DELGADO, CALLE, DE; CALLE DE SINESIO DELGADO;64;0108420895
439789,2487940000;4480845,2125670000;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;TUY, PLAZA, DE; PLAZA DE TUY;3;0108420851
439553,9569380000;4481622,2616630000;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;UBEDA, CALLE, DE; CALLE DE UBEDA;17;0108420871
440121,9013820000;4481409,0672180000;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;VAGUADA, PASEO, DE LA; PASEO DE LA VAGUADA;S/N;0108420810
440044,6236040000;4481387,9561070000;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;VAGUADA, PASEO, DE LA; PASEO DE LA VAGUADA;3;0108420811
439889,3753100000;4481348,8082000000;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;VAGUADA, PASEO, DE LA; PASEO DE LA VAGUADA;S/N;0108420812
439756,9056642660;4481311,9094054000;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;VAGUADA, PASEO, DE LA; PASEO DE LA VAGUADA;S/N;0108420813
439678,3969420000;4481292,3977520000;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;VAGUADA, PASEO, DE LA; PASEO DE LA VAGUADA;S/N;0108420814
439876,7858310000;4481009,2310850000;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;VERIN, PLAZA, DE; PLAZA DE VERIN;15;0108420862
439653,5124930000;4481452,0672180000;2017-01-01;08  FUENCARRAL-EL PARDO;08-04 EL PILAR;VILLAFRANCA DE LOS BARROS, PLAZA, DE; PLAZA DE VILLAFRANCA DE LOS BARROS;2;0108420912
440961,3315901920;4481973,3908868900;2017-01-01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;ALFREDO MARQUERIE, CALLE, DE; CALLE DE ALFREDO MARQUERIE;1 A;0108520755
440687,1038160000;4482141,5017530000;2017-01-01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;ALFREDO MARQUERIE, CALLE, DE; CALLE DE ALFREDO MARQUERIE;17;0108520766
440453,9556680000;4482044,7239750000;2017-01-01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;ALFREDO MARQUERIE, CALLE, DE; CALLE DE ALFREDO MARQUERIE;6;0108520778
440345,5869500000;4482101,9027950000;2017-01-01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;ALFREDO MARQUERIE, CALLE, DE; CALLE DE ALFREDO MARQUERIE;S/N;0108520779
440216,9243410000;4481963,1070500000;2017-01-01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;ALFREDO MARQUERIE, CALLE, DE; CALLE DE ALFREDO MARQUERIE;10 B;0108520780
440084,7021180000;4481928,0700130000;2017-01-01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;ALFREDO MARQUERIE, CALLE, DE; CALLE DE ALFREDO MARQUERIE;14;0108520781
440445,5723309330;4481472,8260720700;2017-01-01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;ANTONIO LOPEZ AGUADO, CALLE, DE; CALLE DE ANTONIO LOPEZ AGUADO;20;0108520743
440577,6556642660;4481523,0760720700;2017-01-01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;ANTONIO LOPEZ AGUADO, CALLE, DE; CALLE DE ANTONIO LOPEZ AGUADO;10;0108520744
440689,4416400000;4481588,4714300000;2017-01-01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;ANTONIO LOPEZ AGUADO, CALLE, DE; CALLE DE ANTONIO LOPEZ AGUADO;1;0108520745
441341,7240200000;4481399,9357270000;2017-01-01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;ARTURO DUPERIER, CALLE, DE; CALLE DE ARTURO DUPERIER;S/N;0108520670
441276,4612198220;4481714,6316276300;2017-01-01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;ARTURO DUPERIER, CALLE, DE; CALLE DE ARTURO DUPERIER;7;0108520728
441297,9929340000;4481596,9156590000;2017-01-01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;ARTURO DUPERIER, CALLE, DE; CALLE DE ARTURO DUPERIER;3;0108520729
441315,1734900000;4481488,8693630000;2017-01-01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;ARTURO DUPERIER, CALLE, DE; CALLE DE ARTURO DUPERIER;2;0108520730
441396,2240200000;4481360,3801720000;2017-01-01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;ARZOBISPO MORCILLO, CALLE, DEL; CALLE DEL ARZOBISPO MORCILLO;3;0108520671
441485,8351320000;4481345,0468380000;2017-01-01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;ARZOBISPO MORCILLO, CALLE, DEL; CALLE DEL ARZOBISPO MORCILLO;S/N;0108520672
441202,8501087110;4481423,0575535500;2017-01-01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;ARZOBISPO MORCILLO, CALLE, DEL; CALLE DEL ARZOBISPO MORCILLO;6;0108520679
441094,7846010000;4481437,0545480000;2017-01-01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;ARZOBISPO MORCILLO, CALLE, DEL; CALLE DEL ARZOBISPO MORCILLO;10;0108520731
440885,4512680000;4481454,1101040000;2017-01-01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;ARZOBISPO MORCILLO, CALLE, DEL; CALLE DEL ARZOBISPO MORCILLO;32;0108520732
440914,5438600000;4481617,5360300000;2017-01-01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;ARZOBISPO MORCILLO, CALLE, DEL; CALLE DEL ARZOBISPO MORCILLO;42;0108520733
440832,4512680000;4481516,1101040000;2017-01-01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;ARZOBISPO MORCILLO, CALLE, DEL; CALLE DEL ARZOBISPO MORCILLO;S/N;0108520734
440756,6278864880;4481643,9464424400;2017-01-01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;ARZOBISPO MORCILLO, CALLE, DEL; CALLE DEL ARZOBISPO MORCILLO;17;0108520735
441080,0346010000;4481408,8323260000;2017-01-01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;ARZOBISPO MORCILLO, CALLE, DEL; CALLE DEL ARZOBISPO MORCILLO;9;0108520736
440962,9512680000;4481391,7489930000;2017-01-01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;ARZOBISPO MORCILLO, CALLE, DEL; CALLE DEL ARZOBISPO MORCILLO;11;0108520737
440784,6061142940;4481559,3827474900;2017-01-01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;ARZOBISPO MORCILLO, CALLE, DEL; CALLE DEL ARZOBISPO MORCILLO;S/N;0108520738
441817,2331534840;4481067,9145307300;2017-01-01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;CASTELLANA, PASEO, DE LA; PASEO DE LA CASTELLANA;S/N;0108520691
440743,4001120000;4482070,8721230000;2017-01-01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FERMIN CABALLERO, CALLE, DE; CALLE DE FERMIN CABALLERO;6;0108520686
440478,9927050000;4481919,7980490000;2017-01-01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FERMIN CABALLERO, CALLE, DE; CALLE DE FERMIN CABALLERO;24;0108520687
440819,2149270000;4482070,7610120000;2017-01-01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FERMIN CABALLERO, CALLE, DE; CALLE DE FERMIN CABALLERO;2;0108520693
440882,1038160000;4482088,4647160000;2017-01-01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FERMIN CABALLERO, CALLE, DE; CALLE DE FERMIN CABALLERO;S/N;0108520756
440662,5852970000;4482008,2424940000;2017-01-01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FERMIN CABALLERO, CALLE, DE; CALLE DE FERMIN CABALLERO;12;0108520763
440589,4741860000;4481982,7980490000;2017-01-01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FERMIN CABALLERO, CALLE, DE; CALLE DE FERMIN CABALLERO;16;0108520764
440443,8081640000;4481884,8400510000;2017-01-01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FERMIN CABALLERO, CALLE, DE; CALLE DE FERMIN CABALLERO;25;0108520765
440354,7340900000;4481857,5807920000;2017-01-01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FERMIN CABALLERO, CALLE, DE; CALLE DE FERMIN CABALLERO;36;0108520771
440249,8132290000;4481816,0700130000;2017-01-01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FERMIN CABALLERO, CALLE, DE; CALLE DE FERMIN CABALLERO;42;0108520772
440146,7717520000;4481780,4746260000;2017-01-01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FERMIN CABALLERO, CALLE, DE; CALLE DE FERMIN CABALLERO;50;0108520773
440402,1989110000;4481405,0395120000;2017-01-01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FINISTERRE, CALLE, DE; CALLE DE FINISTERRE;48;0108520683
440413,3820260000;4481309,0661090000;2017-01-01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FINISTERRE, CALLE, DE; CALLE DE FINISTERRE;31;0108520684
440383,9148560000;4481474,3187530000;2017-01-01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FINISTERRE, CALLE, DE; CALLE DE FINISTERRE;50;0108520685
440516,4283490000;4480945,5332700000;2017-01-01;08  FUENCARRAL-EL PARDO;08-05 LA PAZ;FINISTERRE, CALLE, DE; CALLE DE FINISTERRE;8;0108520700
