COD_TIPO_DATO;TIPO_DATO;IDENTIFICADOR_MINT;COD_ELEMENTO;COD_NDP;DIRECCION_COMPLETA;DIRECCION AUXILIAR;CENTRO;COD_VIAL;CLASE_VIAL;PARTICULAS_VIAL;NOMBRE_VIAL;TIPO_NÚMERO;NÚMERO;COD_BARRIO;BARRIO;COD_DISTRITO;DISTRITO;UTMX;UTMY;LATITUD;LONGITUD;HORARIO;OBSERVACIONES;DIRECCIONHORARIO
;Contenedor de ropa;;;;Calle  Sierra Carbonera , 74 ;;"Centro Sociocultural ""Talleres Creatividad""";;Calle;;Sierra Carbonera ;número;74;;;13;Puente Vallecas;443540,6;4471292,8;403.903.203.440.764;-366.522.992.849.518;Lunes a Viernes 9:00 a 14:00 y de 17:00 a 18:30;;Calle  Sierra Carbonera , 74  Lunes a Viernes 9:00 a 14:00 y de 17:00 a 18:30
;Contenedor de ropa;;;;Calle  Arroyo del Olivar , 110 ;;;;Calle;;Arroyo del Olivar ;número;110;;;13;Puente Vallecas;444310,5;4471191,6;40.389.460.500.788;-365.615.034.169.392;;;Calle  Arroyo del Olivar , 110  
;Contenedor de ropa;;;;Calle  Buenos Aires , 28 ;;;;Calle;;Buenos Aires ;número;28;;;13;Puente Vallecas;444544,8;4470851,3;403.864.105.013.709;-365.336.029.430.636;;;Calle  Buenos Aires , 28  
;Contenedor de ropa;;;;Calle  Buenos Aires , 95 ;;;;Calle;;Buenos Aires ;número;95;;;13;Puente Vallecas;444623;4470168;403.802.601.135.723;-365.237.962.871.453;;;Calle  Buenos Aires , 95  
;Contenedor de ropa;;;;Avenida  Pablo Neruda , 89 ;;;;Avenida;;Pablo Neruda ;número;89;;;13;Puente Vallecas;443951,5;4470282,9;403.812.503.069.853;-366.029.997.752.638;;;Avenida  Pablo Neruda , 89  
;Contenedor de ropa;;;;Avenida  Pablo Neruda , 132 ;;;;Avenida;;Pablo Neruda ;número;132;;;13;Puente Vallecas;444249;4470329,5;403.816.900.664.061;-365.679.946.534.022;;;Avenida  Pablo Neruda , 132  
;Contenedor de ropa;;;;Avenida  Pablo Neruda , 26 ;;;;Avenida;;Pablo Neruda ;número;26;;;13;Puente Vallecas;444281,1;4470655,6;403.846.299.219.691;-365.644.983.776.902;;;Avenida  Pablo Neruda , 26  
;Contenedor de ropa;;;;Calle  Javier de Miguel , 42 ;;;;Calle;;Javier de Miguel ;número;42;;;13;Puente Vallecas;444084;4470862,4;40.386.479.696.627;-36.587.899.683.932;;;Calle  Javier de Miguel , 42  
;Contenedor de ropa;;;;Calle  Miguel Hernández , 118 ;;;;Calle;;Miguel Hernández ;número;118;;;13;Puente Vallecas;444772,57;4470070,06;403.793.877.349.738;-365.060.920.995.577;;;Calle  Miguel Hernández , 118  
;Contenedor de ropa;;;;Calle  Rafael Alberti , 29 ;;;;Calle;;Rafael Alberti ;número;29;;;13;Puente Vallecas;445532,9;4470734,1;403.854.198.757.632;-364.170.940.778.303;;;Calle  Rafael Alberti , 29  
;Contenedor de ropa;;;;Avenida  Albufera , 250 ;;;;Avenida;;Albufera ;número;250;;;13;Puente Vallecas;445551,5;4471078,1;403.885.200.612.549;-364.151.968.543.548;;;Avenida  Albufera , 250  
;Contenedor de ropa;;;;Calle  Rafael Fernandez Hijicos, 1 ;;;;Calle;;Rafael Fernandez Hijicos;número;1;;;13;Puente Vallecas;445959,3;4471484,8;403.922.104.278.307;-363.674.971.928.278;;;Calle  Rafael Fernandez Hijicos, 1  
;Contenedor de ropa;;;;Calle  Pont de Molins, 5 ;;;;Calle;;Pont de Molins;número;5;;;13;Puente Vallecas;444493,2;4471561;403.928.004.730.811;-365.403.004.251.785;;;Calle  Pont de Molins, 5  
;Contenedor de ropa;;;;Calle   José Paulette, 43 ;;Punto Limpio Fijo;;Calle;; José Paulette;número;43;;;13;Puente Vallecas;444449,3;4471703,4;403.940.803.709.452;-365.455.970.061.134;Lunes a Sabado 8:00 a 20:00. Domingo y festivos 9:00 a 14:00.  24 y 31 de diciembre 8:00 a 14:00. 25 de diciembre y 1 y 6 enero CERRADO.;;Calle   José Paulette, 43  Lunes a Sabado 8:00 a 20:00. Domingo y festivos 9:00 a 14:00.  24 y 31 de diciembre 8:00 a 14:00. 25 de diciembre y 1 y 6 enero CERRADO.
;Contenedor de ropa;;;;Calle  Ramón Perez de Ayala , 60 ;;;;Calle;;Ramón Perez de Ayala ;número;60;;;13;Puente Vallecas;444447,6;4472053,1;403.972.305.635.656;-365.461.023.939.437;;;Calle  Ramón Perez de Ayala , 60  
;Contenedor de ropa;;;;Calle  Alto del León, 12 ;;;;Calle;;Alto del León;número;12;;;13;Puente Vallecas;444112,94;4472297,64;40.399.411;-3.658.575;;;Calle  Alto del León, 12  
;Contenedor de ropa;;;;Calle  Sierra Toledana , 29 ;;;;Calle;;Sierra Toledana ;número;29;;;13;Puente Vallecas;443961;4472582,8;404.019.698.066.433;-366.039.043.208.566;;;Calle  Sierra Toledana , 29  
;Contenedor de ropa;;;;Calle  Convenio  , 39 frente;frente;;;Calle;;Convenio  ;número;39;;;13;Puente Vallecas;442986,6;4471329,2;403.906.105.224.271;-367.176.023.953.141;;;Calle  Convenio  , 39 frente 
;Contenedor de ropa;;;;Calle  Jose del Pino, 26 ;;;;Calle;;Jose del Pino;número;26;;;13;Puente Vallecas;441298,64;4466906,95;403.506.551.455.768;-369.124.010.471.521;;;Calle  Jose del Pino, 26  
;Contenedor de ropa;;;;Avenida  San Diego, 61 ;;;;Avenida;;San Diego;número;61;;;13;Puente Vallecas;443278,98;4470925,04;403.869.895.745.739;-366.827.950.636.102;;;Avenida  San Diego, 61  
;Contenedor de ropa;;;;Avenida  Parque Palomeras Bajas, 14 ;;;;Avenida;;Parque Palomeras Bajas;número;14;;;13;Puente Vallecas;443747,92;4470152,84;40.380.064.929.342;-366.268.669.376.921;;;Avenida  Parque Palomeras Bajas, 14  
;Contenedor de ropa;;;;Calle  Mogambo , 4 esquina calle Violetera;esquina calle Violetera;;;Calle;;Mogambo ;número;4;;;13;Puente Vallecas;444229,74;4470094,39;403.795.707.620.414;-36.570.057.756.456;;;Calle  Mogambo , 4 esquina calle Violetera 
;Contenedor de ropa;;;;Paseo  Reina Cristina, 24 ;;;;Paseo;;Reina Cristina;número;24;;;3;Retiro;442215,95;4473151,31;40.407.269;-3.680.789;;;Paseo  Reina Cristina, 24  
;Contenedor de ropa;;;;Avenida  Menendez Pelayo, 30 ;;;;Avenida;;Menendez Pelayo;número;30;;;3;Retiro;442306,71;4474881,85;40.405.904;-3.679.293;;;Avenida  Menendez Pelayo, 30  
;Contenedor de ropa;;;;Calle  Valderribas, 27 ;;;;Calle;;Valderribas;número;27;;;3;Retiro;442534,71;4472967,85;40.405.292;-3.677.103;;;Calle  Valderribas, 27  
;Contenedor de ropa;;;;Calle  Abtao, 20 ;;;;Calle;;Abtao;número;20;;;3;Retiro;442669,13;4472894,15;40.405.839;-3.675.493;;;Calle  Abtao, 20  
;Contenedor de ropa;;;;Calle  Cavanilles, 27 ;;;;Calle;;Cavanilles;número;27;;;3;Retiro;442716,91;4473021,81;40.404.717;-3.675.625;;;Calle  Cavanilles, 27  
;Contenedor de ropa;;;;Calle  Sanchez Barcaiztegui, 4 ;;;;Calle;;Sanchez Barcaiztegui;número;4;;;3;Retiro;442917,8;4473100,2;40.404.022;-3.674.638;;;Calle  Sanchez Barcaiztegui, 4  
;Contenedor de ropa;;;;Calle  Sanchez Barcaiztegui, 23 ;;;;Calle;;Sanchez Barcaiztegui;número;23;;;3;Retiro;442789,16;4472872,95;40.404.054;-36.747;;;Calle  Sanchez Barcaiztegui, 23  
;Contenedor de ropa;;;;Calle  Leon Gil de Palacio, 1 ;;;;Calle;;Leon Gil de Palacio;número;1;;;3;Retiro;442370,37;4472690,24;40.402.467;-3.676.057;;;Calle  Leon Gil de Palacio, 1  
;Contenedor de ropa;;;;Calle  Alfonso XI, 15 ;;;;Calle;;Alfonso XI;número;15;;;3;Retiro;441432,72;4474327,35;40.416.816;-3.690.305;;;Calle  Alfonso XI, 15  
;Contenedor de ropa;;;;Calle  Tellez, 13 ;;;;Calle;;Tellez;número;13;;;3;Retiro;442214,58;4472724,69;40.403.122;-3.678.819;;;Calle  Tellez, 13  
;Contenedor de ropa;;;;Calle  Estrella Polar, 19 ;;;;Calle;;Estrella Polar;número;19;;;3;Retiro;443643,93;4473681,99;40.411.155;-3.664.187;;;Calle  Estrella Polar, 19  
;Contenedor de ropa;;;;Calle  Seco, 4 ;;;;Calle;;Seco;número;4;;;3;Retiro;442963,3;4472341,26;40.399.031;-3.672.088;;;Calle  Seco, 4  
;Contenedor de ropa;;;;Calle  Luis Mitjans, 41 ;;Polideportivo;;Calle;;Luis Mitjans;número;41;;;3;Retiro;443240,46;4472799,45;40.403.907;-3.668.894;;;Calle  Luis Mitjans, 41  
;Contenedor de ropa;;;;Calle  Doctor Esquerdo, 138  esquinaSanta Sabina; esquinaSanta Sabina;;;Calle;;Doctor Esquerdo;número;138;;;3;Retiro;443067,23;4473051,7;40.405.438;-3.670.927;;;Calle  Doctor Esquerdo, 138  esquinaSanta Sabina 
;Contenedor de ropa;;;;Calle  Lira, 8 ;;;;Calle;;Lira;número;8;;;3;Retiro;443228,79;4473291,9;40.408.425;-3.668.829;;;Calle  Lira, 8  
;Contenedor de ropa;;;;Avenida del Mediterráneo, 47 ;;;;Avenida;del;Mediterráneo;número;47;;;3;Retiro;443271,29;4473137,05;40.406.959;-3.668.656;Lunes a Domingo 8:30 a 20:30;;Avenida del Mediterráneo, 47  Lunes a Domingo 8:30 a 20:30
;Contenedor de ropa;;;;Calle   Doctor Esquerdo, 155 ;;;;Calle ;;Doctor Esquerdo;número;155;;;3;Retiro;443228,39;4473291,2;4.040.926;-3.669.844;;;Calle   Doctor Esquerdo, 155  
;Contenedor de ropa;;;;Calle   Cruz del Sur , 5 esquina Los Astros;esquina Los Astros;;;Calle ;;Cruz del Sur ;número;5;;;3;Retiro;443270,95;4473698,34;40.411.277;-3.668.584;;;Calle   Cruz del Sur , 5 esquina Los Astros 
;Contenedor de ropa;;;;Calle   Antonio Arias, 2 ;;;;Calle ;;Antonio Arias;número;2;;;3;Retiro;443022,42;4474337,91;40.417.923;-3.671.579;;;Calle   Antonio Arias, 2  
;Contenedor de ropa;;;;Calle   Estrella Polar, 8 ;;;;Calle ;;Estrella Polar;número;8;;;3;Retiro;443430,43;4473636,3;40.410.729;-3.666.699;;;Calle   Estrella Polar, 8  
;Contenedor de ropa;;;;Calle   Pez Austral, 15  esquina Estrella Polar; esquina Estrella Polar;;;Calle ;;Pez Austral;número;15;;;3;Retiro;443504,04;4473685,92;40.411.181;-3.665.836;;;Calle   Pez Austral, 15  esquina Estrella Polar 
;Contenedor de ropa;;;;Calle   Pez Volador, 38 ;;;;Calle ;;Pez Volador;número;38;;;3;Retiro;443755,34;4473904,97;40.414.002;-3.663.142;;;Calle   Pez Volador, 38  
;Contenedor de ropa;;;;Calle   Juan Esplandiu, 2 ;;;;Calle ;;Juan Esplandiu;número;2;;;3;Retiro;443590,02;4474219,67;40.415.995;-366.487;;;Calle   Juan Esplandiu, 2  
;Contenedor de ropa;;;;Calle   Marques de Lozoya, 46 ;;;;Calle ;;Marques de Lozoya;número;46;;;3;Retiro;443621,47;4474328,45;40.416.977;-3.664.509;;;Calle   Marques de Lozoya, 46  
;Contenedor de ropa;;;;Calle   Alcalde Sainz de Baranda, 91 ;;;;Calle ;;Alcalde Sainz de Baranda;número;91;;;3;Retiro;443365,37;4474380,89;40.417.432;-3.667.532;;;Calle   Alcalde Sainz de Baranda, 91  
;Contenedor de ropa;;;;Calle   Doctor Esquerdo, 111 ;;;;Calle ;;Doctor Esquerdo;número;111;;;3;Retiro;443211,47;4473931,16;40.414.964;-3.669.357;;;Calle   Doctor Esquerdo, 111  
;Contenedor de ropa;;;;Calle   Doctor Esquerdo, 60 ;;;;Calle ;;Doctor Esquerdo;número;60;;;3;Retiro;443188,26;4474236,6;40.416.779;-3.669.436;;;Calle   Doctor Esquerdo, 60  
;Contenedor de ropa;;;;Calle   Ibiza, 15 ;;;;Calle ;;Ibiza;número;15;;;3;Retiro;442569,97;4474441,76;40.418.402;-3.677.129;;;Calle   Ibiza, 15  
;Contenedor de ropa;;;;Calle   Alcalde Sainz de Baranda, 38 ;;;;Calle ;;Alcalde Sainz de Baranda;número;38;;;3;Retiro;442856,28;4474313,15;40.416.787;-3.673.526;;;Calle   Alcalde Sainz de Baranda, 38  
;Contenedor de ropa;;;;Calle   Narvaez, 38 ;;;;Calle ;;Narvaez;número;38;;;3;Retiro;442631,6;4474654,12;40.420.501;-3.676.152;;;Calle   Narvaez, 38  
;Contenedor de ropa;;;;Calle   Narvaez, 74 ;;;;Calle ;;Narvaez;número;74;;;3;Retiro;442601,91;4474297,05;40.417.155;-3.676.479;;;Calle   Narvaez, 74  
;Contenedor de ropa;;;;Calle   Pio Baroja, 8 ;;Centro de Mayores Pio Baroja;;Calle ;;Pio Baroja;número;8;;;3;Retiro;442761,4;4473846,93;40.413.193;-3.674.619;;;Calle   Pio Baroja, 8  
;Contenedor de ropa;;;;Calle   Doce de Octubre, 19 ;;;;Calle ;;Doce de Octubre;número;19;;;3;Retiro;442739,25;4474150,08;40.415.913;-3.674.991;;;Calle   Doce de Octubre, 19  
;Contenedor de ropa;;;;Calle   Antonio Diaz - Cañabate, 32 ;;;;Calle ;;Antonio Diaz - Cañabate;número;32;;;3;Retiro;442844,27;4473199,06;40.407.218;-3.673.702;;;Calle   Antonio Diaz - Cañabate, 32  
;Contenedor de ropa;;;;Avenida del Mediterráneo, 15 ;;;;Avenida;del;Mediterráneo;número;15;;;3;Retiro;442661,84;4473201,7;40.407.365;-3.675.665;;;Avenida del Mediterráneo, 15  
;Contenedor de ropa;;;;Calle de los  Reyes Magos ,  esquina Avenida del Mediterraneo;esquina Avenida del Mediterraneo;;;Calle;de los ;Reyes Magos ;número;;;;3;Retiro;442542,86;4473231,85;40.40772  ;-367.716;;;Calle de los  Reyes Magos ,  esquina Avenida del Mediterraneo 
;Contenedor de ropa;;;;Calle  Conde de Cartagena, 2 ;;;;Calle;;Conde de Cartagena;número;2;;;3;Retiro;442605,49;4473369,3;40.409.273;-3.676.892;;;Calle  Conde de Cartagena, 2  
;Contenedor de ropa;;;;Plaza  Mariano de Cavia, 1 ;;;;Plaza;;Mariano de Cavia;número;1;;;3;Retiro;442446,74;4473253,92;40.407.217;-3.678.257;;;Plaza  Mariano de Cavia, 1  
;Contenedor de ropa;;;;Calle  Luis Peidro, 2 ;;Centro Sociocultural Luis Peidro;;Calle;;Luis Peidro;número;2;;;3;Retiro;442842,26;4472039,86;40.397;-367.352;;;Calle  Luis Peidro, 2  
;Contenedor de ropa;;;;Calle   Maiquez, 14 ;;;;Calle;; Maiquez;número;14;;;4;Salamanca;442909,2;4474855,25;40.421.674;-3.672.951;;;Calle   Maiquez, 14  
;Contenedor de ropa;;;;Calle  Lope de Rueda, 5 ;;Iglesia;;Calle;;Lope de Rueda;número;5;;;4;Salamanca;442545,15;4475034,09;40.423.260;-3.677.258;;;Calle  Lope de Rueda, 5  
;Contenedor de ropa;;;;Calle  Jorge Juan, 82 frente;frente;;;Calle;;Jorge Juan;número;82;;;4;Salamanca;442713,88;4474944,57;4.042.316;-36.753;;;Calle  Jorge Juan, 82 frente 
;Contenedor de ropa;;;;Calle  General Diaz Porlier, 9 ;;;;Calle;;General Diaz Porlier;número;9;;;4;Salamanca;442531,51;4475185,6;4.042.532;-367.747;;;Calle  General Diaz Porlier, 9  
;Contenedor de ropa;;;;Calle  General Pardiñas, 20 ;;;;Calle;;General Pardiñas;número;20;;;4;Salamanca;442437,44;4475185,3;4.042.531;-367.858;;;Calle  General Pardiñas, 20  
;Contenedor de ropa;;;;Calle  Goya, 52 ;;;;Calle;;Goya;número;52;;;4;Salamanca;442461,5;4475124,02;4.042.476;-367.829;;;Calle  Goya, 52  
;Contenedor de ropa;;;;Calle  General Pardiñas, 3 ;;;;Calle;;General Pardiñas;número;3;;;4;Salamanca;442411,46;4475101,72;4.042.386;-367.884;;;Calle  General Pardiñas, 3  
;Contenedor de ropa;;;;Calle  O'Donnell, 16 ;;;;Calle;;O'Donnell;número;16;;;4;Salamanca;442567,23;4474750,22;404.214;-367.701;;;Calle  O'Donnell, 16  
;Contenedor de ropa;;;;Calle   Pedro Muñoz Seca, 1 ;;;;Calle;; Pedro Muñoz Seca;número;1;;;4;Salamanca;441376,03;4474683,69;40.420.022;-3.691.006;;;Calle   Pedro Muñoz Seca, 1  
;Contenedor de ropa;;;;Calle  Lagasca, 51 ;;;;Calle;;Lagasca;número;51;;;4;Salamanca;441863,11;4475481,17;4.042.724;-3.685.338;;;Calle  Lagasca, 51  
;Contenedor de ropa;;;;Calle  Nuñez de Balboa, 33 ;;;;Calle;;Nuñez de Balboa;número;33;;;4;Salamanca;442070,57;4475139,28;4.042.487;-36.829;;;Calle  Nuñez de Balboa, 33  
;Contenedor de ropa;;;;Calle  Ayala, 42 ;;;;Calle;;Ayala;número;42;;;4;Salamanca;441954;4475528,53;40.427.673;-3.684.271;;;Calle  Ayala, 42  
;Contenedor de ropa;;;;Calle  Hermosilla, 57 ;;;;Calle;;Hermosilla;número;57;;;4;Salamanca;442689,07;4475252,18;4.042.593;-367.562;;;Calle  Hermosilla, 57  
;Contenedor de ropa;;;;Calle  Hermosilla, 95 ;;;;Calle;;Hermosilla;número;95;;;4;Salamanca;442317,64;4475276,15;4.042.612;-3.68;;;Calle  Hermosilla, 95  
;Contenedor de ropa;;;;Calle  Montesa, 9 ;;;;Calle;;Montesa;número;9;;;4;Salamanca;442956,95;4475489,08;40.427.387;-3.672.445;;;Calle  Montesa, 9  
;Contenedor de ropa;;;;Calle  Fuente del Berro, 1 esquina calle Alcalá;esquina calle Alcalá;;;Calle;;Fuente del Berro;número;1;;;4;Salamanca;443108,91;4475413,77;40.426.719;-3.670.647;;;Calle  Fuente del Berro, 1 esquina calle Alcalá 
;Contenedor de ropa;;;;Calle  Goya, 106 ;;;;Calle;;Goya;número;106;;;4;Salamanca;443135,66;4475075,64;4.042.437;-367.034;;;Calle  Goya, 106  
;Contenedor de ropa;;;;Calle  Jorge Juan, 110 ;;;;Calle;;Jorge Juan;número;110;;;4;Salamanca;443396,46;4474901,59;4.042.282;-366.725;;;Calle  Jorge Juan, 110  
;Contenedor de ropa;;;;Calle de los Peñascales, 15 ;;;;Calle;de los;Peñascales;número;15;;;4;Salamanca;44344,4;4475120,85;40.424.103;-366.669;;;Calle de los Peñascales, 15  
;Contenedor de ropa;;;;Paseo  Marques de Zafra, 37 ;;;;Paseo;;Marques de Zafra;número;37;;;4;Salamanca;443686,44;4475226,86;4.042.577;-366.386;;;Paseo  Marques de Zafra, 37  
;Contenedor de ropa;;;;Paseo  Marques de Zafra, 17 ;;;;Paseo;;Marques de Zafra;número;17;;;4;Salamanca;443469,96;4475313,95;4.042.654;-366.642;;;Paseo  Marques de Zafra, 17  
;Contenedor de ropa;;;;Calle  Marques de Zafra, 2 ;;;;Calle;;Marques de Zafra;número;2;;;4;Salamanca;443787,6;4475139,5;4.042.499;-366.266;;;Calle  Marques de Zafra, 2  
;Contenedor de ropa;;;;Calle  Alejandro Gonzalez, 4 ;;;;Calle;;Alejandro Gonzalez;número;4;;;4;Salamanca;443688,21;4475691,91;4.042.996;-366.388;;;Calle  Alejandro Gonzalez, 4  
;Contenedor de ropa;;;;Plaza  America Española,  esquina Marqués de Mondéjar;esquina Marqués de Mondéjar;;;Plaza;;America Española;número;;;;4;Salamanca;443779,87;4475578,01;4.042.894;-366.279;;;Plaza  America Española,  esquina Marqués de Mondéjar 
;Contenedor de ropa;;;;Calle  Sancho Davila, 12 ;;;;Calle;;Sancho Davila;número;12;;;4;Salamanca;443829,03;4475461,13;4.042.789;-36.622;;;Calle  Sancho Davila, 12  
;Contenedor de ropa;;;;Calle  Doctor Gomez Ulla, 2 ;;;;Calle;;Doctor Gomez Ulla;número;2;;;4;Salamanca;443330,29;4475570,38;4.042.884;-366.809;;;Calle  Doctor Gomez Ulla, 2  
;Contenedor de ropa;;;;Calle  Julio Camba, 9 esquina Francisco Navacerrada;esquina Francisco Navacerrada;;;Calle;;Julio Camba;número;9;;;4;Salamanca;443642,4;4475960,9;40.431.684;-3.664.407;;;Calle  Julio Camba, 9 esquina Francisco Navacerrada 
;Contenedor de ropa;;;;Calle  Cardenal Belluga, 3 ;;;;Calle;;Cardenal Belluga;número;3;;;4;Salamanca;443577,35;4475719,41;404.302;-366.519;;;Calle  Cardenal Belluga, 3  
;Contenedor de ropa;;;;Avenida los Toreros, 45 ;;;;Avenida;los;Toreros;número;45;;;4;Salamanca;443454,55;4475970,11;4.043.245;-366.666;;;Avenida los Toreros, 45  
;Contenedor de ropa;;;;Avenida los Toreros, 4 ;;;;Avenida;los;Toreros;número;4;;;4;Salamanca;443090,93;4475894,04;4.043.174;-367.094;;;Avenida los Toreros, 4  
;Contenedor de ropa;;;;Calle  Ardemans, 30 ;;;;Calle;;Ardemans;número;30;;;4;Salamanca;443020,88;4476166,58;4.043.419;-367.179;;;Calle  Ardemans, 30  
;Contenedor de ropa;;;;Calle  Ferrer del Rio, 30 ;;;;Calle;;Ferrer del Rio;número;30;;;4;Salamanca;443109,33;4476304,66;4.043.544;-367.076;;;Calle  Ferrer del Rio, 30  
;Contenedor de ropa;;;;Avenida  Camilo Jose Cela, 12 ;;Colegio;;Avenida;;Camilo Jose Cela;número;12;;;4;Salamanca;443479,51;4476922,31;4.044.103;-366.645;;;Avenida  Camilo Jose Cela, 12  
